headline,date,doc_type,material_type,snippet,keywords
Solitary Confinement of Teenagers,2021-04-01,article,https://www.nytimes.com/2021/04/01/opinion/letters/solitary-confinement-teenagers.html,The American Academy of Pediatrics says its use “remains common in juvenile detention facilities.” Also: Restoring the Everglades; better treatment of female athletes.,"['Juvenile Delinquency', 'Solitary Confinement', 'Women and Girls']"
Why Did the Dean of the Most Diverse Law School in the Country Cancel Herself?,2021-04-01,audiocontainer,https://www.nytimes.com/2021/04/01/why-did-the-dean-of-the-most-diverse-law-school-in-the-country-cancel-herself.html,,[]
‘Malmkrog’ Review: Now You’re Talking,2021-04-01,article,https://www.nytimes.com/2021/04/01/movies/malmkrog-review.html,"Welcome to a three-hour, multilingual 19th-century house party, organized by the Romanian filmmaker Cristi Puiu.",['Movies']
Your Friday Briefing,2021-04-01,article,https://www.nytimes.com/2021/04/01/briefing/virus-vaccines-hong-kong-uyghurs.html,Threats to pandemic progress everywhere.,[]
Merkel’s Latest Pandemic Challenge: Leading as a Lame Duck,2021-04-01,article,https://www.nytimes.com/2021/04/01/world/europe/merkel-coronavirus-germany.html,"The German chancellor, known for her cool, solution-oriented response in the pandemic’s early stages, faces her greatest challenge yet as cases rise and patience plummets months before her final term ends.","['Coronavirus (2019-nCoV)', 'Politics and Government', 'Vaccination and Immunization', 'Quarantines']"
The Interior Department’s chief of staff shifts jobs after ignoring coronavirus guidance and planning an indoor party.,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/deb-haaland-coronavirus.html,Jennifer Van der Heide will remain at the department as a senior counselor to Interior Secretary Deb Haaland.,['United States Politics and Government']
"As Nation Speeds to Vaccinate All, Maryland’s Path Shows Challenges Ahead",2021-04-01,article,https://www.nytimes.com/2021/04/01/health/covid-vaccine-eligibility-maryland.html,The state is wrestling with most of the issues and trade-offs that come with such a giant undertaking.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'States (US)', 'your-feed-healthcare']"
"George Floyd was dead by the time medical help arrived, a paramedic testified.",2021-04-01,article,https://www.nytimes.com/2021/04/01/us/george-floyd-emt-paramedics.html,"Derek Smith, the paramedic, said that he had first felt Mr. Floyd’s neck for a pulse while police officers were still on top of him and that he could not find one.",[]
It’s Time to Put Alice Neel in Her Rightful Place in the Pantheon,2021-04-01,article,https://www.nytimes.com/2021/04/01/arts/design/alice-neel-metropolitan-museum-review.html,A large retrospective feels at home in the Metropolitan Museum of Art’s grandest galleries and should silence any doubt about the artist’s originality or her importance.,"['Art', 'Content Type: Personal Profile', 'Women and Girls']"
United Airlines restarts pilot hiring as ticket sales rebound.,2021-04-01,article,https://www.nytimes.com/2021/04/01/business/united-airlines-pilots-hiring.html,United will start by hiring the roughly 300 pilots who either had a conditional job offer last year or whose start dates had been canceled because of the pandemic.,"['AIRLINES AND AIRPLANES', 'Pilots']"
Man Arrested in Road Rage Attack on Couple That Killed Mother of 6,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/north-carolina-road-rage-shooting-arrest.html,The police said a “road rage encounter unknowingly developed” after a couple’s S.U.V. came close to another car during a merge from one highway lane to another.,"['Murders, Attempted Murders and Homicides', 'Traffic Accidents and Safety']"
"Toyota sales jump, but G.M. and Ford’s rebounds are weaker.",2021-04-01,article,https://www.nytimes.com/2021/04/01/business/auto-sales-chip-shortage.html,G.M. and Ford continue to be affected by a shortage of computer chips. Toyota’s big jump helped it outsell Ford.,"['Automobiles', 'Company Reports', 'Shortages', 'Computer Chips']"
Delta and Coca-Cola face backlash from Republicans after opposing Georgia voting law.,2021-04-01,article,https://www.nytimes.com/2021/04/01/business/delta-coca-cola-georgia-voting-law.html,"Hours after the companies made their statements, Georgia’s governor took aim at the chief executive of Delta. And Republicans in the Georgia state legislature floated the idea of increasing taxes on Delta as retribution.",['Voting and Voters']
Full Text: Georgia’s Voting Law,2021-04-01,multimedia,https://www.nytimes.com/interactive/2021/04/01/us/politics/georgia-voting-law.html,New legislation passed by state Republicans creates an array of new restrictions and limits on voting. Here’s the full document.,"['Law and Legislation', 'Voter Registration and Requirements', 'Absentee Voting', 'United States Politics and Government', 'Voting and Voters']"
"A global aid program championed by Ivanka Trump has serious problems, a report finds.",2021-04-01,article,https://www.nytimes.com/2021/04/01/us/ivanka-trump-gao-women.html,So haphazard was management of the program that an independent watchdog was unable to determine whether it actually worked.,['United States Politics and Government']
No Country for Any Men,2021-04-01,article,https://www.nytimes.com/2021/04/01/podcasts/still-processing-promising-young-women-oscars.html,"“Promising Young Woman,” Emerald Fennell’s dark revenge fantasy, raises deep questions about sexual assault and justice.","['Academy Awards (Oscars)', 'Sexual Harassment', 'Movies']"
"Bibian Mentel, Champion Paralympic Snowboarder, Dies at 48",2021-04-01,article,https://www.nytimes.com/2021/04/01/sports/bibian-mentel-dead.html,"After losing part of a leg to cancer, she dominated the sport for nearly two decades, winning three Paralympic gold medals.","['Deaths (Obituaries)', 'Snowboarding', 'Paralympic Games', 'Disabilities']"
How Much Watching Time Do You Have This Weekend?,2021-04-01,article,https://www.nytimes.com/2021/04/01/arts/television/made-for-love-Pui-Pui-Molcar.html,"Our TV critic recommends a sweet Japanese series of animated shorts, a warped new comedy about tech overreach and a 13-season classic.",['Television']
Doctors Accuse UnitedHealthcare of Stifling Competition,2021-04-01,article,https://www.nytimes.com/2021/04/01/health/unitedhealthcare-lawsuit.html,"A multistate group of anesthesiologists filed cases in Texas and Colorado, accusing the insurance giant of squeezing them like a “boa constrictor.”","['Doctors', 'Health Insurance and Managed Care', 'Suits and Litigation (Civil)', 'Anesthesia and Anesthetics', 'Hospitals', 'your-feed-healthcare']"
"Paul Feinman, First Openly Gay Judge on N.Y. High Court, Dies at 61",2021-04-01,article,https://www.nytimes.com/2021/04/01/nyregion/paul-feinman-dead.html,"“I hope I add to the diversity of perspectives that the court considers,” he said before being unanimously confirmed to the Court of Appeals in 2017.","['Deaths (Obituaries)', 'Homosexuality and Bisexuality', 'Courts and the Judiciary']"
What You Need to Start an Urban Garden,2021-04-01,multimedia,https://www.nytimes.com/interactive/2021/04/01/smarter-living/wirecutter/urban-garden.html,"Brighter and warmer days mean you might be thinking about starting a tiny garden on your fire escape (or balcony, or patio).","['Gardens and Gardening', 'Flowers and Plants', 'Content Type: Service', 'Urban Areas', 'Quarantine (Life and Culture)']"
Scenes from Minneapolis on Day 4 of the Chauvin trial.,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/minneapolis-protesters-chauvin-trial.html,"Outside the courthouse and beyond, protesters and signs called for police reform and justice for George Floyd.",['George Floyd Protests (2020)']
"What Students Are Saying About Returning to Normalcy, Having Open-Minded Discussions and Representation in Acting",2021-04-01,article,https://www.nytimes.com/2021/04/01/learning/what-students-are-saying-about-returning-to-normalcy-having-open-minded-discussions-and-representation-in-acting.html,"Teenage comments in response to our recent writing prompts, and an invitation to join the ongoing conversation.",[]
"George Floyd Died Before Medics Arrived, Paramedic Says",2021-04-01,multimedia,https://www.nytimes.com/video/us/100000007687375/chauvin-trial-george-floyd-paramedic.html,"Derek Smith, one of the paramedics called to the scene of George Floyd’s arrest, testified in court on Thursday that when he arrived it appeared that Mr. Floyd was already dead.","['Police Brutality, Misconduct and Shootings']"
Can New York’s Marijuana Legalization Light Up a New Path?,2021-04-01,article,https://www.nytimes.com/2021/04/01/opinion/marijuana-legalization-new-york.html,"Yes, it’s welcome news for cannabis connoisseurs. But for many advocates, the focus is on making amends for the war on drugs.",['Marijuana']
"Michigan, George Floyd, Baseball: Your Thursday Evening Briefing",2021-04-01,article,https://www.nytimes.com/2021/04/01/briefing/michigan-george-floyd-baseball.html,Here’s what you need to know at the end of the day.,[]
Why We Redesigned the Virus Trackers,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/covid-tracker-redesign.html,Here’s what’s new on our coronavirus tracking pages.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates']"
"Michael Friedlander, Urban Architect of Offbeat Designs, Dies at 63",2021-04-01,article,https://www.nytimes.com/2021/04/01/nyregion/michael-friedlander-dead.html,"He was best known for the Spring Street Salt Shed, a crystalline structure that appears, with a little imagination, to form a coarse grain of salt.","['Deaths (Obituaries)', 'ARCHITECTURE']"
Takeaways from Day 4 of the Derek Chauvin trial.,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/chauvin-trial-day-4.html,"Paramedics who responded to the scene said they did not see any signs of life in George Floyd. “In lay terms, I thought he was dead,” one said.","['Police Brutality, Misconduct and Shootings']"
Teenagers in The Times: March 2021,2021-04-01,article,https://www.nytimes.com/2021/04/01/learning/teenagers-in-the-times-march-2021.html,Our roundup of the news stories and features about young people that have recently appeared across sections of NYTimes.com.,[]
Coronavirus Briefing: What Happened Today,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/coronavirus-today-vaccines.html,"Two states, Maryland and Michigan, offer microcosms of the issues facing the U.S.",[]
Film Club: ‘Inside the Battle Over George Floyd Square’,2021-04-01,article,https://www.nytimes.com/2021/04/01/learning/film-club-inside-the-battle-over-george-floyd-square.html,"After almost a year of protests, the trial of the former officer accused of killing Floyd has begun. What does the debate over a memorial site tell us about the struggle for racial justice in one city, and for America?",[]
"Texas lawmakers advance a bill that would make voting more difficult, drawing comparisons to Georgia.",2021-04-01,article,https://www.nytimes.com/2021/04/01/us/texas-voting-restrictions.html,"The Texas measure comes on the heels of efforts in Iowa and Georgia, where lawmakers significantly tightened voting rules last month.","['Voting and Voters', 'Voter Fraud (Election Fraud)', 'Law and Legislation', 'State Legislatures', 'United States Politics and Government']"
"The Yankees Start 2021 With Some Enthusiasm, and a Loss",2021-04-01,article,https://www.nytimes.com/2021/04/01/sports/baseball/yankees-blue-jays-opening-day.html,Falling to Toronto in extra innings couldn’t dampen the spirits of a team buoyed by playing in front of a Yankee Stadium crowd for the first time in more than a year.,['Baseball']
"To Build Support for Plan, Biden Offers His Own Take on ‘Bipartisan’",2021-04-01,article,https://www.nytimes.com/2021/04/01/us/politics/biden-infrastructure-plan.html,President Biden’s $2 trillion infrastructure proposal is a test of his belief that he can generate popular backing across the country as Republicans seek to block him on Capitol Hill.,"['American Jobs Plan (2021)', 'Infrastructure (Public Works)', 'Law and Legislation', 'United States Politics and Government', 'United States Economy', 'Taxation']"
Biden Faces ‘a Very Precarious Point’ in the Coronavirus Response,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/politics/biden-covid-numbers.html,"With case counts rising, the president is in a complicated situation.","['Coronavirus (2019-nCoV)', 'Disease Rates', 'Polls and Public Opinion']"
"Officers should have stopped restraining George Floyd sooner, a former supervisor of Derek Chauvin’s testified.",2021-04-01,article,https://www.nytimes.com/2021/04/01/us/Derek-Chauvin-George-Floyd-supervisor-restraint.html,"Mr. Chauvin said the officers had to restrain Mr. Floyd because he would not stay in the back of a police car. “He was going crazy,” he said.",['Police']
A decline in testing may be masking the spread of the virus in some U.S. states.,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/coronavirus-testing-declines.html,"Efforts to speed up vaccinations have diverted resources from screening, and fewer people seem to seek out a test unless they are ill.","['internal-essential', 'Coronavirus (2019-nCoV)', 'Disease Rates']"
How Covid Can Change Your Personality,2021-04-01,article,https://www.nytimes.com/2021/04/01/opinion/covid-lockdown.html,Distancing and isolation shaped who we are.,"['Quarantine (Life and Culture)', 'Loneliness', 'Anxiety and Stress', 'Parties (Social)', 'Psychology and Psychologists', 'Coronavirus (2019-nCoV)']"
Bidenomics Is as American as Apple Pie,2021-04-01,article,https://www.nytimes.com/2021/04/01/opinion/biden-infrastructure.html,Big spending on infrastructure goes back to the Erie Canal.,"['Corporate Taxes', 'Income Tax', 'Infrastructure (Public Works)', 'American Rescue Plan (2021)', 'Tax Cuts and Jobs Act (2017)', 'United States Politics and Government', 'American Jobs Plan (2021)']"
"Can Vaccinated People Spread the Virus? We Don’t Know, Scientists Say.",2021-04-01,article,https://www.nytimes.com/2021/04/01/health/coronavirus-vaccine-walensky.html,Researchers pushed back after the C.D.C. director asserted that vaccinated people “do not carry the virus.”,"['Clinical Trials', 'Vaccination and Immunization', 'Masks', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Research', 'your-feed-science']"
"Baseball and Its Fans Are Back. Just Not Way, Way Back.",2021-04-01,article,https://www.nytimes.com/2021/04/01/sports/baseball/mlb-opening-day.html,"The crowds were still limited because of the coronavirus, but opening day of 2021 looked very different from the stark scenes at parks last summer.","['Baseball', 'Coronavirus (2019-nCoV)', 'Stadiums and Arenas']"
Chauvin Trial: Day 4 Key Moments,2021-04-01,multimedia,https://www.nytimes.com/video/us/100000007687810/chauvin-trial-day-4-key-moments.html,"As the murder trial of Derek Chauvin continued for a fourth day on Thursday, those who testified included George Floyd’s girlfriend and emergency responders who were on duty the day Mr. Floyd died.","['Murders, Attempted Murders and Homicides', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks']"
"Daniel Laske, a ‘Social Justice Warrior,’ Dies at 21",2021-04-01,article,https://www.nytimes.com/2021/04/01/obituaries/daniel-laske-dead-coronavirus.html,He wanted to combine his passions for medicine and politics to make the world a better place. Then he tested positive for the coronavirus.,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Reserves (Military)']"
Biden Seeks to Use Infrastructure Plan to Address Racial Inequities,2021-04-01,article,https://www.nytimes.com/2021/04/01/us/politics/biden-infrastructure-racial-equity.html,"The president’s $2 trillion proposal allocates money to help communities of color, like a New Orleans neighborhood devastated by a highway project a half-century ago.","['Infrastructure (Public Works)', 'Race and Ethnicity', 'Black People', 'Blacks', 'United States Economy', 'United States Politics and Government', 'Roads and Traffic', 'Bridges and Tunnels', 'Minorities', 'Income Inequality', 'Discrimination', 'American Jobs Plan (2021)']"
George Floyd’s Girlfriend Says Opioid Addiction Was a Struggle They Shared,2021-04-02,article,https://www.nytimes.com/2021/04/01/us/courteney-ross.html,"The testimony was partly an effort by the prosecution to show that Mr. Floyd had a high tolerance for fentanyl, which could undercut any argument that he died of a drug overdose.","['Murders, Attempted Murders and Homicides', 'Police Brutality, Misconduct and Shootings', 'Drug Abuse and Traffic', 'Opioids and Opiates', 'Fentanyl', 'Black People', 'Blacks']"
It’s Not Too Early to Start Courting Latino Voters,2021-04-02,article,https://www.nytimes.com/2021/04/01/opinion/latino-vote-midterms-2022.html,Democrats will need their votes to keep control of the Senate and House after the midterms.,"['Presidential Election of 2020', 'Political Action Committees', 'United States Politics and Government', 'Voting and Voters', 'Hispanic-Americans', 'Midterm Elections (2022)']"
"Corrections: April 2, 2021",2021-04-02,article,https://www.nytimes.com/2021/04/01/pageoneplus/Publish-URL-2021-03-31-corrections-corrections-april-2-2021html.html,"Corrections that appeared in print on Friday, April 2, 2021.",[]
Quotation of the Day: New York Arts Scene Inches Back to Life,2021-04-02,article,https://www.nytimes.com/2021/04/01/todayspaper/quotation-of-the-day-new-york-arts-scene-inches-back-to-life.html,"Quotation of the Day for Friday, April 2, 2021.",[]
Justice Dept. Inquiry Into Matt Gaetz Said to Be Focused on Cash Paid to Women,2021-04-02,article,https://www.nytimes.com/2021/04/01/us/politics/matt-gaetz-justice-department.html,"The congressman and a former official in Florida sent money to the women using cash apps, receipts showed.","['Sex Crimes', 'Child Abuse and Neglect', 'Human Trafficking', 'Women and Girls', 'United States Politics and Government']"
Grand Opening for a Casino,2021-04-02,article,https://www.nytimes.com/2021/04/01/crosswords/daily-puzzle-2021-04-02.html,"Kyra Wilson makes her New York Times Crossword debut, in collaboration with Sophia Maymudes.",['Crossword Puzzles']
Taiwan Train Crash Kills Dozens in Deadliest Accident in Decades,2021-04-02,article,https://www.nytimes.com/2021/04/01/world/asia/taiwan-train-derails.html,The Taroko Express train derailed and crashed in a tunnel on the first day of a long holiday weekend.,"['Railroad Accidents and Safety', 'Bridges and Tunnels', 'Deaths (Fatalities)']"
Your Friday Briefing,2021-04-02,article,https://www.nytimes.com/2021/04/01/briefing/coronavirus-mural-tigray-myanmar.html,The challenging latest chapter of the pandemic.,[]
7 Texas Officers Are Fired in Death of Black Man Restrained in Jail,2021-04-02,article,https://www.nytimes.com/2021/04/01/us/marvin-scott-texas-jail.html,A 26-year-old man detained at the Collin County Jail on a misdemeanor marijuana charge died after being pepper-sprayed and placed in a spit hood.,"['Deaths (Fatalities)', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks']"
My Choice Isn’t Marriage or Loneliness,2021-04-02,article,https://www.nytimes.com/2021/04/02/style/modern-love-my-choice-isnt-marriage-or-loneliness.html,"I thought I had a classic fear of commitment, but it’s more complicated than that.","['Love (Emotion)', 'Dating and Relationships', 'Polyamory and Non-Monogamous Relationships', 'Black People', 'Blacks']"
"Manhattan Sales Market Is Poised for a Revival, Just a Year After It Collapsed",2021-04-02,article,https://www.nytimes.com/2021/04/02/realestate/manhattan-sales-market-revival.html,"First-time buyers, significant price cuts and progress on vaccines in New York City helped boost first-quarter sales.","['Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']"
What to Watch in the Women’s Final Four,2021-04-02,article,https://www.nytimes.com/2021/04/02/sports/ncaabasketball/womens-final-four-stanford-south-carolina-uconn-arizona.html,"Two No. 1 seeds, South Carolina and Stanford, face off in one semifinal. Another No. 1, UConn, takes on a No. 3 seed, Arizona, in the other game of the Final Four.","['Basketball (College)', 'Colleges and Universities', 'NCAA Basketball Championships (Women)']"
"For Korea’s Golfers Eyeing the Olympics, More Than Four Is a Crowd",2021-04-02,article,https://www.nytimes.com/2021/04/02/sports/golf/golf-olympics-women-lpga.html,"Each country can send only four women to Tokyo, and with six Korean golfers in the world’s top 15, just making the team can feel harder than winning gold.","['Olympic Games (2016)', ""Women's British Open (Golf)"", 'Olympic Games (2020)', 'Golf']"
Word of the Day: uncanny,2021-04-02,article,https://www.nytimes.com/2021/04/02/learning/word-of-the-day-uncanny.html,This word has appeared in 237 articles on NYTimes.com in the past year. Can you use it in a sentence?,[]
Collage,2021-04-02,article,https://www.nytimes.com/2021/04/02/learning/collage.html,What do you think this image is saying?,[]
"Shut Out on Vaccines, Tiny San Marino Turns to Old Friend: Russia",2021-04-02,article,https://www.nytimes.com/2021/04/02/world/europe/italy-san-marino-sputnik-vaccine.html,"A microstate surrounded by Italy, San Marino feared being left behind in Europe’s inoculation campaign. Now it has jumped ahead, with the Sputnik vaccine sent by an unlikely, faraway friend.","['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'International Relations']"
"Virginia, the Old Confederacy’s Heart, Becomes a Voting Rights Bastion",2021-04-02,article,https://www.nytimes.com/2021/04/02/us/politics/virginia-voting-rights-northam.html,"For nearly 50 years, the state was subject to Voting Rights Act rules meant to deter racial discrimination. Those federal guidelines are now shredded, but Virginia just recreated them on its own.","['Voter Registration and Requirements', 'Law and Legislation', 'Politics and Government', 'State Legislatures', 'Voting Rights Act (1965)', 'Black People', 'Blacks', 'Voting and Voters', 'Civil Rights and Liberties']"
Seven Infrastructure Problems in Urgent Need of Fixing,2021-04-02,article,https://www.nytimes.com/2021/04/02/us/infrastructure-projects-joe-biden.html,"The Biden administration has pledged a $2 trillion investment in the nation’s infrastructure. With century-old water systems and schools vulnerable to earthquakes, there is no shortage of need.","['Infrastructure (Public Works)', 'Bridges and Tunnels', 'Levees and Dams', 'Roads and Traffic', 'Water', 'Transit Systems', 'Earthquakes', 'Floods', 'Global Warming', 'United States Politics and Government', 'American Jobs Plan (2021)']"
Is the Fight Against Sexism in Australia’s Politics Different This Time?,2021-04-02,article,https://www.nytimes.com/2021/04/02/world/australia/fighting-sexism-in-politics.html,"Six weeks after Brittany Higgins spoke up with her allegation of rape in the defense minister’s office, some things have changed and some things have not.","['Politics and Government', 'Workplace Hazards and Violations', 'Legislatures and Parliaments', 'Sex Crimes']"
"Lesson of the Day: ‘Losing a Loved One Twice: First to Prison, Then to Covid’",2021-04-02,article,https://www.nytimes.com/2021/04/02/learning/lesson-of-the-day-losing-a-loved-one-twice-first-to-prison-then-to-covid.html,"In this lesson, students will learn about the unique risks the coronavirus pandemic poses to correctional facilities and consider the disease’s effects on incarcerated people and their families.",[]
Vaccine ‘Fiasco’ Damages Europe’s Credibility,2021-04-02,article,https://www.nytimes.com/2021/04/02/world/europe/europe-coronavirus-vaccine.html,"The European Union’s failure to secure adequate vaccine supplies, followed by an export ban, has dented the reputation of the bloc’s leaders. It may also hurt their ability to act in other areas.","['Politics and Government', 'Stimulus (Economic)', 'International Trade and World Market', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Government Contracts and Procurement', 'Deaths (Fatalities)']"
"A Rapper, Hitting His 30s, Reinvents Himself as a Scion of Spanish Pop",2021-04-02,article,https://www.nytimes.com/2021/04/02/arts/music/c-tangana-rosalia-madrileno.html,"C. Tangana was a provocative star of trap music. Now, his songs are played in supermarkets and praised by 50- and 60-somethings on YouTube.","['Rap and Hip-Hop', 'Folk Music', 'Pop and Rock Music']"
Strong U.S. Job Growth in March Fuels Optimism on Recovery,2021-04-02,article,https://www.nytimes.com/2021/04/02/business/economy/jobs-report-march.html,"The gain of 916,000 was the biggest since August, and unemployment fell to 6 percent. Barring a setback in fighting the virus, the outlook is bullish.","['United States Economy', 'Unemployment', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions']"
New in Paperback: ‘How Much of These Hills Is Gold’ and ‘Coffeeland’,2021-04-02,article,https://www.nytimes.com/2021/04/02/books/review/new-paperbacks.html,Six new paperbacks to check out this week.,['Books and Literature']
"The New York Times News Quiz, April 2, 2021",2021-04-02,multimedia,https://www.nytimes.com/interactive/2021/04/02/briefing/news-quiz-mlb-cicada-covid.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,[]
Hanif Abdurraqib Celebrates Black Performance,2021-04-02,article,https://www.nytimes.com/2021/04/02/books/review/a-little-devil-in-america-black-performance-hanif-abdurraqib.html,"In “A Little Devil in America,” Abdurraqib moves from Master Juba to Josephine Baker to Sun Ra to Patti LaBelle to “The Fresh Prince of Bel-Air.”","['Books and Literature', 'Black People', 'Blacks', 'Culture (Arts)', 'Race and Ethnicity']"
Are Horses More Useful to Humans Than Pigeons? And Other Letters to the Editor,2021-04-02,article,https://www.nytimes.com/2021/04/02/books/review/are-horses-more-useful-to-humans-than-pigeons-and-other-letters-to-the-editor.html,Readers respond to recent issues of the Sunday Book Review.,['Books and Literature']
What Children’s Books Have Had the Biggest Impact on You?,2021-04-02,article,https://www.nytimes.com/2021/04/02/learning/what-childrens-books-have-had-the-biggest-impact-on-you.html,"In a recent Times article, an author wrote a heartfelt tribute to a beloved children’s author. What authors and books from childhood have made a mark on your life?",[]
Lack of Covid Rules Fuel the Return of Big Weddings,2021-04-02,article,https://www.nytimes.com/2021/04/02/style/lack-of-covid-rules-fuel-the-return-of-big-weddings.html,"Weddings that face scrutiny for their long guest lists are not exclusive to Texas, but they may be more common there because of the lack of regulations.","['Weddings and Engagements', 'Coronavirus (2019-nCoV)']"
Looking Forward to Your 170th Birthday,2021-04-02,article,https://www.nytimes.com/2021/04/02/books/review/ageless-andrew-steele.html,"In “Ageless,” Andrew Steele explores the science of aging and the advances that might let humans prolong their lives by decades.","['Books and Literature', 'Longevity', 'Age, Chronological', 'Elderly']"
Let’s Stay Angry About Jan. 6,2021-04-02,article,https://www.nytimes.com/2021/04/02/opinion/capitol-riot-racism.html,"Rather than taking things in stride, I’m still saying, “How dare you?”","['Black People', 'Blacks', 'Discrimination', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']"
Why We Romanticize the Past,2021-04-02,article,https://www.nytimes.com/2021/04/02/smarter-living/why-we-romanticize-the-past.html,"Ah, the good old days. Were they really that good?","['Content Type: Service', 'Memory', 'Emotions', 'Loneliness']"
She Met a Pilot on a Plane to London,2021-04-02,article,https://www.nytimes.com/2021/04/02/style/married-travelers.html,Sonia Brozak and Matthieu Autret struck up a conversation as seatmates on a flight to London from Paris.,"['Weddings and Engagements', 'AIRLINES AND AIRPLANES']"
"Humanity’s Awesome, Terrifying Takeover of Evolution",2021-04-02,article,https://www.nytimes.com/2021/04/02/opinion/ezra-klein-podcast-walter-isaacson.html,"Walter Isaacson and Ezra Klein discuss the implications of humanity’s awesome, terrifying takeover of evolution.","['Crispr (DNA)', 'Genetic Engineering']"
What Georgia’s Voting Law Really Does,2021-04-02,article,https://www.nytimes.com/2021/04/02/us/politics/georgia-voting-law-annotated.html,"The New York Times analyzed the state’s new 98-page voting law and identified 16 key provisions that will limit ballot access, potentially confuse voters and give more power to Republican lawmakers.","['Law and Legislation', 'Politics and Government', 'Voter Registration and Requirements', 'Absentee Voting', 'Voting and Voters', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'Black People', 'Blacks', 'United States Politics and Government']"
How the Pandemic Has Made the Creative Class Feel Free,2021-04-02,article,https://www.nytimes.com/2021/04/02/nyregion/covid-life-families.html,Hardcore business travelers have no intention of going back to the old ways. The workers who cater to their needs don’t have as many choices.,"['Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']"
"The Manager Sent Her a Shot and His Card. Weirdly, It Worked.",2021-04-02,article,https://www.nytimes.com/2021/04/02/style/weddings-coral-gables.html,Brian Skogen and Jennifer Valdes met more than seven years ago at the restaurant he managed. He couldn’t keep his eyes off her.,['Weddings and Engagements']
"Yes, There Are Nice Landlords in New York",2021-04-02,article,https://www.nytimes.com/2021/04/02/nyregion/pearl-river-new-york-landlords.html,Building owners are making deals with struggling businesses. As one put it: “A half a loaf of bread is better than no loaf.”,"['Landlords', 'Renting and Leasing (Real Estate)', 'Real Estate (Commercial)', 'Small Business', 'Quarantine (Life and Culture)']"
I Used to Think the Remedy for Bad Speech Was More Speech. Not Anymore.,2021-04-02,article,https://www.nytimes.com/2021/04/02/opinion/misinformation-disinformation-solutions.html,"How kids, lawsuits and legislation can save democracy.","['Rumors and Misinformation', 'Suits and Litigation (Civil)', 'Social Media', 'Freedom of Speech and Expression', 'Computers and the Internet', 'Regulation and Deregulation of Industry', 'News and News Media', 'Libel and Slander', 'Voter Fraud (Election Fraud)', 'Mass Shootings', 'United States Politics and Government']"
"For New York City, Glimmers of Hope and Signs of Revival",2021-04-02,article,https://www.nytimes.com/2021/04/02/nyregion/nyc-economy-recovery.html,"Yankee Stadium welcomed fans on Thursday, and some high-end hotels are opening their doors. But a widespread rebound from Covid-19 could take years.","['Economic Conditions and Trends', 'Layoffs and Job Reductions', 'Labor and Jobs', 'American Rescue Plan (2021)', 'Coronavirus (2019-nCoV)', 'Unemployment', 'Hotels and Travel Lodgings', 'Restaurants', 'Travel and Vacations', 'Transit Systems']"
Biden Wants to Spend Billions to Fight Climate Change. It’s Not Enough.,2021-04-02,article,https://www.nytimes.com/2021/04/02/opinion/biden-climate-change.html,"His plan is too big to pass, and too small to work.","['Infrastructure (Public Works)', 'United States Politics and Government', 'Transportation', 'Stimulus (Economic)', 'Global Warming', 'Transit Systems', 'American Jobs Plan (2021)']"
She Had a ‘Million’ Questions. He Had One for Her.,2021-04-02,article,https://www.nytimes.com/2021/04/02/style/mystery-wedding-destination.html,"Nina Umont and Ondrej Antos, who are rarely at a loss of words with each other, were married in Carmel-by-the-Sea, Calif.","['Weddings and Engagements', 'your-feed-selfcare']"
"This Summer, Get Invigorated With a Live Cultural Performance",2021-04-02,article,https://www.nytimes.com/2021/04/02/travel/this-summer-get-invigorated-with-a-live-cultural-performance.html,Breathe in some culture and the great outdoors — just from behind a mask.,"['Culture (Arts)', 'Dancing', 'Theater', 'Gardens and Gardening', 'Festivals', 'Quarantine (Life and Culture)']"
