headline,date,doc_type,material_type,snippet,keywords
All Cats Are Gray in the Dark,2020-09-08,multimedia,https://www.nytimes.com/video/opinion/100000007304962/all-cats-are-gray-in-the-dark.html,The star of this short documentary calls himself ‘Catman.’,"['Cats', 'Loneliness', 'Pets', 'ANIMALS', 'Breeding of Animals']"
It Is Possible to Reform the Police,2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/police-reform-biden.html,How to end the racial disparity in vehicle stops.,"['Police Reform', 'Black Lives Matter Movement', 'Police', 'George Floyd Protests (2020)', 'Racial Profiling']"
I’m Not Alone. I Have My Cats.,2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/all-cats-are-gray-in-the-dark.html,The star of this short documentary calls himself ‘Catman.’,"['Cats', 'Pets', 'Breeding of Animals', 'Documentary Films and Programs', 'Loneliness']"
Tiny Love Stories: ‘The Loneliness He Made Me Feel’,2020-09-08,article,https://www.nytimes.com/2020/09/08/style/tiny-modern-love-stories-the-loneliness-he-made-me-feel.html,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships', 'Flowers and Plants', 'Children and Childhood']"
Your Wednesday Briefing,2020-09-08,article,https://www.nytimes.com/2020/09/08/briefing/rohingya-myanmar-china-border-india.html,"Rohingya massacres, India-China border, Australian journalists: Here’s what you need to know.",[]
"Cecilia Romo, Mexican Actress With a Broad Range, Dies at 74",2020-09-08,article,https://www.nytimes.com/2020/09/08/obituaries/cecilia-romo-dead-coronavirus.html,"She played rebellious types, witches and nuns, and she had a gift for comedy. She died of the coronavirus.","['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'ACTORS AND ACTRESSES', 'Television', 'Soap Operas']"
"President Trump returns to the politics of fear, and hopes it will be more effective than it was in 2018.",2020-09-08,article,https://www.nytimes.com/2020/09/08/us/elections/president-trump-returns-to-the-politics-of-fear-and-hopes-it-will-be-more-effective-than-it-was-in-2018.html,,[]
"New & Noteworthy, From the Rubik’s Cube to the Deep South",2020-09-08,article,https://www.nytimes.com/2020/09/08/books/review/new-this-week.html,"A selection of books published this week; plus, a peek at what our colleagues around the newsroom are reading.",['Books and Literature']
Investigations at Essence Find No Evidence of Abusive Work Culture,2020-09-08,article,https://www.nytimes.com/2020/09/08/business/media/essence-magazine-harassment-investigations.html,Two law firms interviewed current and former employees after an anonymous essay accused company leaders of bullying and harassment.,"['Magazines', 'Black People', 'Blacks', 'Workplace Hazards and Violations', 'Discrimination', 'Sexual Harassment', 'Bullies']"
Sununu and Shaheen Cruise in New Hampshire Primaries for Governor and Senate,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/politics/nh-primary.html,"Gov. Chris Sununu, a Republican, will face Dan Feltes, a Democrat, in the general election. Senator Jeanne Shaheen is being challenged by Corky Messner, who was endorsed by President Trump.","['Primaries and Caucuses', 'Elections, Governors', 'Elections, Senate', 'Elections, House of Representatives', 'Presidential Election of 2020']"
A look at Douglas Emhoff’s legal career as he seeks to become the nation’s first Second Gentleman.,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/elections/a-look-at-douglas-emhoffs-legal-career-as-he-seeks-to-become-the-nations-first-second-gentleman.html,,[]
Rochester Police Chief Resigns After Accusations of Cover-Up in Prude Case,2020-09-08,article,https://www.nytimes.com/2020/09/08/nyregion/rochester-police-chief-resigns-prude.html,"Rochester’s mayor said the police chief and the entire police command were stepping down, days after the state attorney general said a grand jury would look into the death of Daniel Prude.","['Police Brutality, Misconduct and Shootings', 'Appointments and Executive Changes', 'Black Lives Matter Movement']"
Trump and His Band of Radicals,2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/letters/trump-radicals.html,The pianist Emanuel Ax says the radical left is not the problem. Also: New Yorkers and their trash.,"['Demonstrations, Protests and Riots', 'Waste Materials and Disposal']"
"In Georgia, Officials Are Investigating Hundreds of Cases of Double Voting",2020-09-08,article,https://www.nytimes.com/2020/09/08/us/politics/georgia-double-voting.html,"Georgia’s secretary of state, Brad Raffensperger, said that 1,000 people voted twice in the state’s June primary and August runoff elections, and warned that “we will prosecute.”","['Voter Fraud (Election Fraud)', 'Absentee Voting', 'Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
"Trump’s Reported Remarks About Soldiers, and John Kelly’s Silence",2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/letters/trump-military.html,"Readers express their dismay at the report that the president called dead soldiers “losers” and urge Mr. Kelly, his former chief of staff, to speak up.","['United States Defense and Military Forces', 'Presidential Election of 2020']"
"Tom Jernstedt, an Architect of March Madness, Dies at 75",2020-09-08,article,https://www.nytimes.com/2020/09/08/sports/ncaabasketball/tom-jernstedt-dead.html,"A former backup college quarterback, he helped transform the N.C.A.A. men’s basketball tournament into one of the biggest events in sports.","['Deaths (Obituaries)', 'Basketball (College)', 'NCAA Basketball Championships (Men)']"
The Fed Enabled a Record Expansion. Trump Is Taking Credit.,2020-09-08,article,https://www.nytimes.com/2020/09/08/business/economy/trump-economy-fed.html,"President Trump has taken credit for the lowest unemployment rate in 50 years, but the Federal Reserve’s patient policies laid the groundwork.","['United States Economy', 'Presidential Election of 2020', 'Labor and Jobs', 'Interest Rates', 'Unemployment', 'Income Inequality', 'Wages and Salaries']"
Trump: ‘Whatever It Takes. We Have to Win’,2020-09-08,multimedia,https://www.nytimes.com/video/us/elections/100000007329950/trump-presidential-campaign-funding.html,President Trump told reporters on Tuesday that he was willing to use his own money to fund his re-election campaign.,"['Presidential Election of 2020', 'United States Politics and Government']"
Harold Ancart Brings His Kaleidoscopic Trees to Chelsea,2020-09-08,article,https://www.nytimes.com/2020/09/08/t-magazine/harold-ancart.html,The Belgian artist has a new exhibition of large-scale paintings at David Zwirner Gallery that shows the natural world in and out of focus.,['Art']
Live: Rhode Island State Primary Election Results 2020,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-rhode-island-primary-elections.html,Detailed results and maps from the Rhode Island primary election.,"['Elections', 'Primaries and Caucuses', 'Presidential Election of 2020']"
Live: New Hampshire State Primary Election Results 2020,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-new-hampshire-primary-elections.html,Detailed results and maps from the New Hampshire primary election.,"['Elections', 'Primaries and Caucuses', 'Presidential Election of 2020']"
Manhattan’s Office Buildings Are Empty. But for How Long?,2020-09-08,article,https://www.nytimes.com/2020/09/08/business/economy/new-york-office-space-coronavirus.html,"As they grow accustomed to working from home, many businesses are delaying signing new leases until rents drop and the pandemic passes.","['Real Estate (Commercial)', 'Renting and Leasing (Real Estate)', 'Coronavirus (2019-nCoV)', 'Landlords', 'Recession and Depression', 'Co-Working', 'Economic Conditions and Trends']"
"The Yankees, Poised to Dominate This Year, Are Barely Hanging On",2020-09-08,article,https://www.nytimes.com/2020/09/08/sports/baseball/new-york-yankees-standings.html,"More than two-thirds into the 2020 season, the talent-laden Yankees are barely holding onto a postseason spot, and only because of an expanded field.",['Baseball']
"Overnight, Colorado Went From Sweltering to Snowy",2020-09-08,multimedia,https://www.nytimes.com/video/climate/100000007330122/early-denver-winter-storm.html,"After a record-setting string of 90-degree days in Colorado, temperatures plunged on Tuesday, bringing more than 12 inches of snow in the foothills and mountains and three to six inches around Denver.","['Snow and Snowstorms', 'Wildfires', 'Weather']"
Boeing 787 Dreamliner Deliveries Slowed by Quality Concerns,2020-09-08,article,https://www.nytimes.com/2020/09/08/business/boeing-787-dreamliner.html,"The company said it was stepping up inspections, citing new manufacturing problems. Federal regulators are also looking into production flaws.","['AIRLINES AND AIRPLANES', 'Boeing 737 Max Groundings and Safety Concerns (2019)', 'Factories and Manufacturing', 'Aviation Accidents, Safety and Disasters', 'Regulation and Deregulation of Industry']"
"Georgia Finds ‘Potentially 1,000 Cases’ of Double Voting",2020-09-08,multimedia,https://www.nytimes.com/video/us/elections/100000007330247/georgia-double-voting-investigation.html,"Brad Raffensperger, Georgia’s secretary of state, said investigations were underway after the authorities discovered some people voted twice in the June primary and August run-off elections.","['United States Politics and Government', 'Voter Fraud (Election Fraud)', 'Presidential Election of 2020', 'Primaries and Caucuses']"
"Stimulus, Wildfires, Capri: Your Tuesday Evening Briefing",2020-09-08,article,https://www.nytimes.com/2020/09/08/briefing/stimulus-wildfires-capri-virus.html,Here’s what you need to know at the end of the day.,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']"
New Hampshire Primary Election Results: First Congressional District,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-new-hampshire-house-district-1-primary-election.html,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Hampshire Primary Election Results: Second Congressional District,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-new-hampshire-house-district-2-primary-election.html,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Hampshire U.S. Senate Primary Election Results,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-new-hampshire-senate-primary-election.html,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
New Hampshire Governor Primary Election Results,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-new-hampshire-governor-primary-election.html,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Rhode Island Primary Election Results: Second Congressional District,2020-09-08,multimedia,https://www.nytimes.com/interactive/2020/09/08/us/elections/results-rhode-island-house-district-2-primary-election.html,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
"As a Wrestler Faces Execution in Iran, World Sports Groups Galvanize",2020-09-08,article,https://www.nytimes.com/2020/09/08/world/middleeast/iran-navid-afkari-wrestler-execution.html,"An Iranian athlete was charged with murder after taking part in anti-government protests. Many think the charges are false, motivated by a government seeking to make an example of him.","['Capital Punishment', 'Human Rights and Human Rights Violations', 'Wrestling']"
9 Drug Companies Pledge to ‘Stand With Science’ on Coronavirus Vaccines,2020-09-08,article,https://www.nytimes.com/2020/09/08/health/9-drug-companies-pledge-coronavirus-vaccine.html,The joint statement by competitors was seen as an effort to restore public trust as President Trump has pushed for a vaccine before the presidential election.,"['Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']"
Barcelona Members Race Clock in Effort to Oust Bartomeu,2020-09-08,article,https://www.nytimes.com/2020/09/08/sports/soccer/barcelona-bartomeu.html,A group of Barcelona fans has two weeks to collect thousands of handwritten signatures to force a vote that could force out the club’s unpopular president.,"['Soccer', 'UEFA Champions League (Soccer)']"
Rochester Police Chief Resigns in Aftermath of Daniel Prude’s Death,2020-09-08,multimedia,https://www.nytimes.com/video/us/politics/100000007330362/rochester-police-chief-resigns-video.html,"The police chief and the deputy chief resigned Tuesday. Mr. Prude, a Black man, suffocated after he was placed in a hood by police officers and pinned to the ground.","['Police Brutality, Misconduct and Shootings']"
15-Year-Old Is Charged in Shooting of Child and 4 Others at J’Ouvert,2020-09-08,article,https://www.nytimes.com/2020/09/08/nyregion/jouvert-shooting-arrest-brooklyn.html,"The teenager walked with revelers for several blocks before opening fire, an official said. A 6-year-old boy and his mother were among the wounded.","['Murders, Attempted Murders and Homicides', 'West Indian-American Day']"
What’s the Point of All These Polls?,2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/polling-trump-biden.html,Many Americans felt the 2016 election discredited the whole business of electoral forecasting. But that’s not how some pollsters see it.,"['Presidential Election of 2020', 'Polls and Public Opinion', 'Presidential Election of 2016']"
"Trump, Calling Himself ‘the No. 1 Environmental President,’ Green Washes His Record",2020-09-08,article,https://www.nytimes.com/2020/09/08/us/politics/trump-drilling-environment-florida.html,"President Trump traveled to Florida to declare himself “a great environmentalist,” extending a moratorium on offshore oil drilling that his administration had moved to end.","['Offshore Drilling and Exploration', 'Environment', 'Land Use Policies', 'Oil (Petroleum) and Gasoline', 'United States Politics and Government', 'Presidential Election of 2020', 'Polls and Public Opinion']"
Who Can Win America’s Politics of Humiliation?,2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/biden-trump-humiliation.html,Trump or Biden?,"['Presidential Election of 2020', 'United States Politics and Government']"
Website Crashes and Cyberattacks Welcome Students Back to School,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/school-districts-cyberattacks-glitches.html,"With many districts across the country opting for online learning, a range of technical issues marred the first day of classes.","['E-Learning', 'Education (K-12)', 'Cyberattacks and Hackers', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
Dallas Police Chief Resigns in Wake of Policing Protests,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/dallas-police-chief-resigns-renee-hall.html,"The chief, U. Reneé Hall, faced eroding support on the City Council stemming from the department’s handling of public protests over African-Americans and policing.","['Appointments and Executive Changes', 'Police', 'George Floyd Protests (2020)']"
‘Gather’ Review: The Struggle to Remain Sovereign,2020-09-08,article,https://www.nytimes.com/2020/09/08/movies/gather-review.html,This documentary wonderfully weaves personal stories with archival footage that contextualizes the continued violence against Native Americans.,"['Documentary Films and Programs', 'Native Americans']"
‘Keeping Up With the Kardashians’ Is Set to End in 2021,2020-09-08,article,https://www.nytimes.com/2020/09/08/arts/television/kim-kardashian-keeping-up-with-the-kardashians.html,Kim Kardashian West alerted fans in an Instagram post that her family will “say goodbye” to the popular reality show after 20 seasons.,['Reality Television']
"7 Fatally Shot at California House Where 1,000 Pounds of Marijuana Is Found",2020-09-08,article,https://www.nytimes.com/2020/09/08/us/aguanga-shooting-marijuana.html,"The illegal marijuana trade remains a constant and deadly presence, the Riverside County sheriff said.","['Marijuana', 'Murders, Attempted Murders and Homicides']"
"N.Y. Fire Department Replaces Name on Its Highest Award, Citing Racist Past",2020-09-08,article,https://www.nytimes.com/2020/09/08/nyregion/nyc-fire-department-bennett-medal.html,"The James Gordon Bennett Medal will now be named for Chief Peter J. Ganci, who was killed in the Sept. 11 terror attacks.","['Fires and Firefighters', 'Awards, Decorations and Honors', 'Race and Ethnicity', 'Discrimination', 'Black People', 'Blacks']"
These Hummingbirds Take Extreme Naps. Some May Even Hibernate.,2020-09-08,article,https://www.nytimes.com/2020/09/08/science/hummingbirds-torpor-hibernation.html,"To adapt to life in the Andes Mountains, some South American species go into exceptionally deep torpor to save energy.","['Hummingbirds', 'Hibernation', 'Evolution (Biology)', 'Research', 'your-feed-science']"
Democrats Flip Open the Health Care Playbook,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/politics/health-care-political-ads.html,"Coronavirus ads are one thing, but Democrats are also bringing back the messaging that worked so well for them in 2018.","['Political Advertising', 'Health Insurance and Managed Care', 'Elections, House of Representatives', 'Elections, Senate', 'Presidential Election of 2020']"
Republicans Push Scaled-Back Stimulus Plan as Impasse on Virus Aid Persists,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/politics/congress-coronavirus-stimulus.html,The economic recovery measure Republicans presented on Tuesday is a fraction of the size of their original offer and was immediately dismissed by Democrats as inadequate.,"['United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']"
Coronavirus Briefing: What Happened Today,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/coronavirus-briefing-what-happened-today.html,Drugmakers pledged to not distribute a vaccine until it had been thoroughly tested.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
Justice Dept. Intervenes to Help Trump in E. Jean Carroll Defamation Lawsuit,2020-09-08,article,https://www.nytimes.com/2020/09/08/nyregion/donald-trump-jean-carroll-lawsuit-rape.html,"Government lawyers made the unusual move of seeking to take over President Trump’s defense in a suit brought by Ms. Carroll, who has accused Mr. Trump of raping her in the 1990s.","['Suits and Litigation (Civil)', 'Sex Crimes', 'Libel and Slander', 'Immunity from Prosecution', 'Presidential Election of 2020']"
Track’s Caster Semenya Loses Appeal to Defend 800-Meter Title,2020-09-08,article,https://www.nytimes.com/2020/09/08/sports/olympics/caster-semenya-court-ruling.html,A ruling by the Swiss Supreme Court appears to have nixed any chance for the South African star to defend her title in her signature event at the Tokyo Olympics next summer.,"['Olympic Games (2020)', 'Testosterone', 'Intersex', 'Women and Girls', 'Hormones', 'Gender', 'Track and Field']"
Give Money to Babies,2020-09-08,article,https://www.nytimes.com/2020/09/08/opinion/baby-bonds-new-jersey.html,New Jersey’s “baby bonds” plan is a potentially transformative effort in the fight against inequality.,"['Income Inequality', 'Child Savings Accounts', 'Black People', 'Blacks', 'Politics and Government', 'Law and Legislation']"
N.Y. Will Move Homeless Men From Liberal Neighborhood After Backlash,2020-09-08,article,https://www.nytimes.com/2020/09/08/nyregion/nyc-homeless-hotels-covid.html,The move of 300 men to the upscale Upper West Side neighborhood led to complaints and the threat of a lawsuit.,"['Coronavirus (2019-nCoV)', 'Hotels and Travel Lodgings', 'Homeless Persons']"
He Faces Death for Murder Conviction. Parliament Swore Him In Anyway.,2020-09-08,article,https://www.nytimes.com/2020/09/08/world/asia/sri-lanka-parliament-murder.html,"He may have been convicted of killing an opposition activist, but a member of Sri Lanka’s Parliament is keeping his day job.","['Legislatures and Parliaments', 'Politics and Government', 'Murders, Attempted Murders and Homicides']"
‘You Couldn’t See Anything’: Harrowing Helicopter Rescues as California Wildfires Rage,2020-09-08,article,https://www.nytimes.com/2020/09/08/us/california-wildfires-helicopter-rescue.html,"The two pilots who led a weekend rescue, both military veterans, said it was the most challenging flying they have done in their careers.","['Wildfires', 'Fires and Firefighters', 'Rescues', 'Helicopters', 'Evacuations and Evacuees']"
The Electoral College Will Destroy America,2020-09-09,article,https://www.nytimes.com/2020/09/08/opinion/electoral-college-trump-biden.html,"And no, New York and California would not dominate a popular vote.","['United States Politics and Government', 'Presidential Election of 2020', 'Voting and Voters', 'Polls and Public Opinion', 'Electoral College']"
Democrats Fear Partisan Slant at Postal Service as Trump Allies Dominate Board,2020-09-09,article,https://www.nytimes.com/2020/09/08/us/politics/democrats-postal-service-board-trump.html,The five Republicans on the seven-member board have taken a hands-on role in trying to defend the agency against accusations that it is trying to help the president win a second term by sabotaging voting by mail.,"['Presidential Election of 2020', 'Postal Service and Post Offices', 'United States Politics and Government', 'Conflicts of Interest']"
Federal Report Warns of Financial Havoc From Climate Change,2020-09-09,article,https://www.nytimes.com/2020/09/08/climate/climate-change-financial-markets.html,A report commissioned by President Trump’s Commodity Futures Trading Commission issued dire warnings about climate change’s impact on financial markets.,"['Global Warming', 'United States Economy', 'Regulation and Deregulation of Industry', 'Banking and Financial Institutions', 'United States Politics and Government']"
Academy Explains Diversity Rules for Best Picture Oscar,2020-09-09,article,https://www.nytimes.com/2020/09/08/movies/oscars-diversity-rules-best-picture.html,"Beginning in 2022, films aiming for the top award will have to turn in a confidential “inclusion standard form.” In 2024, they will have to meet two of four standards.","['Movies', 'Academy Awards (Oscars)', 'Race and Ethnicity', 'Black People', 'Blacks', 'Minorities']"
A Police Officer Shot a 13-Year-Old With Autism in Salt Lake City,2020-09-09,article,https://www.nytimes.com/2020/09/08/us/salt-lake-city-autism-shooting.html,"The authorities said the officer shot the boy while responding to a call about a “violent psych issue.” The teenager, Linden Cameron, was fleeing and did not have a weapon, his mother said.","['Police Brutality, Misconduct and Shootings', 'Autism', 'Mental Health and Disorders']"
"Why Steve Nash’s Hiring Is About Relationships, Not Race",2020-09-09,article,https://www.nytimes.com/2020/09/08/sports/basketball/steve-nash-nets-diversity.html,"In this week’s newsletter, Marc Stein dives into the debate over the Nets’ hiring of Nash as their new head coach and explores the costs of living inside the N.B.A. bubble.","['Basketball', 'Coaches and Managers', 'Hiring and Promotion']"
Milwaukee Bucks Are Eliminated From the Playoffs by the Miami Heat,2020-09-09,article,https://www.nytimes.com/2020/09/08/sports/basketball/nba-milwaukee-bucks-miami-heat-giannis.html,Milwaukee’s Giannis Antetokounmpo did not play in Game 5 of the conference semifinals because of a sprained ankle.,"['Basketball', 'Playoff Games']"
AstraZeneca Pauses Vaccine Trial for Safety Review,2020-09-09,article,https://www.nytimes.com/2020/09/08/health/coronavirus-astrazeneca-vaccine-safety.html,The company halted late-stage trials of its coronavirus vaccine because of a serious suspected adverse reaction in a participant.,"['Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Drugs (Pharmaceuticals)', 'your-feed-health', 'your-feed-science']"
Most Likely to Be Picked,2020-09-09,article,https://www.nytimes.com/2020/09/08/crosswords/daily-puzzle-2020-09-09.html,"We might have 99 problems, but this puzzle isn’t one.",['Crossword Puzzles']
"Corrections: Sept. 9, 2020",2020-09-09,article,https://www.nytimes.com/2020/09/08/pageoneplus/corrections-sept-9-2020.html,"Corrections that appeared in print on Wednesday, Sept. 9, 2020.",[]
Quotation of the Day: Ghostly Offices Haunt New York as Rebound Lags,2020-09-09,article,https://www.nytimes.com/2020/09/08/todayspaper/quotation-of-the-day-ghostly-offices-haunt-new-york-as-rebound-lags.html,"Quotation of the Day for Wednesday, September 9, 2020.",[]
Your Wednesday Briefing,2020-09-09,article,https://www.nytimes.com/2020/09/08/briefing/rohingya-genocide-belarus-astrazeneca-trials.html,"Rohingya genocide, Belarus, AstraZeneca trials: Here’s what you need to know.",[]
Pironkova Surprises Even Herself in Her Return at the U.S. Open,2020-09-09,article,https://www.nytimes.com/2020/09/09/sports/tennis/pironkova-mothers-serena-williams-us-open.html,"Tsvetana Pironkova, playing in her first tournament since giving birth to a son in 2018, will face another mother, Serena Williams, in the quarterfinals on Wednesday.","['Tennis', 'United States Open (Tennis)']"
How a Massive Bomb Came Together in Beirut’s Port,2020-09-09,multimedia,https://www.nytimes.com/interactive/2020/09/09/world/middleeast/beirut-explosion.html,Fifteen tons of fireworks. Jugs of kerosene and acid. Thousands of tons of ammonium nitrate. A system of corruption and bribes let the perfect bomb sit for years.,"['Beirut, Lebanon, Explosions (2020)', 'Ammonium Nitrate', 'Fireworks', 'Politics and Government', 'Corruption (Institutional)']"
Word + Quiz: perfervid,2020-09-09,article,https://www.nytimes.com/2020/09/09/learning/word-quiz-perfervid.html,This word has appeared in eight articles on NYTimes.com in the past year.,[]
Late Night: No One Says ‘Losers’ and ‘Suckers’ Like Trump,2020-09-09,article,https://www.nytimes.com/2020/09/09/arts/television/late-night-trump-losers-suckers.html,"“Other than the 245 times Trump has actually called someone a loser and a sucker on Twitter, he’d never say anything like that,” Jimmy Fallon joked in his monologue on Tuesday.",[]
Dueling Doors,2020-09-09,article,https://www.nytimes.com/2020/09/09/learning/dueling-doors.html,What is this image saying?,[]
"At the U.S. Open, Silence Is a Sweet Sound for the Underdogs",2020-09-09,article,https://www.nytimes.com/2020/09/09/sports/us-open-crowd.html,"More than half the players who made the quarterfinals were not supposed to be there, including a seriously unlikely semifinalist in Jennifer Brady. “It’s a little bit easier when there is no fans,” she said.","['United States Open (Tennis)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
Lamar Jackson and the Ravens Are Breaking More Than N.F.L. Records,2020-09-09,article,https://www.nytimes.com/2020/09/09/sports/football/lamar-jackson-ravens.html,Baltimore’s run-heavy offense broke long-held records and delivered Jackson the league’s M.V.P. Award in 2019. The team is doubling down to challenge the football orthodoxy.,['Football']
How Golf Won a Bet the Coronavirus Would Not Squelch Its U.S. Open,2020-09-09,article,https://www.nytimes.com/2020/09/09/sports/golf/usopen-westchester-coronavirus.html,"It took talks among golf’s governing bodies, state and local officials and even the N.F.L. to keep the tournament in New York’s Westchester County, one of the country’s earliest coronavirus hot spots.","['Golf', 'United States Open (Golf)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
"Trapped by Pandemic, Ships’ Crews Fight Exhaustion and Despair",2020-09-09,article,https://www.nytimes.com/2020/09/09/business/coronavirus-sailors-cargo-ships.html,"When borders closed, seafarers on ships around the world suddenly had no way home. Half a year later, there’s no solution in sight.","['Ships and Shipping', 'Coronavirus (2019-nCoV)', 'Freight (Cargo)', 'Maritime Accidents and Safety', 'International Trade and World Market', 'Labor and Jobs']"
Lesson of the Day: ‘A Picture of Change for a World in Constant Motion’,2020-09-09,article,https://www.nytimes.com/2020/09/09/learning/lesson-of-the-day-a-picture-of-change-for-a-world-in-constant-motion.html,"In this lesson, students will examine a masterpiece of Japanese printmaking and consider the power of visual literacy and “close looking.”",[]
Fendi Selects Kim Jones to Replace Karl Lagerfeld,2020-09-09,article,https://www.nytimes.com/2020/09/09/style/fendi-kim-jones-lagerfeld.html,"The British fashion designer will oversee Fendi haute couture, ready-to-wear and fur, but will also continue as artistic director of Dior Men.","['Fashion and Apparel', 'Appointments and Executive Changes']"
Her School Offered a Path to the Middle Class. Will Covid-19 Block It?,2020-09-09,multimedia,https://www.nytimes.com/interactive/2020/09/09/magazine/high-school-seniors.html,"Students at Richmond Hill High School in Queens don’t come from privileged backgrounds, but they go to college in impressive numbers. This year could look different.","['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Income Inequality', 'Colleges and Universities', 'Financial Aid (Education)', 'Private and Sectarian Schools', 'Education (K-12)']"
I Think of My Grandfather Every Time I Make Kofta,2020-09-09,article,https://www.nytimes.com/2020/09/09/magazine/i-think-of-my-grandfather-every-time-i-make-kofta.html,"He wouldn’t have approved of this vegetarian version, but my meatless meatballs wouldn’t exist without his recipe.","['Cooking and Cookbooks', 'Grandparents', 'Vegetarianism']"
The Children in the Shadows: New York City’s Homeless Students,2020-09-09,multimedia,https://www.nytimes.com/interactive/2020/09/09/magazine/homeless-students.html,"More than 100,000 city public school students lack permanent housing, caught in bureaucratic limbo that often seems like a trap. This is what their lives are like.","['Homeless Persons', 'Education (K-12)', 'Public and Subsidized Housing', 'Coronavirus Reopenings']"
Why Would a Grown Man Play With Toy Soldiers?,2020-09-09,article,https://www.nytimes.com/2020/09/09/magazine/why-would-a-grown-man-play-with-toy-soldiers.html,"Returning to a childhood pastime let me escape the horrors of real life. Even better, it took me back in time.","['Quarantine (Life and Culture)', 'Hobbies']"
Doctor Dolittle’s Talking Animals Still Have Much to Say,2020-09-09,article,https://www.nytimes.com/2020/09/09/books/review/doctor-dolittle-hugh-lofting-talking-animals.html,"The children’s series is 100 years old this year. Its author, Hugh Lofting, was flawed — the original books contained racist ideas. Yet his animals continue to delight.","['Books and Literature', 'ANIMALS', 'Children and Childhood']"
How Should We Balance Safety and Urgency in Developing a Covid-19 Vaccine?,2020-09-09,article,https://www.nytimes.com/2020/09/09/learning/how-should-we-balance-safety-and-urgency-in-developing-a-covid-19-vaccine.html,"Should drug manufacturers push ahead to make and distribute a coronavirus vaccine, even if it means skipping or shortening trials? Or is a rigorous — and perhaps slower — process more important?",[]
Exercise May Make It Easier to Bounce Back From Stress,2020-09-09,article,https://www.nytimes.com/2020/09/09/well/move/Exercise-stress-resilience.html,Regular exercise helped lab mice remain psychologically resilient even when their lives seemed filled with threats.,"['Anxiety and Stress', 'Mental Health and Disorders', 'Exercise', 'Running', 'Mice', 'Rats', 'Research']"
The Best Answer to Chaos in Bolivia Is Socialism,2020-09-09,article,https://www.nytimes.com/2020/09/09/opinion/contributors/bolivia-socialism-arce-elections-morales.html,The Oct. 18 election may be the country’s best hope to stop its slide into authoritarianism.,"['Lithium (Metal)', 'Human Rights and Human Rights Violations']"
"With Freedom at Stake, Courts Are Collapsing",2020-09-09,article,https://www.nytimes.com/2020/09/09/opinion/hungary-turkey-india-courts.html,"In Hungary, Turkey and India, the courts have turned into silent bystanders and complicit actors.","['Elections, Courts and the Judiciary', 'Constitutions', 'Politics and Government', 'Courts and the Judiciary', 'Civil Rights and Liberties']"
