headline,date,doc_type,material_type,snippet,keywords
The Only Safe Election Is a Low-Tech Election,2020-02-04,article,https://www.nytimes.com/2020/02/04/technology/election-tech.html,The Iowa caucus debacle proved that a 21st-century election requires 19th-century technology.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government', 'Mobile Applications', 'Voting Machines', 'Computer Security', 'Computers and the Internet', 'Start-ups']"
Ex-C.I.A. Analyst Faces Trial in Biggest Leak of Agency’s History,2020-02-04,article,https://www.nytimes.com/2020/02/04/nyregion/cia-leak-wikileaks-trial-Joshua-Schulte.html,"Joshua Schulte, a computer engineer, gave reams of confidential documents to WikiLeaks exposing the agency’s hacking tools, prosecutors say.","['Classified Information and State Secrets', 'Espionage and Intelligence Services']"
"Susan Collins Announces She Will Vote to Acquit Trump, Calling Conduct ‘Wrong’",2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/senate-impeachment-vote.html,The Maine senator became the latest Republican to condemn President Trump’s conduct but argue it did not warrant his removal.,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Ethics and Official Misconduct']"
"Review: Wait, Wait … I Want to Tell You.",2020-02-04,article,https://www.nytimes.com/2020/02/04/arts/dance/review-shelf-life-adam-linder-moma.html,The choreographer Adam Linder’s often tiresome “Shelf Life” at MoMA is half of the inaugural commission for the Kravis Studio.,"['Museums', 'Dancing']"
"The Heavier the Baby, the Fitter the Young Adult?",2020-02-04,article,https://www.nytimes.com/2020/02/04/well/move/birth-weight-fitness-young-adults.html,"As birth weight increased, so did levels of cardiovascular fitness at ages 17 to 25, a Swedish study found.","['Exercise', 'Heart']"
Virus Exposes Cracks in Carmakers’ Chinese Supply Chains,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/hyundai-south-korea-coronavirus.html,"Hyundai will idle plants in South Korea, pointing to a shortage of components due to the coronavirus outbreak and hinting at trouble for other manufacturers.","['Coronavirus (2019-nCoV)', 'Factories and Manufacturing', 'Automobiles', 'Shutdowns (Institutional)', 'Epidemics']"
Oregon Women Rout UConn at Home: ‘They’re Just Too Good’,2020-02-04,article,https://www.nytimes.com/2020/02/04/sports/basketball/Oregon-UConn-women.html,"The No. 3 Ducks handed the fourth-ranked Connecticut women’s basketball team its biggest defeat ever at Gampel Pavilion, which opened in 1990.",['Basketball (College)']
Goldman Sachs Banker in Malaysian Fund Scandal Is Barred From the Industry,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/goldman-sachs-1MDB.html,"The Federal Reserve said Andrea Vella, a senior Goldman employee in Asia, had engaged in “unsafe” practices.","['Banking and Financial Institutions', 'Embezzlement', 'Sovereign Wealth Funds']"
"For Many U.S. Turks, Salep Is Beloved but Elusive",2020-02-04,article,https://www.nytimes.com/2020/02/04/dining/salep.html,"Made from orchid tubers, the drink is a winter staple in Turkey, but finding it in the United States can prove difficult.","['Orchids', 'Endangered and Extinct Species', 'Beverages', 'Cooking and Cookbooks', 'Turkish Food (Cuisine)', 'Turkish-Americans']"
Italian Food by a New American Master,2020-02-04,multimedia,https://www.nytimes.com/slideshow/2020/02/04/dining/portale-nyc.html,"Alfred Portale, a founder of New American cuisine, takes on the cooking of Italy at his Chelsea restaurant, Portale.","['Restaurants', 'Italian Food (Cuisine)', 'Chefs']"
"Alfred Portale Writes a Second Act, in Italian",2020-02-04,article,https://www.nytimes.com/2020/02/04/dining/portale-review-pete-wells.html,"The chef made Gotham Bar & Grill into an institution. Then he was exiled. Now at Portale, he applies what he’s learned to Italian cuisine.","['Restaurants', 'Italian Food (Cuisine)', 'Chefs', 'Pasta']"
"Hired to Tame Horses, She Bonded With the People, Too",2020-02-04,article,https://www.nytimes.com/2020/02/04/books/review/half-broke-ginger-gaffney.html,"In “Half Broke,” Ginger Gaffney recounts the a year and a half she spent helping a ranch managed by prison inmates.","['Books and Literature', 'Horses', 'ANIMALS']"
"Coronavirus in N.Y.: Without Chinese Tourists, Business Sags",2020-02-04,article,https://www.nytimes.com/2020/02/04/nyregion/coronavirus-nyc.html,New York and other tourist destinations around the world are facing precipitous drops in demand for hotel rooms and restaurants.,"['Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Travel Warnings', 'Hotels and Travel Lodgings', 'Restaurants', 'Travel Agencies and Agents']"
Wedding Insurance 101,2020-02-04,article,https://www.nytimes.com/2020/02/04/fashion/weddings/wedding-insurance-101.html,"Want to protect yourself in the event of a wedding mishap, severe weather conditions or a vendor incident? Here’s what to consider before getting wedding insurance.","['Insurance', 'Weddings and Engagements', 'Disasters and Emergencies']"
"Besides Iowa, These Are the States With Caucuses",2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/what-states-caucus.html,"Only a handful of states and territories will try to pick the Democratic nominee with similar practices as Iowa, where officials faced delays and problems reporting results.","['Primaries and Caucuses', 'States (US)', 'Elections', 'United States Politics and Government', 'Presidential Election of 2020']"
"Carla Gugino Has Range, From ‘Spy Kids’ to Experimental Theater",2020-02-04,article,https://www.nytimes.com/2020/02/04/theater/carla-gugino.html,"Hollywood has long cast her as a bombshell (“Sin City,” “Karen Sisco”), but the actress has found an entirely different track onstage. Next up: “Anatomy of a Suicide.”","['ACTORS AND ACTRESSES', 'Theater']"
"Alice Mayhew, Who Edited a Who’s Who of Writers, Dies at 87",2020-02-04,article,https://www.nytimes.com/2020/02/04/books/alice-mayhew-dead.html,"At Simon & Schuster, best sellers were her stock in trade. She popularized the nonfiction political page turner, starting with “All the President’s Men.”","['Deaths (Obituaries)', 'Books and Literature', 'Book Trade and Publishing']"
Review: Dan Hoyle’s ‘Border People’ Blurs Lines,2020-02-04,article,https://www.nytimes.com/2020/02/04/theater/border-people-review.html,This work of documentary theater feels like a master class. But what is it meant to teach?,['Theater']
Drop a Fly in a Glass of Milk. What Do You Get? A Knotty Dance.,2020-02-04,article,https://www.nytimes.com/2020/02/04/arts/dance/Paul-Taylor-solo-Balanchine-Episodes.html,"New York City Ballet restores a solo George Balanchine made for Paul Taylor, with two dancers sharing the part.",['Dancing']
"17 Works, 9 Hours, 10 Days: My Beethoven Quartet Marathon",2020-02-04,article,https://www.nytimes.com/2020/02/04/arts/music/beethoven-string-quartets.html,"Modern living forced me to grab a movement or two at a time, while commuting, cooking dinner and putting away laundry.",['Classical Music']
Bloomberg Plans to Double Ad Spending After Iowa Caucus Problem,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/michael-bloomberg-campaign-ads.html,"Encouraged by the murky results in Iowa, Mr. Bloomberg is also expanding his field staff as he tries to win the Democratic primary by ignoring the first four states. “Those are old rules,” he said.","['Presidential Election of 2020', 'Political Advertising']"
Disney Plus Racks Up 28.6 Million Subscribers,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/media/disney-earnings.html,It’s an astounding number for a streaming service that is less than three months old.,"['Company Reports', 'Television', 'Movies', 'AMUSEMENT AND THEME PARKS']"
Doma Food and Drinks Opens in the East Village,2020-02-04,article,https://www.nytimes.com/2020/02/04/dining/nyc-restaurant-news.html,"Indian fare with a veteran chef in TriBeCa, a SoHo spot from the Flower Shop team, and more restaurant news.",['Restaurants']
"Another H.I.V. Vaccine Fails a Trial, Disappointing Researchers",2020-02-04,article,https://www.nytimes.com/2020/02/04/health/hiv-vaccine.html,"After more than 30 years of research, 1.7 million people are still infected each year with the virus that causes AIDS.","['Acquired Immune Deficiency Syndrome', 'Vaccination and Immunization']"
Coronavirus Adds to Pressure for U.S. Oil Industry,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/oil-coronavirus.html,"With a decline in China’s demand sending world prices lower, cutbacks by American companies may be ahead, but drivers are benefiting.","['Coronavirus (2019-nCoV)', 'Epidemics', 'Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'International Trade and World Market', 'Layoffs and Job Reductions', 'United States Economy']"
The Trans Actors Challenging Outmoded Ideas of Masculinity,2020-02-04,article,https://www.nytimes.com/2020/02/04/t-magazine/trans-actors.html,"Despite years of progress, trans male representation in film and television has remained all but nonexistent. Now, there’s a new group of rising stars.","['ACTORS AND ACTRESSES', 'Transgender and Transsexuals', 'Television', 'Men and Boys', 'Gender']"
Gandhi’s Killer Evokes Admiration as Never Before,2020-02-04,article,https://www.nytimes.com/2020/02/04/world/asia/india-gandhi-nathuram-godse.html,"As Hindu nationalism continues its march across India, a cult of personality is rising around Nathuram Godse, the Hindu extremist who killed Gandhi.","['Hinduism', 'Assassinations and Attempted Assassinations']"
Knicks President Steve Mills Is Leaving the Team,2020-02-04,article,https://www.nytimes.com/2020/02/04/sports/basketball/knicks-steve-mills.html,The departure of Mills is just the latest twist in a tumultuous season in which the Knicks have fired their coach and lost a lot of games.,"['Basketball', 'Appointments and Executive Changes']"
Breakdown in Iowa: Oh What a Night!,2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/letters/iowa-caucuses.html,"Some readers argue that the tallying delays should lead to a rethinking of the Iowa caucuses, while others wonder, What’s the rush?","['Primaries and Caucuses', 'Presidential Election of 2020']"
Tiny Love Stories: ‘I Worried About Telling Him My Age’,2020-02-04,article,https://www.nytimes.com/2020/02/04/style/tiny-modern-love-stories-i-worried-about-telling-him-my-age.html,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Elections, Governors']"
Hunting Conference With Beach Boys and Trump Jr. Draws Protests,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/brian-wilson-beach-boys.html,"Brian Wilson, a Beach Boys co-founder, asked fans to join him in signing a petition protesting the group’s performance at the conference. Donald Trump Jr., an avid hunter, was a scheduled speaker and is part of an auction for a hunt in Alaska.","['Hunting and Trapping', 'Demonstrations, Protests and Riots']"
A Tempest in a Pizzeria Spills Out Into the Street,2020-02-04,article,https://www.nytimes.com/2020/02/04/dining/taste-of-persia-nyc-closing.html,"With protests and a viral video, the popular pop-up Taste of Persia NYC is at the center of a classic New York story of turf and displacement.","['Restaurants', 'Iranian-Americans']"
Tesla’s Stock Is Up 36% in Two Days. What’s Going On?,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/tesla-stock-price.html,Traders who bet against Tesla’s success could be the ones now pushing the share price higher.,"['Stocks and Bonds', 'Prices (Fares, Fees and Rates)', 'Electric and Hybrid Vehicles', 'Short Selling']"
Picturing Chaos at the Iowa Caucuses,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/iowa-caucuses-photos-pictures.html,How a political ritual turned into a political nightmare.,"['Primaries and Caucuses', 'Presidential Election of 2020']"
"To Sway Swing Voters, Try Empathy",2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/election-2020.html,"A Brooklyn organization trains canvassers to engage with prospective voters about their hopes and disappointments, not just give them a candidate’s talking points.","['Presidential Election of 2016', 'United States Politics and Government', 'Voting and Voters', 'Presidential Election of 2020', 'Elections, House of Representatives']"
"Iowa Democrats Release Partial Caucus Results, but No Winner Yet",2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/iowa-democratic-candidates.html,"A first wave of results showed Pete Buttigieg and Bernie Sanders with an early lead, with Joseph R. Biden Jr. well behind.","['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
"Veronica Escobar to Focus on Health Care, Guns in Spanish-Language Response to Trump",2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/veronica-escobar-trump-spanish.html,The first-term congresswoman from Texas had a visceral response to President Trump’s State of the Union address last year. Now she has the chance to rebut him directly.,"['United States Politics and Government', 'State of the Union Message (US)', 'Gun Control', 'Border Barriers', 'Illegal Immigration', 'Health Insurance and Managed Care']"
"Sorry, Republicans Rule the Internet",2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/iowa-caucuses-app.html,"Right now, being the best internet arsonist is what counts.","['Primaries and Caucuses', 'Mobile Applications', 'Presidential Election of 2020', 'Social Media']"
"Even if Trump Doesn’t Bring Up Climate Change Tonight, This Ad Will",2020-02-04,article,https://www.nytimes.com/2020/02/04/business/media/seventh-generation-climate-change-ads.html,"Seventh Generation, known for a toilet tissue made of recycled paper, will follow the State of the Union address with a 60-second commercial on three networks.","['ADVERTISING AND MARKETING', 'State of the Union Message (US)', 'United States Politics and Government']"
Everyone Kept Saying Politics Was Broken. Well?,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/political-system-broken.html,“It’s hard to look at Washington or look at Iowa and think that our national politics is working.”,"['Presidential Election of 2020', 'Primaries and Caucuses', 'State of the Union Message (US)']"
Did Fox News Edit an Interview at Trump’s Request? Chris Wallace Says No,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/media/fox-news-chris-wallace-trump-interview.html,The “Fox News Sunday” anchor told The Times that the accusation from Steve Bannon was “utter foolishness.”,"['Television', 'News and News Media']"
A Call to High School Letter Writers,2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/letters/student-letters-new-york-times.html,"The Times would like to hear from high school students. Write a letter to the editor in response to a recent article, and we’ll publish our favorites.","['Letters', 'Education (Secondary)']"
"In Hollywood, Stories About People of Color Are Still Rare. These Y.A. Fantasy Novels Pick Up the Slack.",2020-02-04,article,https://www.nytimes.com/2020/02/04/books/review/dark-and-deepest-red-anna-mari-mclemore-black-girl-unlimited-echo-brown.html,"Echo Brown’s ‘Black Girl Unlimited,’ Anna-Marie McLemore’s ‘Dark and Deepest Red’ and Adam Silvera’s ‘Infinity Son’ expand the possibilities for teenage heroes.",['Books and Literature']
The Metropolitan Opera’s Fill-In Dutchman: Evgeny Nikitin,2020-02-04,article,https://www.nytimes.com/2020/02/04/arts/music/metropolitan-opera-dutchman.html,"Bryn Terfel, the original star of a new production of Wagner’s “Der Fliegende Holländer,” broke his ankle and withdrew.",['Opera']
Twitter Moves to Target Fake Videos and Photos,2020-02-04,article,https://www.nytimes.com/2020/02/04/technology/twitter-fake-videos-photos-disinformation.html,"While stopping short of an outright ban, the social media company plans to label or take down material that appears to have been digitally manipulated.","['Social Media', 'Video Recordings, Downloads and Streaming', 'Photography', 'Rumors and Misinformation']"
We Are Still Obsessed With Britney Spears,2020-02-04,article,https://www.nytimes.com/2020/02/04/style/self-care/britney-spears-pop-up.html,At a Los Angeles pop-up called the Zone you can live out all your childhood fantasies.,"['Video Recordings, Downloads and Streaming']"
Jeffrey Epstein’s Mystery Bank Came Alive After His Death,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/jeffrey-epstein-estate-bank.html,Southern Country International received millions of dollars from Mr. Epstein’s estate in December.,"['Banking and Financial Institutions', 'Wills and Estates', 'Regulation and Deregulation of Industry', 'Tax Credits, Deductions and Exemptions', 'Child Abuse and Neglect', 'Prostitution', 'Sex Crimes', 'Human Trafficking']"
Set Change on Capitol Hill: An Impeachment Trial to a Presidential Address,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/state-of-the-union-capitol-hill.html,"One night each year, the Capitol is transformed for the State of the Union. This year, it happens to be the day before President Trump’s likely acquittal.","['United States Politics and Government', 'Capitol Building (Washington, DC)', 'State of the Union Message (US)', 'Primaries and Caucuses', 'Impeachment']"
"Coronavirus, State of the Union, Iowa: Your Wednesday Briefing",2020-02-04,article,https://www.nytimes.com/2020/02/04/briefing/coronavirus-state-of-the-union-iowa.html,Let us help you start your day. ,[]
Democrats Campaign in New Hampshire Amid Iowa Uncertainty,2020-02-04,multimedia,https://www.nytimes.com/video/us/politics/100000006961052/iowa-democrats-new-hampshire.html,Several Democratic candidates for president headed to New Hampshire as they awaited the delayed results from the Iowa caucuses.,['Primaries and Caucuses']
Weinstein Trial: Credibility of Accuser Jessica Mann Attacked,2020-02-04,article,https://www.nytimes.com/2020/02/04/nyregion/harvey-weinstein-trial-jessica-mann.html,Defense lawyers again portrayed her as an opportunistic manipulator who had a long romantic relationship with the producer.,"['Sex Crimes', 'Sexual Harassment', 'Movies', '#MeToo Movement']"
Trump Promotes Low Unemployment and Rising Wages in State of the Union,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/economy/trump-economy-state-of-the-union.html,The president emphasized a “blue collar” boom in his speech to Congress. But workers in those industries have seen a slowdown — or even losses — in jobs.,"['United States Economy', 'State of the Union Message (US)', 'Labor and Jobs', 'Unemployment', 'Federal Taxes (US)', 'Wages and Salaries', 'Factories and Manufacturing', 'United States Politics and Government', 'Presidential Election of 2020']"
Iowa Caucus Results 2020,2020-02-04,multimedia,https://www.nytimes.com/interactive/2020/02/04/us/elections/results-iowa-caucus.html,"Detailed results and maps from Iowa, the first contest in the 2020 presidential election.","['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']"
Netflix Spent Big on Oscar-Worthy Films. That May Not Be Enough.,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/media/netflix-academy-awards-oscars.html,"The streaming giant has a leading 24 nominations, but forecasters don’t expect it to win many Academy Awards on Sunday.","['Movies', 'Academy Awards (Oscars)']"
"A Fake Pharmacist, 745,000 Prescriptions and a $7.5 Million Settlement",2020-02-04,article,https://www.nytimes.com/2020/02/04/health/walgreens-pharmacist-lawsuit.html,"For over a decade, Kim Thien Le handled hundreds of thousands of prescriptions without a license, including many for highly addictive opioids like oxycodone, prosecutors in California have said.","['Drugstores', 'Drugs (Pharmaceuticals)', 'Opioids and Opiates', 'Labor and Jobs', 'Suits and Litigation (Civil)', 'Consumer Protection']"
Will the Oscars Crush New York Fashion Week?,2020-02-04,article,https://www.nytimes.com/2020/02/04/style/will-the-oscars-crush-new-york-fashion-week.html,A scheduling conflict for the fashion ages.,"['New York Fashion Week', 'Fashion and Apparel', 'Academy Awards (Oscars)', 'Fashion Shows']"
"Dr. Leonard Shengold, 94, Psychoanalyst Who Studied Child Abuse, Dies",2020-02-04,article,https://www.nytimes.com/2020/02/04/health/leonard-shengold-dead.html,He said mistreating and neglecting children amounted to “soul murder” — a deliberate attempt to crush or eradicate the personality of a vulnerable young person.,"['Deaths (Obituaries)', 'Child Abuse and Neglect', 'Psychology and Psychologists', 'Books and Literature']"
Macy’s Plans Another Round of Closings and Job Cuts,2020-02-04,article,https://www.nytimes.com/2020/02/04/business/macys-store-closings.html,"The department store chain said that it would close at least 125 stores over the next three years and also eliminate about 2,000 jobs.",['Shopping and Retail']
"When a Friend Is in Need, Show You Care With Food",2020-02-04,article,https://www.nytimes.com/2020/02/04/smarter-living/wirecutter/when-a-friend-is-in-need-show-you-care-with-food.html,"If you want to give someone a food gift to show you care, consider cooking for them, ordering a gift basket or delivery, or organizing a meal train.","['Mobile Applications', 'Orderliness and Clutter', 'Data Storage', 'iPhone', 'your-feed-wirecutter']"
Mother Nature Scoffs at Trump’s Mideast Peace Plan,2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/middle-east-climate-change.html,Climate change and other conditions don’t respect boundary lines.,"['Israeli Settlements', 'Water', 'Palestinians', 'Drought', 'Water Pollution', 'International Relations']"
"Nathaniel R. Jones, Rights Lawyer and Federal Judge, Dies at 93",2020-02-04,article,https://www.nytimes.com/2020/02/04/us/nathaniel-r-jones-dead.html,"As a voice of the N.A.A.C.P., he challenged school segregation in the North and racial bias in the military. But, he cautioned, the struggle is not over.","['Deaths (Obituaries)', 'Civil Rights and Liberties', 'Discrimination', 'Black People', 'Blacks', 'Segregation and Desegregation', 'Legal Profession']"
"Lucy Jarvis, Who Took TV Viewers Far and Wide, Dies at 102",2020-02-04,article,https://www.nytimes.com/2020/02/04/arts/television/lucy-jarvis-dead.html,"In an era when few if any producers were women, she got access to the Kremlin, China and more.","['Deaths (Obituaries)', 'Television', 'Women and Girls', 'Cold War Era', 'Documentary Films and Programs']"
"Kobe, Tess and the Many Ways We Grieve",2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/letters/grief-social-media.html,Readers discuss the grief process in the age of social media. Also: A birth control case in the Supreme Court; susceptible to a big lie.,"['Funerals and Memorials', 'Social Media', 'Birth Control and Family Planning', 'News and News Media']"
Drone Footage Shows Wuhan Under Lockdown,2020-02-04,multimedia,https://www.nytimes.com/video/world/asia/100000006960506/wuhan-coronavirus-drone.html,"Aerial footage shows a quiet and desolate picture of Wuhan, China. The city, which has been at the center of the coronavirus outbreak, has been sealed off since Jan. 23.","['Coronavirus (2019-nCoV)', 'Epidemics']"
Judge Who Pushed Graft Cases Against Ex-President of Argentina Dies,2020-02-04,article,https://www.nytimes.com/2020/02/04/world/americas/argentina-bonadio-kirchner.html,"Claudio Bonadio, a judge, died Tuesday, raising questions about the future of several politically-explosive cases, including some involving former President Cristina Kirchner.",['Corruption (Institutional)']
Faulty Iowa App Was Part of Push to Restore Democrats’ Digital Edge,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/iowa-caucus-shadow-app.html,"The app that sowed chaos at the caucuses was the work of Shadow Inc., a group founded by veterans of the Clinton campaign.","['Primaries and Caucuses', 'Presidential Election of 2020', 'Mobile Applications', 'Voting and Voters', 'United States Politics and Government']"
Who Won and Who Lost the Fiasco in Iowa?,2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/iowa-caucus-election.html,"The biggest winner, Mayor Pete, loses the most from the debacle, while a big loser, Biden, welcomed the absurdity.","['Primaries and Caucuses', 'Presidential Election of 2020']"
Miuccia Prada Will Be Getting Sensitivity Training,2020-02-04,article,https://www.nytimes.com/2020/02/04/style/Prada-racism-City-Commission-on-Human-Rights.html,It’s part of a settlement the company reached with the New York City Commission on Human Rights to address recent racist incidents. Dior and Gucci are next.,"['Fashion and Apparel', 'Black People', 'Blacks', 'Minorities', 'Discrimination', 'Human Rights and Human Rights Violations', 'ADVERTISING AND MARKETING', 'Regulation and Deregulation of Industry', 'Suits and Litigation (Civil)', 'your-feed-fashion']"
Hong Kong Reports Its First Coronavirus Death as Outbreak Widens,2020-02-04,article,https://www.nytimes.com/2020/02/04/world/asia/coronavirus-hong-kong-death.html,"Macau says it will close its casinos for two weeks, and Japan has quarantined a cruise ship with 3,700 people aboard. The number of cases and deaths in China continued to rise fast.","['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)', 'Hospitals', 'Strikes', 'Quarantines', 'Casinos', 'Politics and Government']"
Trump Says He Is In for Debates and Wants to Honor Rush Limbaugh,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/donald-trump-news.html,"At lunch with TV anchors before the State of the Union speech, the president was jovial about Iowa’s voting problems and said John Bolton “turned on me.”","['News and News Media', 'United States Politics and Government', 'State of the Union Message (US)']"
Are the Iowa Caucuses Finally Canceled?,2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/iowa-caucuses.html,"After nearly five decades, frustration with the byzantine process has reached a boiling point.","['Presidential Election of 2020', 'Primaries and Caucuses', 'Voting and Voters']"
Suspected Coronavirus Case in New York Is Ruled Out,2020-02-04,article,https://www.nytimes.com/2020/02/04/nyregion/nyc-coronavirus-test.html,"A woman hospitalized in the city tested negative for the illness, officials said. Results are pending on tests for two other patients.",['Coronavirus (2019-nCoV)']
The Center Cannot Hold,2020-02-04,article,https://www.nytimes.com/2020/02/04/opinion/bernie-sanders-iowa-result.html,Bernie Sanders’s strong showing in Iowa is a turning point in the battle between the party’s establishment and left wing.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Democratic National Convention', 'Socialism (Theory and Philosophy)']"
"Iowa, State of the Union, Taylor Swift: Your Tuesday Evening Briefing",2020-02-04,article,https://www.nytimes.com/2020/02/04/briefing/iowa-state-of-the-union-taylor-swift.html,Here’s what you need to know at the end of the day.,[]
"Dear Oscars, I Love You. But We Need to Talk.",2020-02-04,article,https://www.nytimes.com/2020/02/04/movies/oscars-best-picture.html,"The Academy Awards have made mistakes before, our critic writes. But this year’s crop of best-picture nominees may be the breaking point.","['Movies', 'Academy Awards (Oscars)', 'Race and Ethnicity', 'Black People', 'Blacks', 'Women and Girls']"
Trump and Kushner Saw Super Bowl Ad as Way of Making Inroads With Black Voters,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/trump-super-bowl-ad.html,"Privately, some aides were skeptical that broad numbers of black voters, whose views of the president are overwhelmingly negative, would be persuadable this fall.","['Presidential Election of 2020', 'Black People', 'Blacks', 'Political Advertising', 'Super Bowl', 'United States Politics and Government']"
Is 2020 the Last Year That Iowa Will Go First?,2020-02-04,article,https://www.nytimes.com/2020/02/04/us/politics/iowa-caucus-future.html,"National Democrats are calling for a calendar change, and state party officials are grimly contemplating the end of a four-decade run in the spotlight.","['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
Spike in Crime Inflames Debate Over Bail Law in New York,2020-02-04,article,https://www.nytimes.com/2020/02/04/nyregion/crime-stats-nyc-bail-reform.html,"The police commissioner blamed the bail overhaul for the increase, but supporters of the law said he was spreading misinformation.","['Bail', 'Law and Legislation', 'Crime and Criminals']"
New Origin Story for Gross Blobs That Wash Up on Beaches,2020-02-05,article,https://www.nytimes.com/2020/02/04/science/ambergris-sperm-whales-dna.html,DNA evidence shows that jetsam ambergris comes from sperm whales.,"['Whales and Whaling', 'DNA (Deoxyribonucleic Acid)', 'Perfumes and Fragrances', 'Endangered and Extinct Species', 'Research', 'your-feed-science', 'Wildlife Trade and Poaching']"
State of the Union Updates: Trump Adds Reality Show Flourishes to Address,2020-02-05,article,https://www.nytimes.com/2020/02/04/us/politics/state-of-the-union-address.html,"On the eve of the final Senate votes in the impeachment trial, President Trump traded snubs with Speaker Nancy Pelosi and promoted a ‘Great American Comeback,’ pausing to award Rush Limbaugh the Presidential Medal of Freedom.",['State of the Union Message (US)']
"Evo Morales, Now in Exile, to Run for Bolivia’s Senate",2020-02-05,article,https://www.nytimes.com/2020/02/04/world/americas/bolivia-evo-morales-senate.html,"Mr. Morales, the former president of Bolivia, is now living in Argentina and facing an arrest warrant in his homeland. His bid for the Senate could further roil a bitterly divided nation.",['Elections']
Sales Take a Dive at Sotheby’s Post-Brexit London Auction,2020-02-05,article,https://www.nytimes.com/2020/02/04/arts/design/sothebys-post-brexit-london-sale-income-down.html,"The most high-profile works, a Pissarro and two Signacs, had been looted by the Nazis and recently returned to the heirs of the original owner.","['Arts and Antiquities Looting', 'Auctions', 'Holocaust and the Nazi Era', 'Great Britain Withdrawal from EU (Brexit)']"
"After Acquittal, It’s Anything Goes for the Republicans",2020-02-05,article,https://www.nytimes.com/2020/02/04/opinion/trump-impeachment.html,The party’s new doctrine: What’s good for Trump is good for America.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government']"
Fear and Takeout: 14 Days in Coronavirus ‘Self-Quarantine’,2020-02-05,article,https://www.nytimes.com/2020/02/04/us/coronavirus-quarantine.html,"Hundreds of Americans who recently traveled to China are isolating themselves in basements and dorm rooms, waiting to see if they develop symptoms of the dangerous virus.","['Quarantines', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Evacuations and Evacuees']"
Trump Posts Another ‘Keep Out’ Sign for Immigrants,2020-02-05,article,https://www.nytimes.com/2020/02/04/opinion/trump-travel-ban.html,The administration’s security rationale for its latest red tape on travel from African and Asian countries doesn’t ring true.,"['Immigration and Emigration', 'Illegal Immigration', 'Muslims and Islam', 'Discrimination']"
"An Oklahoma Man Lost His Son. A Day Later, He Drove Onto a Crowded Sidewalk.",2020-02-05,article,https://www.nytimes.com/2020/02/04/us/moore-oklahoma-teens-townsend-crash.html,"High school cross-country runners were starting their afternoon run on Monday when a pickup truck plowed into them, killing two students.","['Murders, Attempted Murders and Homicides', 'Hit-and-Run Drivers', 'Drunken and Reckless Driving']"
