headline,date,doc_type,material_type,snippet,keywords
"On Instagram, Houseplant Sellers Turn Likes Into Green Thumbs",2020-01-12,article,https://www.nytimes.com/2020/01/12/style/instagram-plant-sellers.html,Young people love plants. Nursery owners want their business. The two groups have found a way to intertwine.,"['Social Media', 'Millennial Generation', 'Flowers and Plants']"
"Esper Says He Saw No Evidence Iran Targeted 4 Embassies, as Story Shifts Again",2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/esper-iran-trump-embassies.html,The disparity between the defense secretary and President Trump added another twist to an ever-evolving explanation for a strike on an Iranian general that led to the brink of war.,"['Diplomatic Service, Embassies and Consulates', 'Targeted Killings', 'United States Politics and Government', 'United States International Relations', 'Espionage and Intelligence Services', 'United States Defense and Military Forces']"
"Ontario Alert Warned of a Nuclear ‘Emergency,’ Then Backed Down",2020-01-12,article,https://www.nytimes.com/2020/01/12/world/canada/ontario-nuclear-pickering.html,"Millions were greeted with a screeching alert on their phones. An hour and a half later, another message followed: The alarm “was issued in error.”","['Security and Warning Systems', 'Nuclear Energy']"
A Growing U.S. Base Made This Afghan Town. Now It’s Dying.,2020-01-12,article,https://www.nytimes.com/2020/01/12/world/asia/Bagram-military-base.html,"Bagram’s economy is tightly bound to the American military, but what once made it a boom town today leaves it more a target.","['Afghanistan War (2001- )', 'Military Bases and Installations']"
Prada: Fall 2020,2020-01-12,multimedia,https://www.nytimes.com/slideshow/2020/01/12/fashion/runway-mens/prada-fall-2020.html,See the looks from the Prada: Fall 2020 Collection.,['Milan Fashion Week']
The Soaring Rate of Suicide by Young People,2020-01-12,article,https://www.nytimes.com/2020/01/12/opinion/letters/suicide-youths-teenagers.html,Readers offer their analysis of why they are despondent and how best to help them.,"['Suicides and Suicide Attempts', 'Youth', 'Anxiety and Stress']"
Making Sure Our Antibiotics Remain Potent,2020-01-12,article,https://www.nytimes.com/2020/01/12/opinion/letters/antibiotics.html,Readers suggest ways to encourage the development of new drugs and prolong the effectiveness of the ones we have. Also: A postscript to “Little Women.”,['ANTIBIOTICS']
How the Packers Beat the Seahawks to Advance to the N.F.C. Championship Game,2020-01-12,article,https://www.nytimes.com/2020/01/12/sports/football/seahawks-vs-packers.html,"Thanks to Aaron Rodgers, and some plucky defense, Green Bay will play San Francisco next week for a shot at the Super Bowl.","['Football', 'Playoff Games']"
"Local New Hampshire Union Backs Bernie Sanders, Bucking National Affiliate",2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/bernie-sanders-seiu.html,The move by SEA/SEIU Local 1984 stood in contrast to its national affiliate’s decision so far to stay neutral in the presidential race.,"['Endorsements', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Organized Labor']"
Review: ‘Cartography’ Hops Around a Fractured World Map,2020-01-12,article,https://www.nytimes.com/2020/01/12/theater/cartography-review.html,"This documentary show, created to teach young audiences about the experiences of refugees, focuses on optimism and hope, perhaps to a fault.",['Theater']
U.S. to Expel a Dozen Saudi Military Trainees After Pensacola Shooting,2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/pensacola-shooting-saudi-trainees.html,"A review did not find that the students aided the gunman, a Saudi trainee, but concluded that some had ties to extremist movements and others had pornography, a taboo in Saudi Arabia.","['Naval Air Station Pensacola Shooting (2019)', 'United States Defense and Military Forces', 'Defense and Military Forces', 'United States International Relations']"
"Diego, the Tortoise Whose High Sex Drive Helped Save His Species, Retires",2020-01-12,article,https://www.nytimes.com/2020/01/12/world/americas/diego-tortoise-sex-drive.html,"With the future secured, he’s finally going home. Good job, Diego.","['Turtles and Tortoises', 'Endangered and Extinct Species', 'Breeding of Animals']"
‘1917’ Hits No. 1 at the Box Office and Takes Aim at the Oscars,2020-01-12,article,https://www.nytimes.com/2020/01/12/movies/1917-box-office-no-1.html,"The war epic collected about $37 million over the weekend, a stellar result for a period film with no marquee stars. “Just Mercy” and “Like a Boss” each took in $10 million.","['Movies', 'Academy Awards (Oscars)', 'Golden Globes (Awards)']"
"‘Mona Lisa of Mustangs,’ Raced in ‘Bullitt,’ Sets Auction Record",2020-01-12,article,https://www.nytimes.com/2020/01/12/business/bullitt-mustang-auction-record.html,Steve McQueen’s hero car from a renowned Hollywood chase scene breaks expectations in a sale for $3.74 million.,"['Automobiles', 'Auctions', 'Collectors and Collections', 'Antique and Classic Cars']"
"Drawing on the Past, Living in the Present, Dreaming of the Future",2020-01-12,article,https://www.nytimes.com/2020/01/12/theater/under-the-radar-festival-reviews.html,"A jazz memoirist, a Palestinian rocketeer and Mexican myths set to music kick off the Public Theater’s annual festival of adventurous work from across the globe.","['Theater', 'Under the Radar Festival']"
"Review: ‘The New Pope’ on HBO: Faith, Hope and Sponge Baths",2020-01-12,article,https://www.nytimes.com/2020/01/12/arts/television/the-new-pope-review-hbo.html,"In Paolo Sorrentino’s visually arresting, breezily provocative follow-up to “The Young Pope,” John Malkovich and Jude Law play dual pontiffs (one’s in a coma).",['Television']
Donald Trump Is No Dick Cheney,2020-01-12,article,https://www.nytimes.com/2020/01/12/opinion/trump-dick-cheney.html,Republican foreign policy was once defined by clashing world views. Now it’s defined only by loyalty to the president.,"['United States International Relations', 'United States Politics and Government', 'Targeted Killings']"
Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?,2020-01-12,article,https://www.nytimes.com/2020/01/12/opinion/new-york-pta.html,What to do when those with the most get more.,"['Education (K-12)', 'Poverty', 'Parent-Teacher Associations', 'State Legislatures', 'Politics and Government', 'Income Inequality']"
The Decimation of Local News Has Lawmakers Crossing the Aisle,2020-01-12,article,https://www.nytimes.com/2020/01/12/technology/google-facebook-newspapers.html,Lawmakers from both parties blame companies like Facebook and Google for the struggles of local newspapers.,"['Newspapers', 'News and News Media', 'Computers and the Internet', 'Online Advertising', 'Law and Legislation', 'Antitrust Laws and Competition Issues', 'United States Politics and Government']"
Elizabeth Warren Says Bernie Sanders Sent Volunteers ‘Out to Trash Me’,2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/warren-sanders.html,Ms. Warren said she was “disappointed” the Sanders campaign had used a script for volunteers that suggested she appealed mainly to highly educated voters. Mr. Sanders called her a good friend and said reports of tension were overblown.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
"Iran Protests, Taiwan Elections, Megxit: Your Monday Briefing",2020-01-12,article,https://www.nytimes.com/2020/01/12/briefing/iran-protests-australia-fires-ukrainian-jetliner.html,Here’s what you need to know.,[]
Judge Judy Has Issued Her Decision: She Likes Michael Bloomberg,2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/judge-judy-michael-bloomberg.html,"Judith Sheindlin, the no-nonsense TV megastar, is entering politics by campaigning for Mr. Bloomberg, the former New York mayor. It was not as unlikely a pairing as it might seem.","['Presidential Election of 2020', 'Endorsements', 'Primaries and Caucuses']"
"What’s Going On in This Picture? | Jan. 13, 2020",2020-01-12,article,https://www.nytimes.com/2020/01/12/learning/whats-going-on-in-this-picture-jan-13-2020.html,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",[]
"Ronald Melzack, Cartographer of Pain, Is Dead at 90",2020-01-12,article,https://www.nytimes.com/2020/01/12/science/ronald-melzack-dead.html,The theory that he and a colleague devised deepened medicine’s understanding of pain and how it is best measured and treated.,"['Pain', 'Deaths (Obituaries)', 'Psychology and Psychologists']"
Labor Dept. Rule to Curb Lawsuits by Franchise Workers,2020-01-12,article,https://www.nytimes.com/2020/01/12/business/economy/labor-rule.html,The rule could limit the exposure of companies like McDonald’s to wage claims and other complaints. It effectively replaces a more labor-friendly Obama-era approach.,"['Regulation and Deregulation of Industry', 'Labor and Jobs', 'Franchises', 'Fast Food Industry', 'Corporations', 'Suits and Litigation (Civil)']"
"How the Police Use Facial Recognition, and Where It Falls Short",2020-01-12,article,https://www.nytimes.com/2020/01/12/technology/facial-recognition-police.html,"Records from Florida, where law enforcement has long used the controversial technology, offer an inside look at its risks and rewards.","['Facial Recognition Software', 'Police', 'Crime and Criminals', 'Privacy']"
When News Upstages an Opera Performance,2020-01-12,article,https://www.nytimes.com/2020/01/12/arts/music/metropolitan-opera-la-boheme.html,"On three successive nights at the Metropolitan Opera, the emphasis was on larger issues and personal stories.","['Opera', 'Classical Music']"
Ukrainian Flight 752: How a Plane Came Down in 7 Minutes,2020-01-12,multimedia,https://www.nytimes.com/video/world/middleeast/100000006911696/iran-crash.html,Video verified by The New York Times shows that the Iranian military fired two missiles at the passenger jet. Here’s everything we know about what happened in that seven-minute flight.,"['Ukraine International Airlines Flight 752', 'Aviation Accidents, Safety and Disasters', 'your-feed-visual-investigations', 'Defense and Military Forces', 'Missiles and Missile Defense Systems']"
"Trump, Shifting Arguments, Urges Swift Dismissal of Impeachment Charges",2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/trump-impeachment-trial.html,The president injected new instability into his looming impeachment trial as Speaker Nancy Pelosi warned that nothing could “erase” the stain on his presidency.,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
Cramped Spot,2020-01-12,article,https://www.nytimes.com/2020/01/12/crosswords/daily-puzzle-2020-01-13.html,"Alan Arbesfeld offers us a challenging Monday, but don’t panic. This is eminently gettable.",['Crossword Puzzles']
F.D.R. Got It. Most Democrats Don’t.,2020-01-12,article,https://www.nytimes.com/2020/01/12/opinion/fdr-warren-2020.html,"Government needs to be seen, not hidden.","['United States Politics and Government', 'United States Economy', 'Presidential Election of 2020', 'Social Security (US)', 'Consumer Protection', 'Federal Taxes (US)', 'American Recovery and Reinvestment Act (2009)', ""Great Depression (1930's)""]"
"Schumer, Eyeing Senate’s Top Job, Navigates Tricky Impeachment Terrain",2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/chuck-schumer-impeachment.html,"Senator Chuck Schumer, the minority leader, knows the Senate is unlikely to convict President Trump. So he is focusing on what constitutes a fair trial — and trying to put Republicans in a box.","['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
Trump’s Impeachment Team Takes Shape as Trial Looms,2020-01-12,article,https://www.nytimes.com/2020/01/12/us/politics/trump-impeachment-strategy.html,"The basic configuration of the president’s defense team has been established, but other aspects have yet to be determined.","['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
"If the Calendar Says January, Why Does the Thermometer Say May?",2020-01-13,article,https://www.nytimes.com/2020/01/12/us/hot-january-thaw-weather.html,A wave of warm weather across the Northeast broke temperature records and left many people wondering about a “January thaw.”,"['Weather', 'Seasons and Months', 'Winter (Season)']"
Iran Cracks Down as Protests Over Downing of Airliner Grow,2020-01-13,article,https://www.nytimes.com/2020/01/12/world/middleeast/iran-plane-protests.html,"Remarkably, some criticism is coming from some within the government’s hard-line power base.","['Demonstrations, Protests and Riots', 'Aviation Accidents, Safety and Disasters', 'Ukraine International Airlines Flight 752']"
Joe Biden’s Vote for War,2020-01-13,article,https://www.nytimes.com/2020/01/12/us/politics/joe-biden-iraq-war.html,"In October 2002, he was one of 77 senators who gave President George W. Bush the authority to use force in Iraq. He is still trying to explain that choice.","['Presidential Election of 2020', 'Iraq War (2003-11)', 'War and Emergency Powers (US)', 'United States Politics and Government']"
"Hong Kong Denies Entry to Human Rights Watch Director, Group Says",2020-01-13,article,https://www.nytimes.com/2020/01/12/world/asia/kenneth-roth-hong-kong.html,"Kenneth Roth, executive director of the organization, said immigration officials turned him away at the airport in what some saw as the latest sign of deteriorating freedoms in the city.","['Politics and Government', 'Human Rights and Human Rights Violations']"
The Trump Administration’s Fluctuating Explanations for the Suleimani Strike,2020-01-13,article,https://www.nytimes.com/2020/01/12/us/politics/trump-suleimani-explanations.html,"Over 10 days, officials have struggled to rationalize the decision that risked a war with Iran.","['United States Defense and Military Forces', 'Targeted Killings', 'United States Politics and Government']"
"‘Maz and Bricks’ Review: Marching for Rights, With Signs of Romance",2020-01-13,article,https://www.nytimes.com/2020/01/12/theater/maz-and-bricks-review.html,"Set in Dublin during the run-up to Ireland’s vote to repeal its abortion ban, this play by Eva O’Connor too easily pairs up two damaged souls.",['Theater']
Man Survives 3 Weeks Alone After Alaska Cabin Burns Down,2020-01-13,article,https://www.nytimes.com/2020/01/12/us/man-cabin-alaska.html,"Tyson Steele, 30, said the fire killed his chocolate Labrador, Phil.","['Fires and Firefighters', 'Snow and Snowstorms']"
"No Corrections: Jan. 13, 2020",2020-01-13,article,https://www.nytimes.com/2020/01/12/pageoneplus/no-corrections-jan-13-2020.html,"No corrections appeared in print on Monday, Jan. 13, 2020.",[]
"Quotation of the Day: Lost Lives and Limbs in Iraq, and Justice in a Missile Strike",2020-01-13,article,https://www.nytimes.com/2020/01/12/todayspaper/quotation-of-the-day-lost-lives-and-limbs-in-iraq-and-justice-in-a-missile-strike.html,"Quotation of the Day for Monday, January 13, 2020.",[]
The 10 Most Checked-Out Books in N.Y. Public Library History,2020-01-13,article,https://www.nytimes.com/2020/01/13/books/ny-public-library-top-books-history.html,"More than half are children’s books, but “1984,” “To Kill a Mockingbird” and “Fahrenheit 451” also made the list.","['Books and Literature', 'Libraries and Librarians', 'Children and Childhood']"
What We Learned in the N.F.L.’s Divisional Round,2020-01-13,article,https://www.nytimes.com/2020/01/13/sports/football/49ers-packers-chiefs-titans.html,"The Titans pulled off a stunning upset, the Chiefs won in a blowout, the 49ers got healthy and the Packers survived a comeback attempt. The conference championship field is set.","['Football', 'Playoff Games']"
"Iran, Meghan Markle, Ireland: Your Monday Briefing",2020-01-13,article,https://www.nytimes.com/2020/01/13/briefing/iran-meghan-markle-ireland.html,Here’s what you need to know.,[]
"Fire in Bound Brook, N.J., Destroys New Luxury Complex",2020-01-13,article,https://www.nytimes.com/2020/01/13/nyregion/bound-brook-fire.html,"The blaze, which spread to several other buildings, sowed panic in the downtown area and led transit officials to curtail train service.","['Fires and Firefighters', 'Transit Systems', 'Accidents and Safety']"
What’s on TV Monday: ‘The New Pope’ and ‘On the Basis of Sex’,2020-01-13,article,https://www.nytimes.com/2020/01/13/arts/television/whats-on-tv-monday-the-new-pope-and-on-the-basis-of-sex.html,The “Young Pope” sequel series debuts on HBO. And Ruth Bader Ginsburg’s story comes to Showtime.,"['Television', 'Movies']"
Word + Quiz: atoll,2020-01-13,article,https://www.nytimes.com/2020/01/13/learning/word-quiz-atoll.html,This word has appeared in 27 articles on NYTimes.com in the past year.,[]
"Away C.E.O. Is Back, Just Weeks After Stepping Down",2020-01-13,article,https://www.nytimes.com/2020/01/13/business/steph-korey-away.html,"Former employees of the luggage start-up told a tech website that Steph Korey had created a toxic culture. She stepped aside. But now, she says that was a mistake.","['Appointments and Executive Changes', 'Social Media', 'Luggage and Packing', 'Customer Relations', 'Start-ups']"
Expand Penn Station? Fight With Trump Stalls Tunnels to Get There,2020-01-13,article,https://www.nytimes.com/2020/01/13/nyregion/penn-station-gateway-tunnel.html,"Governor Andrew Cuomo seems to have lost patience and is proposing new tracks at the transit hub, even if modern rail tunnels are not built.","['Infrastructure (Public Works)', 'Politics and Government', 'Commuting', 'Transit Systems', 'Hudson River Tunnels Project', 'Railroads', 'Transportation']"
"As Joe Burrow Spoke of Hunger, His Hometown Felt the Lift",2020-01-13,article,https://www.nytimes.com/2020/01/13/sports/as-joe-burrow-spoke-of-hunger-his-hometown-felt-the-lift.html,The L.S.U. quarterback’s comments after winning the Heisman Trophy resonated with a region that struggles with poverty.,[]
Desperate Residents Ignore Dangers of Philippine Volcano and Return Home,2020-01-13,article,https://www.nytimes.com/2020/01/13/world/asia/volcano-philippines-taal.html,The perilous situation did not deter some people from returning to their homes after they initially fled to safety amid warnings of a “violent tsunami.”,"['Volcanoes', 'Evacuations and Evacuees', 'AIRLINES AND AIRPLANES']"
"Lesson of the Day: ‘100 Years Ago, the Booziest January Suddenly Dried Up’",2020-01-13,article,https://www.nytimes.com/2020/01/13/learning/lesson-of-the-day-100-years-ago-the-booziest-january-suddenly-dried-up.html,"In this lesson, students will learn about Prohibition and how we can apply the lessons of this era today.",[]
The Choice,2020-01-13,multimedia,https://www.nytimes.com/interactive/2020/01/13/opinion/election-nytimes-the-choice.html,Nine candidates. Fifteen New York Times journalists. On the record. Let us help you decide who should be the Democratic nominee.,"['Presidential Election of 2020', 'Editorials', 'Endorsements', 'Newspapers']"
Tom Steyer’s Top Priority Isn’t Climate Change,2020-01-13,multimedia,https://www.nytimes.com/interactive/2020/01/13/opinion/tom-steyer-nytimes-interview.html,Mr. Steyer interviews for The New York Times’s endorsement.,[]
Bernie Sanders Wants to Change Your Mind,2020-01-13,multimedia,https://www.nytimes.com/interactive/2020/01/13/opinion/bernie-sanders-nytimes-interview.html,Mr. Sanders interviews for The New York Times’s endorsement.,['Presidential Election of 2020']
What to Say to Someone With Cancer,2020-01-13,article,https://www.nytimes.com/2020/01/13/well/live/what-to-say-to-someone-with-cancer.html,Don’t tell bad-news stories or be falsely optimistic. Do offer to organize closets or send eight pints of ice cream.,"['Cancer', 'Books and Literature', 'Medicine and Health']"
"Rosie Perez on Tupac, Sex and Dancing",2020-01-13,multimedia,https://www.nytimes.com/interactive/2020/01/13/magazine/rosie-perez-interview.html,"“You can teach someone how to dance, but you can’t teach someone how to boogie.”","['Dancing', 'ACTORS AND ACTRESSES', 'Anxiety and Stress', 'Women and Girls', 'Sexual Harassment', 'Rap and Hip-Hop']"
Drinking Tea Tied to Better Heart Health,2020-01-13,article,https://www.nytimes.com/2020/01/13/well/eat/drinking-tea-tied-to-better-heart-health.html,"Chinese men and women who drank more than three cups of tea a week had a lower risk of heart attack, stroke and other fatal problems.","['Heart', 'Tea', 'Deaths (Fatalities)']"
How Would You Rate Your Listening Skills and Those of the People Around You?,2020-01-13,article,https://www.nytimes.com/2020/01/13/learning/how-would-you-rate-your-listening-skills-and-those-of-the-people-around-you.html,"Do you have good models for “talk less, listen more”? What have you learned from them about being a good listener?",[]
Bad Medicine: The Harm That Comes From Racism,2020-01-13,article,https://www.nytimes.com/2020/01/13/upshot/bad-medicine-the-harm-that-comes-from-racism.html,Racial bias still affects many aspects of health care.,"['Discrimination', 'Medicine and Health', 'Race and Ethnicity', 'Blacks', 'Black People', 'Preventive Medicine', 'Doctors', 'Longevity']"
The Times Editorial Board Endorses Klobuchar and Warren,2020-01-13,article,https://www.nytimes.com/2020/01/13/the-weekly/democratic-endorsement-2020.html,"Watch how The Times editorial board decided to endorse two candidates in the Democratic presidential primary, and see the board interview the leading contenders.","['Presidential Election of 2020', 'Politics and Government', 'Primaries and Caucuses']"
Border Officials Seek to Evict Defecating Vultures From Texas Radio Tower,2020-01-13,article,https://www.nytimes.com/2020/01/13/us/vulture-border-protection-tower.html,"United States Customs and Border Protection, which operates the tower, wants to attach a net to deter the birds.","['Birds', 'Vultures (Birds)', 'Workplace Hazards and Violations', 'Buildings (Structures)']"
Effortless Environmentalism,2020-01-13,article,https://www.nytimes.com/2020/01/13/opinion/earth-environmentalism.html,Here are some easy ways to live more gently on the earth. The key word here is “easy.”,"['Greenhouse Gas Emissions', 'Conservation of Resources', 'Environment']"
Progressives Are the Real Pragmatists,2020-01-13,article,https://www.nytimes.com/2020/01/13/opinion/medicaid-expansion.html,Medicaid expansion is just the latest example of how liberal policies make for good politics.,"['Midterm Elections (2018)', 'States (US)', 'Politics and Government', 'Health Insurance and Managed Care', 'State Legislatures', 'Welfare (US)', 'Medicaid', 'Patient Protection and Affordable Care Act (2010)']"
Capitalism and ‘Culturecide’,2020-01-13,article,https://www.nytimes.com/2020/01/13/opinion/ai-weiwei-germany-china.html,The idea of ‘cultural differences’ has been used as a justification for some of humanity’s worst crimes.,"['War Crimes, Genocide and Crimes Against Humanity', 'Capitalism (Theory and Philosophy)', 'Philosophy', 'Uighurs (Chinese Ethnic Group)']"
"Trump’s Frightening Vision of the Presidency Is on Trial, Too",2020-01-13,article,https://www.nytimes.com/2020/01/13/opinion/impeachment-trump-presidency.html,The president believes that what is good for him and what is good for the country are indistinguishable.,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidents and Presidency (US)', 'Constitution (US)', 'Impeachment']"
The Iowa Reporter in the Middle of the 2020 Action,2020-01-13,article,https://www.nytimes.com/2020/01/13/business/media/who-is-brianne-pfannenstiel.html,"Every four years, the top political correspondent at The Des Moines Register has a big role to play. Now it’s Brianne Pfannenstiel’s turn.","['Presidential Election of 2020', 'Primaries and Caucuses', 'News and News Media']"
"In McGahn Case, an Epic Constitutional Showdown",2020-01-13,article,https://www.nytimes.com/2020/01/13/us/politics/mcgahn-trump-congress-lawsuit.html,The Supreme Court has never definitively resolved whether Congress can sue the president.,"['United States Politics and Government', 'Constitution (US)', 'Federal Courts (US)', 'Executive Privilege, Doctrine of', 'Suits and Litigation (Civil)', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
Among the Sober and ‘Sober Curious’? Your Bartender,2020-01-13,article,https://www.nytimes.com/2020/01/13/dining/drinks/sober-bartenders.html,"As interest in Dry January and sobriety rises, and as social media opens up new conversations, the bar business has begun to evolve.","['Bartenders', 'Bars and Nightclubs', 'ALCOHOLIC BEVERAGES', 'Cocktails and Mixed Drinks', 'Beverages', 'Alcohol Abuse']"
Shopping for Coasters,2020-01-13,article,https://www.nytimes.com/2020/01/13/realestate/shopping-for-coasters.html,"Sure, they protect your furniture. But that doesn’t mean they have to be boring.","['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Design', 'Tableware']"
What Happened When a State Made Food Stamps Harder to Get,2020-01-13,article,https://www.nytimes.com/2020/01/13/us/food-stamps-work-west-virginia.html,"In West Virginia, tougher work requirements for receiving food stamps complicated life for poor people, but did not result in increased employment.","['Food Stamps', 'Unemployment', 'Welfare (US)', 'Poverty', 'Food Banks and Pantries', 'Politics and Government', 'United States Politics and Government']"
"Writing About the Border Crisis, Hoping to Break Down Walls",2020-01-13,article,https://www.nytimes.com/2020/01/13/books/jeanine-cummins-american-dirt.html,"Jeanine Cummins depicts a mother and son’s gut-wrenching journey in “American Dirt,” even as she acknowledges “I don’t know if I’m the right person to tell this story.”","['Writing and Writers', 'Books and Literature', 'Illegal Immigration', 'Immigration and Emigration', 'United States Politics and Government', 'Mexican-Americans']"
"Where Trails Are for Skating, Not Hiking",2020-01-13,article,https://www.nytimes.com/2020/01/13/travel/ice-skating-Quebec.html,"It’s a skater’s dream: icy forest mazes and long, winding paths through winter landscapes. In Quebec, Canada, the dream is real.","['Travel and Vacations', 'Ice Skating']"
Trump’s Iran Strategy May Cost Him in 2020 Election,2020-01-13,article,https://www.nytimes.com/2020/01/13/us/politics/trump-iran-war.html,Part of President Trump’s appeal reflected his criticisms of America’s entanglements abroad. The uncertainty in the Middle East could threaten his re-election chances.,"['Presidential Election of 2020', 'Iraq War (2003-11)', 'Afghanistan War (2001- )', 'Presidential Election of 2016', 'United States Defense and Military Forces', 'United States International Relations', 'internal-storyline-no']"
The Bearable Whiteness of ‘Little Women’,2020-01-13,article,https://www.nytimes.com/2020/01/13/opinion/sunday/little-women-movie-race.html,There is a fine line between a story that is about the worldview of a specific person and one that declares that this worldview is the only one that matters.,"['Black People', 'Blacks', 'Women and Girls', 'Books and Literature', 'Civil Rights and Liberties', 'Children and Childhood']"
"I Read 4,800 Pages of American History Textbooks",2020-01-13,article,https://www.nytimes.com/2020/01/13/reader-center/american-history-textbooks-journalism.html,"Here’s how I did it, and what I learned about how the curriculum has changed since my own school days.","['Textbooks', 'Education (K-12)', 'History (Academic Subject)', 'Native Americans']"
Oscar Nominations 2020: ‘Joker’ Leads With 11 Nods; Three Others Get 10,2020-01-13,article,https://www.nytimes.com/2020/01/13/movies/oscar-nominations-academy-awards.html,"“The Irishman,” “Once Upon a Time … in Hollywood” and “1917” each received 10 nominations. Black actors and actresses were largely overlooked.","['Academy Awards (Oscars)', 'Movies']"
"The Cookbooks You Need for 2020, as Selected by Chefs",2020-01-13,article,https://www.nytimes.com/2020/01/13/t-magazine/best-chef-cook-books.html,"The authors Alison Roman, Niki Segnit, Diana Henry and more share the volumes they’ll be returning to again and again this year.","['Cooking and Cookbooks', 'Recipes', 'Chefs']"
When Heavy Periods Disrupt a Teenager’s Life,2020-01-13,article,https://www.nytimes.com/2020/01/13/well/family/teenagers-heavy-periods-menstrual-cycle-menstruation.html,"“Someone’s menstrual period should not be impairing them from leading a normal life, because we have really good treatments for pain and for heavy bleeding,” an expert says.","['Menstruation', 'Estrogen', 'Hormones', 'Women and Girls', 'Parenting', 'ANEMIA', 'Birth Control and Family Planning']"
How Much Do You Know About Poland?,2020-01-13,multimedia,https://www.nytimes.com/interactive/2020/01/13/learning/Poland-Geography-Quiz.html,Can you find Poland on a map? What else do you know about this European nation with about 38 million people?,[]
The Real Story of Faith Hope Consolo,2020-01-13,article,https://www.nytimes.com/2020/01/13/nyregion/faith-hope-consolo.html,"'She covered up who she really was,' said a friend.","['Deaths (Obituaries)', 'Real Estate (Commercial)', 'World Series']"
"Iran, Philippines Volcano, Oscar Nominees: Your Monday Briefing",2020-01-13,article,https://www.nytimes.com/2020/01/13/briefing/iran-philippines-volcano-oscar-nominees.html,Here's what you need to know.,[]
Bernie Sanders Says He’d Consider Releasing List of Supreme Court Picks,2020-01-13,article,https://www.nytimes.com/2020/01/13/us/politics/bernie-sanders-supreme-court-judges.html,"In an interview with the editorial board of The New York Times, the senator touched on a broad range of subjects, including China, gun control and wishing people happy birthday.","['Presidential Election of 2020', 'Primaries and Caucuses']"
Keys for the Clemson-L.S.U. National Title Game,2020-01-13,article,https://www.nytimes.com/2020/01/13/sports/LSU-clemson-national-title-game.html,"The teams competing for a national title have two of the top quarterbacks, two of the top running backs and the luxury of rest.","['Football (College)', 'Football']"
Why Australia Is Burning,2020-01-13,article,https://www.nytimes.com/2020/01/13/podcasts/the-daily/australia-fires.html,"As firefighters battle flames across the country, Australia’s prime minister is fighting to keep climate change out of the conversation.","['Wildfires', 'Fires and Firefighters', 'Global Warming']"
Iran’s Only Female Olympic Medalist Defects Over ‘Lies’ and ‘Injustice’,2020-01-13,article,https://www.nytimes.com/2020/01/13/world/middleeast/kimia-alizadeh-iran-defection.html,"Kimia Alizadeh, 21, announced her decision in an Instagram post featuring a photo from the 2016 Summer Games, where she won a bronze medal in taekwondo.","['Taekwondo', 'Women and Girls', 'Defectors (Political)', 'Olympic Games (2016)']"
Ex-Judge Reveals Secrets of How Cuba Suppresses Dissent,2020-01-13,article,https://www.nytimes.com/2020/01/13/world/americas/cuba-judge.html,"Edel González Jiménez says he is not a defector, but a firm believer in the Cuban system who wants to see it reformed.","['Political Prisoners', 'Human Rights and Human Rights Violations', 'Defectors (Political)']"
Fendi: Fall 2020,2020-01-13,multimedia,https://www.nytimes.com/slideshow/2020/01/13/fashion/runway-mens/fendi-fall-2020.html,See the looks from the Fendi: Fall 2020 Collection.,['Milan Fashion Week']
Away’s Once and Future C.E.O.,2020-01-13,article,https://www.nytimes.com/2020/01/13/business/dealbook/away-ceo-steph-korey.html,Steph Korey stepped aside as chief of the hip luggage maker last month after internet backlash over her management style. She’ll return as co-C.E.O.,['Appointments and Executive Changes']
Subway Service Disrupted After Water Main Break on Upper West Side,2020-01-13,article,https://www.nytimes.com/2020/01/13/nyregion/water-main-break-flood.html,"Subway service on the No. 1, 2 and 3 lines has resumed in time for the evening commute after water flooded the area around Lincoln Center.",['Subways']
"Back in A.F.C. Title Game, Patrick Mahomes Is Eager for More",2020-01-13,article,https://www.nytimes.com/2020/01/13/sports/football/patrick-mahomes-chiefs-playoffs.html,"After falling behind, 24-0, in the second quarter, the Chiefs rallied behind their quarterback.","['Football', 'Playoff Games']"
