headline,date,doc_type,material_type,snippet,keywords
Also at Stake in Ukraine: the Future of Two Orthodox Churches,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/russia-ukraine-orthodox-church.html,The Russian church hopes to reunite with the independent Ukrainian branch under a single patriarch in Moscow that would allow it to control the holiest sites of Orthodoxy in the Slavic world.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Russian Orthodox Church']"
"At the State of the Union, Dressing for Ukrainian Solidarity",2022-03-02,article,https://www.nytimes.com/2022/03/02/style/state-of-the-union-fashion-ukraine.html,"Red, white (yellow) and blue were on display as President Biden addressed Congress.","['United States Politics and Government', 'Fashion and Apparel', 'Politics and Government', 'State of the Union Message (US)', 'your-feed-fashion']"
"The State of the Union: Together, if Only for a Few Minutes",2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/television/state-of-the-union-president-biden.html,President Biden brought a cheerleading tone to a normal-ish address for very abnormal times.,"['United States Politics and Government', 'State of the Union Message (US)', 'Television']"
A Perch Above the Atlantic in Nova Scotia,2022-03-02,multimedia,https://www.nytimes.com/slideshow/2022/03/02/realestate/a-perch-above-the-atlantic-in-nova-scotia.html,"This modern three-structure property, with Atlantic Ocean views on the South Shore of Nova Scotia, is on the market for $2.95 million.",[]
House Hunting in Canada: Weathered Steel on the Shores of Nova Scotia,2022-03-02,article,https://www.nytimes.com/2022/03/02/realestate/nova-scotia-canada-house-hunting.html,"With remote workers flocking to its bucolic shores, the rapidly growing Atlantic province of Canada isn’t ‘looked at as the poor cousin anymore.’",['Real Estate and Housing (Residential)']
Ghislaine Maxwell Juror May Be Made to Testify About His Conduct,2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/ghislaine-maxwell-trial-juror.html,"The juror, whose failure to disclose his past abuse has clouded the guilty verdict against Ms. Maxwell, would be granted immunity from prosecution.","['Immunity from Prosecution', 'Jury System']"
"NATO Countries Pour Weapons Into Ukraine, Risking Conflict With Russia",2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/nato-weapons-ukraine-russia.html,"Brussels is proud to be providing military aid, but Moscow may see it as a dangerous intervention.","['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Arms Trade', 'Foreign Aid']"
Autofiction for People Who Think They’re Sick of It,2022-03-02,article,https://www.nytimes.com/2022/03/02/books/review/claire-louise-bennett-checkout-19.html,"Claire-Louise Bennett’s second novel, “Checkout 19,” centers on the passionate collision between reader, writer and book.",['Books and Literature']
Broadway’s Cort Theater Will Have a New Name: James Earl Jones,2022-03-02,article,https://www.nytimes.com/2022/03/02/theater/cort-theater-james-earl-jones.html,The landmark theater will be renamed in honor of the 91-year-old actor who has made 21 Broadway appearances and won two competitive Tony Awards.,"['Theater', 'Theaters (Buildings)', 'Black People', 'Blacks']"
Senators want to know if Russia can use cryptocurrencies to skirt sanctions.,2022-03-02,article,https://www.nytimes.com/2022/03/02/business/treasury-cryptocurrencies-russia-sanctions.html,Four Democrats have asked Treasury officials to explain how they’re overseeing digital assets while Russia is largely frozen out of traditional commerce.,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Virtual Currency', 'United States International Relations']"
Anxiety Grows in Odessa as Russians Advance in Southern Ukraine,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/odessa-black-sea-ukraine-russia.html,"Residents of Odessa, Ukraine’s critical port on the Black Sea, are bracing as Russian naval and ground forces approach. “Every day they make it seem like today is the day,” the mayor said.","['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']"
The World Is Awash in Plastic. Nations Plan a Treaty to Fix That.,2022-03-02,article,https://www.nytimes.com/2022/03/02/climate/global-plastics-recycling-treaty.html,The new pact would be legally binding and could go beyond cleaning up plastic waste to curbs on future production.,"['Plastics', 'Plastic Bags', 'Treaties', 'Recycling of Waste Materials', 'Global Warming', 'Greenhouse Gas Emissions', 'Waste Materials and Disposal', 'Third World and Developing Countries', 'International Relations']"
"Before Invasion, Ukraine’s Lithium Wealth Was Drawing Global Attention",2022-03-02,article,https://www.nytimes.com/2022/03/02/climate/ukraine-lithium.html,"Chinese and Australian investors had been lining up to explore for lithium, a metal that is critical to batteries and the world’s transition to clean energy.","['Global Warming', 'Greenhouse Gas Emissions', 'Batteries', 'Electric and Hybrid Vehicles', 'Lithium (Metal)', 'Russian Invasion of Ukraine (2022)', 'Alternative and Renewable Energy']"
"Chelsea Is for Sale, Its Russian Owner Says",2022-03-02,article,https://www.nytimes.com/2022/03/02/sports/soccer/chelsea-roman-abramovich.html,"As British lawmakers take aim at wealthy Russians, Roman Abramovich confirmed he was seeking to sell the Premier League team he has owned since 2003.","['Soccer', 'Russian Invasion of Ukraine (2022)']"
"‘On Some Level, I Should Be Alone Right Now, but Also, One Is Always Alone.’",2022-03-02,multimedia,https://www.nytimes.com/interactive/2022/03/23/opinion/sheila-heti-alphabetized-diary-opq.html,The novelist Sheila Heti puts her diary in alphabetical order to see if she’s changed over the years.,"['internal-sub-only-nl', 'Diaries', 'Writing and Writers']"
Cook to Comfort,2022-03-02,article,https://www.nytimes.com/2022/03/02/dining/cook-to-comfort.html,"Reader requests for borscht, crispy frico chicken and more solace-providing recipes to make very soon.","['Cooking and Cookbooks', 'Content Type: Service']"
Live Coverage of Ukraine,2022-03-02,multimedia,https://www.nytimes.com/interactive/2022/world/ukraine-live.html,Follow Live Coverage of Ukraine,[]
"New Law Overhauling N.Y.’s Parole System Is Being Ignored, Lawyers Say",2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/parole-lawsuit-legal-aid.html,"The so-called “Less Is More Act” took effect this week, but lawyers for dozens being detained for parole violations said in a court filing that the state corrections department was disregarding parts of it.","['Probation and Parole', 'Suits and Litigation (Civil)']"
Taliban Search Operation Echoes Resented U.S. Tactics,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/asia/afghanistan-taliban-resistance.html,An intrusive sweep that has spanned several provinces risks alienating Afghans and fueling the insurgency the new government is trying to stop.,"['Afghanistan War (2001- )', 'Politics and Government', 'Minorities', 'Privacy', 'Police Brutality, Misconduct and Shootings', 'Tajiks (Ethnic Group)']"
This Social Club Runs on Crypto Tokens and Vibes,2022-03-02,article,https://www.nytimes.com/2022/03/02/technology/friends-with-benefits-crypto-dao.html,Friends With Benefits is a V.I.P. lounge for crypto’s creative class. Is it empty hype or the future of friendship?,"['Virtual Currency', 'Organizations, Societies and Clubs', 'Entrepreneurship', 'Social Media', 'Venture Capital', 'Computers and the Internet']"
"Twitter Wants to Reinvent Itself, by Merging the Old With the New",2022-03-02,article,https://www.nytimes.com/2022/03/02/technology/twitter-platform-rethink.html,"The company is undertaking a far-reaching effort to change how it works. For some, it is an echo of their early idealism and a vision for what the internet could have been.","['Social Media', 'Computers and the Internet', 'Bitcoin (Currency)', 'Mobile Applications']"
NoViolet Bulawayo Believes Freedom Begins With Imagination,2022-03-02,article,https://www.nytimes.com/2022/03/02/books/noviolet-bulawayo-glory.html,"For her 2013 debut novel, Bulawayo was the first Black woman from Africa to become a finalist for the Booker Prize. Her new novel, “Glory,” is a story about a nation on the cusp of revolution.","['Man Booker Prize', 'Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile', 'Politics and Government']"
"Shirley Hughes, Whose Books Depicted Children’s Mini-Dramas, Dies at 94",2022-03-02,article,https://www.nytimes.com/2022/03/02/books/shirley-hughes-dead.html,"Beloved in her native England, she wrote and illustrated more than 70 books for children of all ages, with millions of copies sold worldwide. She was honored by the queen.","['Deaths (Obituaries)', 'Books and Literature', 'Writing and Writers', 'Children and Childhood']"
How Brutal Beatings on Rikers Island Were Hidden From Public View,2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/nyc-jail-beating-rikers.html,One man was paralyzed from the neck down. Another landed in a coma. Neither injury was documented properly in the New York City jail system awash in disorder.,"['Prisons and Prisoners', 'Prison Guards and Corrections Officers', 'Assaults']"
Winter Season at City Ballet: ‘Now Is the Time for a New Generation’,2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/dance/new-york-city-ballet-winter-season.html,"The season saw more farewells, from principals Teresa Reichlen and Gonzalo Garcia, along with a rush of talent from the recently promoted.",['Dancing']
Venezuela’s Leader Trades Old Guard for Slick Technocrats to Keep Power,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/americas/venezuela-maduro-chavez.html,"A new generation of cosmopolitan Venezuelan officials has allowed President Nicolás Maduro to halt the economic collapse and remain in power, at the cost of fostering potential future challenges to his rule.","['Politics and Government', 'Economic Conditions and Trends', 'Content Type: Personal Profile']"
A Conductor Brings Nearly a Century of Experience to Beethoven,2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/music/ny-philharmonic-herbert-blomstedt.html,"Herbert Blomstedt, 94 and leading the New York Philharmonic this week, discusses the famous opening of the Fifth Symphony.","['Classical Music', 'Content Type: Personal Profile']"
Biden’s Fed Nominees Are Frozen as One Faces Republican Questions,2022-03-02,article,https://www.nytimes.com/2022/03/02/business/economy/sarah-bloom-raskin-biden-fed.html,"Sarah Bloom Raskin, his choice for the Federal Reserve’s head of bank oversight, has faced staunch G.O.P. opposition over her climate views. Yet her private sector work is holding up her nomination.","['Banking and Financial Institutions', 'Appointments and Executive Changes', 'Ethics and Official Misconduct', 'Regulation and Deregulation of Industry']"
"Without the Wonderlic, the N.F.L. Finds Other Ways to Test Football I.Q.",2022-03-02,article,https://www.nytimes.com/2022/03/02/sports/football/nfl-wonderlic-test.html,"The league will not administer the test, which has been criticized for racial bias, to draft prospects at this year’s scouting combine. Instead, teams are deploying other assessments of football acumen.","['Football', 'Draft and Recruitment (Sports)', 'Intelligence and Intelligence Tests (IQ)', 'Discrimination', 'Race and Ethnicity', 'Football (College)']"
The E.U. is expected to grant blanket protection to Ukrainian refugees.,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/ukraine-refugees-eu.html,"Under the measure, which would apply to all Ukrainian nationals, refugees would be granted the right to live, study and work across the 27-member bloc for up to three years.","['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons']"
‘Hell Is Empty’ Review: Sins of the Father,2022-03-02,article,https://www.nytimes.com/2022/03/02/movies/hell-is-empty-review.html,"In this bare-bones horror film, a young woman joins a cult and eventually defies its patriarch.",['Movies']
"Barry Bauman, Restoration Artist and Detective, Dies at 73",2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/barry-bauman-dead.html,"A noted conservator, he peeled back paintings’ hidden layers and sometimes uncovered fakes, most notably a portrait wrongly thought to be of Mary Todd Lincoln.","['Deaths (Obituaries)', 'Art', 'Frauds and Swindling', 'Restoration and Renovation']"
Star-Studded Lakers Are Fighting Just to Make the Playoffs,2022-03-02,article,https://www.nytimes.com/2022/03/02/sports/basketball/nba-playoffs-lakers-los-angeles.html,"LeBron James is defiant, but the fans are booing, and the season might be lost.",['Basketball']
Stop-Start Schooling,2022-03-02,article,https://www.nytimes.com/2022/03/02/us/student-school-covid.html,The hidden costs of Omicron’s classroom closures.,"['Education (K-12)', 'Shutdowns (Institutional)', 'E-Learning', 'Black People', 'Blacks', 'Admissions Standards', 'Race and Ethnicity', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant']"
Mayor in Ukraine asks his city’s residents whether they wish to fight or surrender.,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/mayor-russian-troop-grenade.html,"The mayor of Konotop, in northeastern Ukraine, said Russian soldiers had told him they would “raze the city to the ground with their artillery.”",['Russian Invasion of Ukraine (2022)']
"Putin’s Maestro, and the Limits of Cultural Exchange in Wartime",2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/music/ukraine-putin-valery-gergiev-anna-netrebko.html,"The Russian conductor Valery Gergiev and the diva Anna Netrebko have lost engagements because of their ties to Putin, as geopolitics and music collide once again.","['Russian Invasion of Ukraine (2022)', 'Classical Music', 'Music', 'Opera', 'audio-neutral-informative', 'audio-neutral-immersive']"
Officer in Breonna Taylor Raid Says He Mistook Police Gunfire for a Suspect’s,2022-03-02,article,https://www.nytimes.com/2022/03/02/us/breonna-taylor-hankison-trial.html,"Brett Hankison is on trial over charges that he endangered Ms. Taylor’s neighbors. His bullets did not strike anyone, and he testified that he had done nothing wrong in the fatal police raid.","['Police Brutality, Misconduct and Shootings']"
Bong Joon Ho and Ryusuke Hamaguchi on Oscar Surprise ‘Drive My Car’,2022-03-02,article,https://www.nytimes.com/2022/03/02/movies/bong-joon-ho-ryusuke-hamaguchi-drive-my-car.html,The Korean filmmaker and the Japanese director have long admired each other. The two explain why Hamaguchi’s best-picture nominee resonates.,"['Movies', 'Academy Awards (Oscars)']"
Review: A Los Angeles Troupe in Search of Choreographic Vision,2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/dance/review-bodytraffic-joyce-theater.html,Bodytraffic’s program at the Joyce Theater leaves you contemplating some problems of contemporary dance.,['Dancing']
Should Tech Stay or Go in Russia?,2022-03-02,article,https://www.nytimes.com/2022/03/02/technology/russia-tech-companies.html,"Tech companies seem eager to support Ukraine, but how best to do that isn’t as clear.","['Russian Invasion of Ukraine (2022)', 'Computers and the Internet', 'Social Media']"
Different Views of Biden’s State of the Union Address,2022-03-02,article,https://www.nytimes.com/2022/03/02/opinion/letters/biden-state-of-the-union.html,Contrasting reactions to the president’s remarks about Ukraine. Also: Russians and Russian Americans; the Swiss freeze of Russian assets; transgender kids.,"['United States Politics and Government', 'State of the Union Message (US)', 'Transgender and Transsexuals']"
"Reimagining Art, One Threesome at a Time",2022-03-02,article,https://www.nytimes.com/2022/03/02/books/review/ruth-brandon-spellbound-by-marcel.html,"In “Spellbound by Marcel,” Ruth Brandon explores the counterculture swirling around Marcel Duchamp and his circle.","['Books and Literature', 'Art', 'Content Type: Personal Profile']"
Insect Trash Could Be a Farmer’s Treasure,2022-03-02,article,https://www.nytimes.com/2022/03/02/science/insect-poop-soil.html,"Insect feces and exoskeletons can make agriculture more sustainable and produce less waste, scientists say.","['Microbiology', 'Agriculture and Farming', 'Insects', 'your-feed-science']"
Dua Lipa Brings Her Lockdown Anthems to the Arena,2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/music/dua-lipa-future-nostalgia-tour-review.html,"The pop star’s second album, “Future Nostalgia,” is ambitious and impressive. Onstage, the production didn’t match the LP’s ecstasy.",['Pop and Rock Music']
"Trump Hotel Chief, Hired With Big Ambitions, Leaves a Shrinking Brand",2022-03-02,article,https://www.nytimes.com/2022/03/02/business/trump-hotel-eric-danziger.html,"Eric Danziger was the only outsider to lead the Trump hotel group. His departure, for family reasons, comes as the Trumps pursue a future beyond hotels.","['Hotels and Travel Lodgings', 'Appointments and Executive Changes']"
"China Asked Russia to Delay Ukraine War Until After Olympics, U.S. Officials Say",2022-03-02,article,https://www.nytimes.com/2022/03/02/us/politics/russia-ukraine-china.html,A Western intelligence report indicates that Chinese officials had some level of direct knowledge about President Vladimir V. Putin’s war plans or intentions.,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'Defense and Military Forces', 'War and Armed Conflicts', 'Embargoes and Sanctions', 'Olympic Games (2022)', 'Classified Information and State Secrets', 'United States Politics and Government']"
Schools Chancellor Pledges to End New York City’s ‘Betrayal’ of Students,2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/nyc-schools-david-banks-chancellor.html,"David Banks vowed in his first major policy address since becoming chancellor to break up bureaucracy, improve literacy and emphasize wellness in schools.",['Education (K-12)']
The head of a popular brewery in Brooklyn resigns after his attacks on vaccine mandates drew criticism.,2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/threes-brewing-vaccine-mandate-josh-stylman.html,"Josh Stylman, a founder of Threes Brewing who called vaccine mandates “crimes against humanity,” said he was leaving so he could speak his mind freely.","['Appointments and Executive Changes', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Vaccination Proof and Immunization Records', 'Beer']"
H&M halts sales in Russia after the invasion of Ukraine.,2022-03-02,article,https://www.nytimes.com/2022/03/02/business/hm-russia-ukraine.html,"The announcement followed similar decisions from tech companies, oil giants and Hollywood studios.","['Russian Invasion of Ukraine (2022)', 'Shutdowns (Institutional)', 'Corporate Social Responsibility']"
"Gaming Giant Behind Fortnite Buys Bandcamp, an Indie Music Haven",2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/music/epic-games-bandcamp.html,Epic Games is acquiring an online music platform that has been embraced by musicians for its eclectic offerings and a payment system that favors artists.,"['Music', 'Mergers, Acquisitions and Divestitures', 'Computer and Video Games', 'Video Recordings, Downloads and Streaming']"
"Renowned Conductor, Battling Brain Cancer, Steps Down From Orchestra",2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/music/mtt-new-world-symphony.html,"Michael Tilson Thomas, who helped found the New World Symphony in 1987, said his condition was prompting him to step down as its artistic director.","['Classical Music', 'Brain Cancer', 'Appointments and Executive Changes']"
"15,000 Are Sheltering in Kyiv’s Subway",2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/russia-ukraine-war-shelters.html,"People sleep three or four to a mattress and plastic food bags litter the scene, while mothers search endlessly on their phones for news of the war.","['Russian Invasion of Ukraine (2022)', 'Subways', 'Stations and Terminals (Passenger)', 'Refugees and Displaced Persons']"
Amazon plans to shut down more than 50 brick-and-mortar stores.,2022-03-02,article,https://www.nytimes.com/2022/03/02/technology/amazon-closing-stores.html,"The closures affect its bookstores and Amazon 4-Star locations, but not Whole Foods or Amazon Fresh.","['E-Commerce', 'Shutdowns (Institutional)', 'Shopping and Retail', 'Supermarkets and Grocery Stores', 'Convenience Stores']"
Will Cutting Out Dairy Give Me Clear Skin?,2022-03-02,article,https://www.nytimes.com/2022/03/02/well/eat/dairy-acne.html,"Maybe, experts say, but the science is mixed.","['Dairy Products', 'Skin', 'Content Type: Service', 'Milk', 'Diet and Nutrition']"
Your Thursday Briefing: Russia Seizes Kherson,2022-03-02,article,https://www.nytimes.com/2022/03/02/briefing/ukraine-russia-covid-new-zealand.html,A strategically important city falls.,[]
"In Symbolic Vote, Senate Rejects Vaccine Mandate for Health Workers",2022-03-02,article,https://www.nytimes.com/2022/03/02/us/politics/vaccine-mandate-health-workers.html,"Republicans forced the vote even though the measure has no chance of enactment, as part of an election-year effort to use pandemic precautions as a political weapon against Democrats.","['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Law and Legislation', 'Vaccination and Immunization']"
War Abroad and Politics at Home Push U.S. Climate Action Aside,2022-03-02,article,https://www.nytimes.com/2022/03/02/climate/state-of-the-union-biden-ukraine-climate.html,"Climate change, a central part of Biden’s agenda, was barely mentioned in the State of the Union. And Europe is confronting its heavy reliance on Russian gas.","['Global Warming', 'Greenhouse Gas Emissions', 'Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline', 'United States Politics and Government', 'State of the Union Message (US)', 'Natural Gas']"
Remember Going Out? These Perfumes Promise to Take You Back,2022-03-02,article,https://www.nytimes.com/2022/03/02/t-magazine/perfumes-fragrance-nightclubs.html,"A rundown of scents, with common notes of tobacco and leather, inspired by famous nightclubs and jostling bodies.","['Perfumes and Fragrances', 'Bars and Nightclubs']"
Modern Love Podcast: You May Think You Know Your Parents,2022-03-02,article,https://www.nytimes.com/2022/03/02/podcasts/modern-love-parents-father-son.html,"That is, until you have a startling revelation about them in adulthood.","['Love (Emotion)', 'Children and Childhood', 'Parenting']"
"Phil Mickelson’s Setbacks Keep Coming, and Tiger Woods Gets a Bonus",2022-03-02,article,https://www.nytimes.com/2022/03/02/sports/golf/pga-tiger-woods-phil-mickelson.html,"Mickelson previously boasted that he won the PGA Tour’s new program that pays the most popular pros, but the embattled golfer finished behind his rival once again.",['Golf']
"Starbucks Is Moving to Oust Workers in Buffalo, Union Supporters Say",2022-03-02,article,https://www.nytimes.com/2022/03/02/business/economy/starbucks-union-buffalo.html,Some employees who back unionization efforts have been told they must increase their work availability or leave. The company cites scheduling issues.,"['Working Hours', 'Coffeehouses', 'Organized Labor', 'Layoffs and Job Reductions']"
A coalition of state attorneys general opens an investigation into TikTok.,2022-03-02,article,https://www.nytimes.com/2022/03/02/technology/tiktok-states-investigation.html,The group is looking into the Chinese-owned video site for the harms it may pose to younger users.,"['Social Media', 'Attorneys General', 'Consumer Protection', 'United States Politics and Government', 'Computers and the Internet', 'Youth', 'Depression (Mental)', 'Mental Health and Disorders', 'Mobile Applications']"
The U.N. General Assembly passes a resolution strongly condemning Russia’s invasion.,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/russia-un-invasion-condemn.html,"The four-page document calls for an immediate halt to the conflict, urges diplomatic negotiations for a peaceful resolution and says Russia’s territorial gain through force will not be recognized.","['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts']"
The U.S. extends technology restrictions to Belarus and the Russian oil industry.,2022-03-02,article,https://www.nytimes.com/2022/03/02/business/us-ukraine-belarus-technology-restrictions.html,The Biden administration said the measures would degrade the ability to wage war on Ukraine and would prevent Belarus from channeling forbidden goods to Russia.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts', 'United States Defense and Military Forces', 'Embargoes and Sanctions', 'International Trade and World Market', 'International Relations']"
"Reports of civilian casualties rise in Ukraine, but exact counts remain uncertain.",2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/ukraine-civilian-casualties.html,"As is often the case in war zones, tolls diverged. It was not immediately possible for The New York Times to provide an independent estimate.","['Russian Invasion of Ukraine (2022)', 'Civilian Casualties']"
Gold Ingots From 18th-Century Shipwreck Returned to France,2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/design/china-france-gold-ingots.html,"The Chinese ingots, illegally harvested from a French frigate that sank while returning from Nanjing, were seized by U.S. investigators when they were put up for auction in California.","['Shipwrecks (Historic)', 'Arts and Antiquities Looting', 'Auctions', 'Currency']"
"Autherine Lucy Foster, First Black Student at U. of Alabama, Dies at 92",2022-03-02,article,https://www.nytimes.com/2022/03/02/us/autherine-lucy-foster-dead.html,"Her career there lasted only three days; attacked by mobs, she was suspended and then expelled. Today, a campus building is named in her honor.","['Deaths (Obituaries)', 'Colleges and Universities', 'Black People', 'Blacks', 'Segregation and Desegregation', 'Race and Ethnicity', 'Discrimination', 'Civil Rights Movement (1954-68)']"
Putin No Longer Seems Like a Master of Disinformation,2022-03-02,article,https://www.nytimes.com/2022/03/02/opinion/putin-disinformation-social-media.html,The impression is one of clownish flat-footedness.,"['Russian Invasion of Ukraine (2022)', 'Propaganda', 'News and News Media', 'Rumors and Misinformation']"
N.Y.P.D. Sergeant Pleads Guilty to Assault Charges in Violent Arrests,2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/nyc-police-assault-phillip-wong.html,Sgt. Phillip Wong punched one handcuffed man after being spit at and knelt on another who had taunted him with anti-Asian slurs.,"['Police', 'Assaults']"
"Robert Hicks, Blockbuster Author and Battlefield Savior, Dies at 71",2022-03-02,article,https://www.nytimes.com/2022/03/02/us/robert-hicks-dead.html,He published “The Widow of the South” to promote his real passion: reclaiming a Tennessee Civil War site’s complicated history.,"['Deaths (Obituaries)', 'Civil War (US) (1861-65)', 'Historic Buildings and Sites', 'Books and Literature', 'Writing and Writers', 'Slavery (Historical)', 'Antiques']"
Powerful Ex-Illinois House Speaker Is Indicted on Federal Charges,2022-03-02,article,https://www.nytimes.com/2022/03/02/us/michael-madigan-illinois-indictment.html,"Michael J. Madigan, who for decades steered Democratic politics in Illinois, was charged with racketeering and accused of using his office for personal gain.","['State Legislatures', 'Racketeering and Racketeers']"
Man Charged With Hate Crimes After 7 Asian Women Are Attacked in 2 Hours,2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/asian-women-attacked-nypd.html,The women were attacked in a spree of violence in Manhattan on Sunday. A guard at the library where the man was arrested said he had been a frequent visitor.,"['Assaults', 'Hate Crimes', 'Asian-Americans']"
"As New York Students Shed Masks, Elation Mixes With Trepidation",2022-03-02,article,https://www.nytimes.com/2022/03/02/nyregion/nyc-school-masks-mandate.html,"On the first day for some school districts to go maskless, there was disagreement at one Long Island school over whether the change came too soon or was overdue.","['Education (K-12)', 'Masks', 'Coronavirus (2019-nCoV)', 'Local Government', 'School Boards', 'Protective Clothing and Gear', 'Vaccination and Immunization']"
Diverse Artists to Write and Illustrate New Dr. Seuss-Inspired Books,2022-03-02,article,https://www.nytimes.com/2022/03/02/books/book-dr-seuss.html,"Each of the new books will be inspired by an unpublished sketch by Dr. Seuss, whose whimsical imagery has drawn new scrutiny since his estate pulled six titles from circulation last year.","['Books and Literature', 'Libraries and Librarians', 'Writing and Writers', 'Book Trade and Publishing', 'genre-books-childrens', 'Cancel Culture']"
A War the Kremlin Tried to Disguise Becomes a Hard Reality for Russians,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/russia-ukraine-war-casualties.html,"Moscow posted a death toll from its attack on Ukraine for the first time, and Russians who long avoided politics are now grappling with the fact that their country is fighting a deadly conflict.","['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Prisoners of War', 'Deaths (Fatalities)', 'Demonstrations, Protests and Riots', 'Freedom of Speech and Expression', 'Censorship']"
Prosecutors Open Arguments Against Defendant in First Jan. 6 Trial,2022-03-02,article,https://www.nytimes.com/2022/03/02/us/politics/jan-6-trial-opening-arguments.html,"Guy Reffitt recorded himself as he entered the Capitol with zip ties and a pistol. “We’re taking the Capitol before the day is over, ripping them out by their hair,” he said.","['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']"
Four Times Opinion Writers on War in Ukraine: ‘It Is Very Clear Putin Has No Plan B’,2022-03-02,article,https://www.nytimes.com/2022/03/02/opinion/war-ukraine-putin.html,"Lulu Garcia-Navarro, Thomas Friedman, Ross Douthat and Yara Bayoumy discuss what could come next in Ukraine.","['audio-neutral-informative', 'Russian Invasion of Ukraine (2022)', 'United States International Relations']"
‘Against the Ice’ Review: Snow Buddies,2022-03-02,article,https://www.nytimes.com/2022/03/02/movies/against-the-ice-review.html,A hard-core first half is deflated by sleepy melodrama and a formulaic script in this adventure film about the Danish explorer Ejnar Mikkelsen.,['Movies']
"Vladimir Potanin, Russian Oligarch, Steps Down as Guggenheim Trustee",2022-03-02,article,https://www.nytimes.com/2022/03/02/arts/design/vladimir-potanin-russian-oligarch-guggenheim.html,"Mr. Potanin, one of the richest men in Russia and a Guggenheim Museum donor for decades, is the latest oligarch affected by widening outrage over the war in Ukraine.","['Art', 'Museums', 'Russian Invasion of Ukraine (2022)', 'Appointments and Executive Changes', 'Philanthropy']"
Biden’s Plan for a New Normal,2022-03-02,article,https://www.nytimes.com/2022/03/02/briefing/bidens-covid-plan.html,Addressing the virus while living with it.,[]
French Female Directors Continue Hot Streak at Rendez-Vous Festival,2022-03-02,article,https://www.nytimes.com/2022/03/02/movies/women-directors-rendez-vous-with-french-cinema.html,"The series returns in-person with an especially strong slate of work by Frenchwomen — fitting, given their run of honors at top festivals.","['Movies', 'Women and Girls']"
Putin Is Brandishing the Nuclear Option. How Serious Is the Threat?,2022-03-02,article,https://www.nytimes.com/2022/03/02/opinion/ukraine-putin-nuclear-war.html,The Russian president has ordered his nuclear forces into a higher state of alert — the first time the Kremlin has done so since 1991.,"['Nuclear Weapons', 'Nuclear Tests', 'Russian Invasion of Ukraine (2022)']"
Your Wednesday Evening Briefing,2022-03-02,article,https://www.nytimes.com/2022/03/02/briefing/ukraine-state-of-the-union-st-barts.html,Here’s what you need to know at the end of the day.,[]
High-speed trains departing Russia for Finland are packed.,2022-03-02,article,https://www.nytimes.com/2022/03/02/world/europe/trains-russia-finland.html,"Once starved for passengers, the trains are now full, and negotiations are underway between state-owned Finnish and Russian rail companies to increase the service.","['Russian Invasion of Ukraine (2022)', 'High-Speed Rail Projects']"
