headline,date,doc_type,material_type,snippet,keywords
"After Catastrophic Fire, Colorado Fights a New Hazard: 10 Inches of Snow",2022-01-01,article,https://www.nytimes.com/2022/01/01/us/colorado-fires-snow-boulder-superior-louisville.html,Those whose homes survived huge fires were struggling against new threats from cold and ice. At least three people were missing and feared dead as the authorities confirmed 991 houses destroyed.,"['Snow and Snowstorms', 'Wildfires', 'Power Failures and Blackouts', 'Fires and Firefighters']"
Sync your calendar with the solar system,2022-01-01,multimedia,https://www.nytimes.com/interactive/2022/science/astronomy-space-calendar.html,"Never miss an eclipse, a meteor shower, a rocket launch or any other astronomical and space event that's out of this world.","['Space and Astronomy', 'Moon', 'Meteors and Meteorites', 'Asteroids']"
"Big Rockets, Massive Asteroids and More Space Highlights for 2022",2022-01-01,article,https://www.nytimes.com/2022/01/01/science/space-preview-2022.html,Here’s a look at what may be launching in the year to come.,"['Space and Astronomy', 'Rocket Science and Propulsion', 'Tiangong Space Program', 'Space Stations', 'Planets', 'Private Spaceflight']"
10 Lessons We’ve Learned About Eating Well,2022-01-01,article,https://www.nytimes.com/2022/01/01/well/eat/diet-nutrition-tips.html,Water vs. seltzer? Can food affect the brain? We’ve rounded up useful research on diet and nutrition to stay healthy in the new year.,"['Diet and Nutrition', 'Obesity', 'Microbiology', 'Vegetables', 'Water', 'Health Foods', 'Gastroesophageal Reflux (Acid Reflux)', 'Digestive Tract']"
Beaches Closed After 8.5 Million Gallons of Sewage Spill in Los Angeles County,2022-01-01,article,https://www.nytimes.com/2022/01/01/us/sewage-spill-los-angeles.html,"Officials contained the spill on Friday but were still working to repair a sewer main that collapsed, leading to the release of untreated sewage into the Dominguez Channel.","['Sewers and Sewage', 'Water Pollution', 'Environment', 'Beaches', 'Waste Materials and Disposal']"
A crew outbreak halts a German New Year’s cruise in Lisbon.,2022-01-01,article,https://www.nytimes.com/2022/01/01/world/a-crew-outbreak-halts-a-german-new-years-cruise-in-lisbon.html,,[]
Off-Duty N.Y.P.D. Officer Shot Outside East Harlem Police Station,2022-01-01,multimedia,https://www.nytimes.com/video/nyregion/100000008142450/officer-shooting-harlem-eric-adams.html,New York City’s new mayor and police commissioner condemned gun violence after an officer was shot while sleeping in his personal car between shifts. Officials said that the officer was in stable condition and that the bullet appeared to be fired ...,['Police']
"North Carolina faces a surge, but runs into testing issues.",2022-01-01,article,https://www.nytimes.com/2022/01/01/us/north-carolina-coronavirus-surge-testing.html,"Cases have more than doubled over two weeks, and some counties have expended all their tests.","['Disease Rates', 'Tests (Medical)', 'Coronavirus Omicron Variant']"
Color Mixing,2022-01-01,article,https://www.nytimes.com/2022/01/01/crosswords/daily-puzzle-2022-01-02.html,Paolo Pasco’s Sunday puzzle presents a particularly resplendent challenge.,"['Crossword Puzzles', 'Myths and Mythical Creatures']"
21 People Rescued After a Freezing Night Stranded in Aerial Tram Cars,2022-01-02,article,https://www.nytimes.com/2022/01/01/us/sandia-peak-tramway-rescue.html,"They spent the first hours of 2022 shivering in stalled aerial tram cars on a New Mexico mountain, rationing Life Savers gummies and bottles of water.","['Cable Cars and Trams', 'Rescues']"
"New York reports 85,000 cases in a day, another record, as surge shows no sign of slowing.",2022-01-02,article,https://www.nytimes.com/2022/01/01/world/new-york-reports-85000-cases-in-a-day-another-record-as-surge-shows-no-sign-of-slowing.html,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Omicron Variant', 'Coronavirus Delta Variant']"
Quotation of the Day: Back to School and Work Even as Omicron Explodes,2022-01-02,article,https://www.nytimes.com/2022/01/02/todayspaper/quotation-of-the-day-back-to-school-and-work-even-as-omicron-explodes.html,"Quotation of the Day for Sunday, January 2, 2022.",[]
"Corrections: Jan. 2, 2022",2022-01-02,article,https://www.nytimes.com/2022/01/02/pageoneplus/corrections-jan-2-2022.html,"Corrections that appeared in print on Sunday, Jan. 2, 2022.",[]
South African Parliament Buildings ‘Gutted’ After Large Fire,2022-01-02,article,https://www.nytimes.com/2022/01/02/world/africa/south-africa-fire-parliament.html,"Officials warned that the damage to the buildings would be extensive. A man was arrested on Sunday morning inside the parliamentary complex, Parliament’s spokesman said.",['Fires and Firefighters']
Spelling Bee Forum,2022-01-02,article,https://www.nytimes.com/2022/01/02/crosswords/spelling-bee-forum.html,Feeling stuck on today’s puzzle? We can help.,[]
‘My Friend and I Decided to Grab Some Cupcakes Before Going Home’,2022-01-02,article,https://www.nytimes.com/2022/01/02/nyregion/metropolitan-diary.html,"A sweet cultural exchange, a happy landing at J.F.K. and more reader tales of New York City in this week’s Metropolitan Diary.",[]
How Much for That Doggie in the Cubicle?,2022-01-02,article,https://www.nytimes.com/2022/01/02/business/office-dogs-etiquette.html,Everyone needs a little boundary training.,"['Workplace Environment', 'Content Type: Service', 'your-feed-selfcare']"
"Coming Soon to This Coal County: Solar, in a Big Way",2022-01-02,article,https://www.nytimes.com/2022/01/02/climate/coal-mines-solar-climate.html,"In Martin County, Ky., where coal production has flatlined, entrepreneurs are promising that a new solar farm atop a shuttered mine will bring green energy jobs.","['Solar Energy', 'Coal', 'Mines and Mining', 'Labor and Jobs', 'Global Warming', 'Greenhouse Gas Emissions', 'Alternative and Renewable Energy']"
South Korea Says Unknown Person Crossed Heavily Armed Border Into North,2022-01-02,article,https://www.nytimes.com/2022/01/02/world/asia/korea-dmz-border.html,"The breach at the Demilitarized Zone went unnoticed for hours, the South Korean military said. There was no immediate response from North Korea.","['Border Barriers', 'International Relations', 'Defectors (Political)']"
Each N.F.L. Team’s Playoff Path: Week 17,2022-01-02,multimedia,https://www.nytimes.com/interactive/2022/01/02/upshot/nfl-week-17-playoff-chances.html,A team-by-team guide to the N.F.L. playoff picture through Week 17.,"['Playoff Games', 'Football']"
"Homes That Sold for Around $600,000",2022-01-02,article,https://www.nytimes.com/2022/01/02/realestate/homes-that-sold-for-around-600000.html,Recent residential sales in New York City and the region.,['Real Estate and Housing (Residential)']
Tracking Climate Change in 193 Countries,2022-01-02,article,https://www.nytimes.com/2022/01/02/insider/tracking-climate-change-in-193-countries.html,"A team of more than 40 Opinion writers, photographers and editors spent five months canvassing the globe to illustrate the deadly consequences of our warming world.",['Global Warming']
Left and Center-Left Both Claim Stacey Abrams. Who’s Right?,2022-01-02,article,https://www.nytimes.com/2022/01/02/us/politics/stacey-abrams-georgia-democrats.html,"Ms. Abrams, the Georgia Democrat running for governor, has admirers in both wings of her party — and Republicans eager to defeat her. Her carefully calibrated strategy faces a test in 2022.","['Elections, Governors', 'United States Politics and Government', 'Voting Rights, Registration and Requirements', 'Race and Ethnicity', 'Health Insurance and Managed Care']"
Puerto Rico Faces Staggering Covid Case Explosion,2022-01-02,article,https://www.nytimes.com/2022/01/02/us/coronavirus-puerto-rico.html,"The island had a 4,600 percent increase in cases in recent weeks after mounting one of the nation’s most successful vaccination campaigns.","['Disease Rates', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)']"
Noah Hawley Keeps Changing Lanes,2022-01-02,article,https://www.nytimes.com/2022/01/02/books/noah-hawley-anthem.html,"The show runner behind “Fargo” and “Legion” is also a novelist. His latest, “Anthem,” is set in a divided America with a touch of magical realism.","['Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile', 'Television']"
"Child Tax Credit’s Extra Help Ends, Just as Covid Surges Anew",2022-01-02,article,https://www.nytimes.com/2022/01/02/business/economy/child-tax-credit.html,A pandemic benefit that many progressives hoped to make permanent has lapsed in a congressional standoff. Researchers say it spared many from poverty.,"['United States Economy', 'Child Tax Credits and Stipends', 'American Rescue Plan (2021)', 'Poverty', 'Children and Childhood', 'Tax Credits, Deductions and Exemptions', 'United States Politics and Government', 'American Families Plan (2021)', 'Coronavirus (2019-nCoV)']"
"NASA’s Retiring Top Scientist Says We Can Terraform Mars and Maybe Venus, Too",2022-01-02,article,https://www.nytimes.com/2022/01/02/science/jim-green-nasa-mars.html,Jim Green has shaped much of the space agency’s scientific inquiry for decades.,"['Space and Astronomy', 'Mars (Planet)', 'Venus (Planet)', 'Planets', 'Europa (Moon of Jupiter)', 'Extraterrestrial Life', 'Content Type: Personal Profile']"
"China Moves to Overhaul Protections for Women’s Rights, Sort Of",2022-01-02,article,https://www.nytimes.com/2022/01/02/world/asia/china-womens-rights.html,The proposed revisions to a women’s rights law would be the first major changes in nearly 20 years. But many women are skeptical that real progress will follow.,"[""Women's Rights"", 'Women and Girls', 'Discrimination', '#MeToo Movement', 'Sexual Harassment', 'Law and Legislation']"
A Spanish Mystery: Is a ‘Masked Restorer’ to Blame for a Church’s Botched Repair?,2022-01-02,article,https://www.nytimes.com/2022/01/02/world/europe/spain-church-restoration-mystery.html,Yet another imprudent fix in a land plagued by vigilante handymen led to angry calls to find the culprit — and to a soul-searching question: Does Spain just have too much history in need of upkeep?,"['Churches (Buildings)', 'ARCHITECTURE', 'Restoration and Renovation', 'Historic Buildings and Sites']"
"Omicron, Colorado, Betty White: Your Weekend Briefing",2022-01-02,article,https://www.nytimes.com/2022/01/02/briefing/omicron-colorado-betty-white.html,Here’s what you need to know about the week’s top stories.,[]
The Week in Business: Travel Troubles,2022-01-02,article,https://www.nytimes.com/2022/01/02/business/the-week-in-business-travel-troubles.html,"Thousands of flight cancellations, a new, shorter isolation period for people with Covid-19 and return to the office plans still in flux.","['United States Economy', 'Workplace Environment', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Delays (Transportation)']"
"What’s Going On in This Picture? | Jan. 10, 2022",2022-01-02,article,https://www.nytimes.com/2022/01/02/learning/whats-going-on-in-this-picture-jan-10-2022.html,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",[]
"In the Tinderbox of Bosnia, a Serb Nationalist Lights a Match",2022-01-02,article,https://www.nytimes.com/2022/01/02/world/europe/bosnia-war-putin.html,"Bosnia’s fragile multiethnic government is facing its greatest crisis since the Balkan wars. The Serb nationalist leader, Milorad Dodik, is threatening to tear the country apart.","['Politics and Government', 'Secession and Independence Movements', 'War Crimes, Genocide and Crimes Against Humanity', 'International Relations', 'United States International Relations']"
Boldface Names Give Los Angeles a New Cultural Center,2022-01-02,article,https://www.nytimes.com/2022/01/02/arts/design/wilshire-boulevard-temple-broad-annenberg.html,"An OMA-designed pavilion at the Wilshire Boulevard Temple was helped along by Eli Broad. It houses Wallis Annenberg’s GenSpace, a center for older people.","['ARCHITECTURE', 'Philanthropy', 'Synagogues', 'Content Type: Personal Profile', 'Elderly']"
Twitter Permanently Suspends Marjorie Taylor Greene’s Account,2022-01-02,article,https://www.nytimes.com/2022/01/02/technology/marjorie-taylor-greene-twitter.html,The social media service said the Republican congresswoman had violated its policy on coronavirus misinformation.,"['Social Media', 'Coronavirus (2019-nCoV)', 'Censorship', 'Vaccination and Immunization', 'Rumors and Misinformation', 'United States Politics and Government']"
The Challenges of Keeping Schools Open,2022-01-02,article,https://www.nytimes.com/2022/01/02/opinion/letters/keeping-schools-open.html,Readers discuss the teacher shortage and conditions in inner-city schools. Also: The nuclear threat; saving the free press; Meredith Willson.,"['Education (K-12)', 'Coronavirus (2019-nCoV)', 'Nuclear Weapons', 'News and News Media', 'Doomsday', 'Black People', 'Blacks', 'Arms Control and Limitation and Disarmament']"
What to Cook This Week,2022-01-02,article,https://www.nytimes.com/2022/01/02/dining/what-to-cook-this-week.html,"Start the year with a winter vegetable curry, a comforting pasta or salmon burgers.","['Cooking and Cookbooks', 'Content Type: Service']"
10 New Year’s Resolutions That Are Good for the Soul,2022-01-02,article,https://www.nytimes.com/2022/01/02/opinion/new-years-resolutions.html,"There is hope in the idea that we can change, as individuals and as a society.","['internal-sub-only-nl', 'New Year', 'Christians and Christianity', 'Content Type: Service']"
The Video Games That Got Us Through 2021,2022-01-02,article,https://www.nytimes.com/2022/01/02/arts/great-video-games-2021.html,"These are not the year’s best video games, and some of them aren’t even that new. But they are the ones that helped us through yet another unexpected year.","['Computer and Video Games', 'Two Thousand Twenty One']"
"These Novels Are Asking You to Read More, and Read Better",2022-01-02,article,https://www.nytimes.com/2022/01/02/opinion/africa-fiction-nobel-booker.html,African literature’s big year is a tantalizing invitation to readers.,"['Books and Literature', 'Nobel Prizes', 'Man Booker Prize', 'Man Booker International Prize', 'Goncourt Prize']"
Tesla Reports 87% Increase in 2021 Deliveries,2022-01-02,article,https://www.nytimes.com/2022/01/02/business/tesla-sales.html,The electric-car maker managed substantial growth as Europe and China increasingly propelled sales.,"['Electric and Hybrid Vehicles', 'Company Reports', 'Automobiles', 'Supply Chain', 'Automobile Safety Features and Defects', 'Factories and Manufacturing']"
Americans are bracing for the return to school and work.,2022-01-02,article,https://www.nytimes.com/2022/01/02/world/americas/americans-are-bracing-for-the-return-to-school-and-work.html,,[]
Team Owner Surprises Workers With ‘Life-Changing Gesture’ After Sale,2022-01-02,article,https://www.nytimes.com/2022/01/02/us/iowa-cubs-employee-bonus-checks.html,"The owner of the Iowa Cubs gave employees $2,000 for every year they had been with the minor league baseball team, for a total of $600,000. “My jaw dropped,” one worker said.","['Minor Leagues', 'Baseball', 'Bonuses']"
"What I Learned About Death From 7 Religious Scholars, 1 Atheist and My Father",2022-01-02,article,https://www.nytimes.com/2022/01/02/opinion/death-religion-interviews-lessons.html,There is so much to learn from facing the unknowable.,"['Philosophy', 'Religion and Belief', 'Coronavirus (2019-nCoV)', 'Anxiety and Stress', 'Death and Dying']"
Venice Gets a Grip on a Star Architect’s Slippery Bridge,2022-01-02,article,https://www.nytimes.com/2022/01/02/world/europe/venice-calatrava-bridge.html,The city will replace the glass on Santiago Calatrava’s footbridge across the Grand Canal with stone after too many pedestrians fell.,"['Bridges and Tunnels', 'ARCHITECTURE', 'Glass', 'Falls', 'Rock and Stone']"
Goldman Sachs Follows Wall Street Rivals in Asking Staff to Work From Home,2022-01-02,article,https://www.nytimes.com/2022/01/02/business/goldman-sachs-return-to-office.html,"In a shift in policy as Covid cases rise, the Wall Street firm urged U.S. employees who can work remotely to do so until Jan. 18.","['Coronavirus Return to Office', 'Banking and Financial Institutions', 'Telecommuting', 'Vaccination and Immunization']"
"Review: Amid Omicron, the Met Opera Opens a Weimar ‘Rigoletto’",2022-01-02,article,https://www.nytimes.com/2022/01/02/arts/music/met-opera-rigoletto-review.html,Quinn Kelsey and Rosa Feola lead a superb cast in Bartlett Sher’s new staging of Verdi’s classic drama.,['Opera']
"Maryland prepares for a ‘terrible point’ in the Covid crisis, the governor says.",2022-01-02,article,https://www.nytimes.com/2022/01/02/world/maryland-covid-larry-hogan.html,Gov. Larry Hogan said the state was trying to staff hospitals through a variety of measures.,"['Coronavirus (2019-nCoV)', 'Hospitals']"
