headline,date,doc_type,material_type,snippet,keywords
Activists hope protests will draw large crowds as leaders haggle in Glasgow.,2021-11-06,article,https://www.nytimes.com/2021/11/06/climate/climate-protests-global-saturday.html,,[]
How Slowing Down Helped Marathoner Molly Seidel Speed Up,2021-11-06,article,https://www.nytimes.com/2021/11/06/sports/molly-seidel-nyc-marathon.html,"The American runner says she owes her Olympic bronze medal to her coach, Jon Green, who turned her training approach upside down. New York’s 26.2 miles could be her toughest challenge yet.","['Marathon Running', 'New York City Marathon', 'Olympic Games (2020)', 'Content Type: Personal Profile', 'Coaches and Managers']"
An Environmental Hero or Outlaw? Can It Be Both?,2021-11-06,article,https://www.nytimes.com/2021/11/06/business/dealbook/steven-donziger.html,"Steven Donziger, who won a $9.5 billion settlement against Chevron over dumped oil, began serving a six-month sentence for contempt of court last week.","['Oil (Petroleum) and Gasoline', 'Suits and Litigation (Civil)', 'Water Pollution']"
"For Carli Lloyd, Creative Tributes Abound as Retirement Approaches",2021-11-06,article,https://www.nytimes.com/2021/11/06/sports/soccer/carli-lloyd-soccer-retirement.html,"The soccer star’s hometown gave a party in her honor, her employers moved a home game to a different state, and her teammates have been wearing her jersey number.","['Soccer', 'Content Type: Personal Profile', 'Fans (Persons)']"
"Tanker Truck Explodes in Sierra Leone, Killing at Least 98",2021-11-06,article,https://www.nytimes.com/2021/11/06/world/africa/tanker-truck-explodes-sierra-leone.html,"The truck first started leaking fuel and people had rushed to collect it, an official said. Many of them died in the blast, along with others nearby.","['Deaths (Fatalities)', 'Traffic Accidents and Safety', 'Explosions (Accidental)', 'Oil (Petroleum) and Gasoline', 'Freetown, Sierra Leone, Fuel Tanker Explosion (2021)']"
"After a Rough Year, New York Road Runners Searches for a Leader and Mission",2021-11-06,article,https://www.nytimes.com/2021/11/06/sports/nyrr-ceo-search.html,"After the coronavirus pandemic halted the club’s marquee events, the organizers of the New York City Marathon began trying to reclaim their roots and reconnect with the local community.","['Running', 'New York City Marathon', 'Appointments and Executive Changes']"
Lights Out: 5 New ‘Dark-Sky Places’ for Top-Shelf Stargazing,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/dark-sky-parks-us.html,"The International Dark-Sky Association awards certifications to sites with exceptionally high-quality night skies, including national parks, sanctuaries and reserves.","['Parks and Other Recreation Areas', 'Wildlife Sanctuaries and Nature Reserves', 'National Parks, Monuments and Seashores', 'Milky Way Galaxy', 'Space and Astronomy', 'Lighting', 'Pollution', 'Stars and Galaxies']"
Spanish Police Seek Missing Plane Passengers After Emergency Landing,2021-11-06,article,https://www.nytimes.com/2021/11/06/world/europe/spain-plane-passengers-escape.html,More than 20 people fled a Moroccan flight that diverted to Mallorca after a passenger apparently fell ill. A dozen had yet to be found.,"['AIRLINES AND AIRPLANES', 'Airport Security', 'Airports', 'Fugitives']"
Infrastructure Bill Makes First Major U.S. Investment in Climate Resilience,2021-11-06,article,https://www.nytimes.com/2021/11/06/climate/infrastructure-bill-climate.html,"The measure includes $47 billion to help communities prepare for the new age of extreme fires, floods, storms and droughts that scientists say are worsened by human-caused climate change.","['Global Warming', 'Greenhouse Gas Emissions', 'American Jobs Plan (2021)', 'Infrastructure (Public Works)', 'United States Politics and Government', 'Disasters and Emergencies']"
Berkshire Hathaway’s Profit Fell in the Third Quarter,2021-11-06,article,https://www.nytimes.com/2021/11/06/business/dealbook/berkshire-hathaway-earnings.html,The conglomerate’s results reflected the turmoil in financial markets and the broader slowdown in U.S. economic growth.,"['Stock Buybacks', 'United States Economy', 'Stocks and Bonds', 'Coronavirus (2019-nCoV)', 'Company Reports']"
How Do I Get My Landlord to Compensate Me?,2021-11-06,article,https://www.nytimes.com/2021/11/06/realestate/rent-stabilized-apartment-repairs.html,"When you pay for something the landlord should have provided, withholding rent may spur action — though it’s not without risk.","['Real Estate and Housing (Residential)', 'Rent Control and Stabilization', 'Renting and Leasing (Real Estate)', 'Landlords']"
A fire in Covid intensive care ward kills 11 people in India.,2021-11-06,article,https://www.nytimes.com/2021/11/06/world/asia/india-fire-covid-icu.html,"Staff at the hospital in the western state of Maharashtra tried to douse the fire with fire extinguishers, but the flames spread quickly in the airtight room.","['Coronavirus (2019-nCoV)', 'Hospitals']"
Costa Rica moves to require Covid shots for children.,2021-11-06,article,https://www.nytimes.com/2021/11/06/world/americas/costa-rica-covid-vaccine-children.html,The Central American nation’s health ministry said on Friday it was adding Covid-19 to the list of required vaccinations for people 18 and younger.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
"Facing a spike in infections, Austria sharpens the rules of its Covid pass.",2021-11-06,article,https://www.nytimes.com/2021/11/06/world/austria-covid-restrictions.html,"Austrians will need proof of vaccination or a past infection to be seated at a restaurant, enter a bar, visit a hairdresser or join any gathering of more than 25 people.","['Coronavirus (2019-nCoV)', 'Vaccination Proof and Immunization Records', 'Vaccination and Immunization']"
High Schoolers Barred From Hockey Games After Crudely Taunting a Goalie,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/pittsburgh-armstrong-hockey-chant-ban.html,"After students at a Pennsylvania high school yelled sexually explicit chants at a visiting team’s only female player, the entire student body was barred from games for the rest of the season.","['Hockey, Ice', 'Interscholastic Athletics', 'Education (Secondary)', 'School Discipline (Students)', 'Women and Girls', 'Discrimination', 'Indecency, Obscenity and Profanity']"
Wokeness Derails the Democrats,2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/sunday/democrats-elections.html,Out of chaos comes just more chaos.,"['American Jobs Plan (2021)', 'Infrastructure (Public Works)', 'United States Politics and Government']"
"COP26 Protesters Back an Array of Causes, Connected by Climate Change",2021-11-06,article,https://www.nytimes.com/2021/11/06/world/europe/cop-climate-protests.html,Thousands gathered in the rain in Glasgow to press the case for more urgent and meaningful action by world leaders in response to global warming.,"['Demonstrations, Protests and Riots', 'Global Warming', 'Greenhouse Gas Emissions', 'United Nations Framework Convention on Climate Change']"
Body Shaming Dressed Up as a Fitness Goal Is Still Body Shaming,2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/body-shaming-fitness.html,"When women are urged to change their bodies to perform, is it really about aesthetics?","['Track and Field', 'Women and Girls', 'Weight', 'Eating Disorders', 'Athletics and Sports', 'Coaches and Managers', 'internal-sub-only-nl']"
This Is What Africa Needs Right Now,2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/africa-cop26-climate.html,World leaders must seize the moral imperative and commit to action on climate change.,"['Global Warming', 'Greenhouse Gas Emissions', 'Floods', 'Foreign Aid', 'Third World and Developing Countries', 'International Relations', 'United Nations Framework Convention on Climate Change']"
Big Kid Vaccines Are Here!,2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/vaccines-children-schools.html,Rejoicing (mostly) ensues.,"['internal-sub-only-nl', 'Vaccination and Immunization', 'Daylight Saving Time', 'Parenting', 'Quarantine (Life and Culture)']"
At Least 8 People Killed at Astroworld Music Festival,2021-11-06,multimedia,https://www.nytimes.com/video/us/100000008064525/astroworld-houston-music-festival-fatalities-large-crowd-surge.html,"Several people died and dozens of others were injured at a Travis Scott concert in Houston, after a large crowd began pushing toward the front of the stage. Video showed crowds amassing earlier in the day, as about 50,000 people attended the festi...","['Astroworld Music Festival Stampede (2021)', 'Deaths (Fatalities)', 'Stampedes', 'Rap and Hip-Hop', 'Music']"
The Way We Work Now (or Don’t),2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/letters/work-jobs.html,"Ways of thinking about work, and antiwork. Also: Is Facebook being prejudged?","['Labor and Jobs', 'Wages and Salaries', 'Minimum Wage', 'Computers and the Internet', 'Rumors and Misinformation']"
Foreman Says Military Jury Was Disgusted by C.I.A. Torture,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/politics/military-jury-cia-torture.html,A Navy captain whose letter recommended clemency for a Qaeda terrorist drafted the damning two-page document in 20 minutes.,"['Detainees', 'Amnesties, Commutations and Pardons', 'Torture', 'Terrorism', 'Jury System', 'Military Tribunals', 'United States Defense and Military Forces']"
Americans Are Flush With Cash and Jobs. They Also Think the Economy Is Awful.,2021-11-06,article,https://www.nytimes.com/2021/11/06/upshot/inflation-psychology-economy.html,The psychological effects of inflation seem to have the upper hand.,"['United States Economy', 'Inflation (Economics)', 'Prices (Fares, Fees and Rates)', 'Labor and Jobs', 'Wages and Salaries', 'Consumer Price Index', 'Polls and Public Opinion', 'United States Politics and Government']"
Georgia Grand Jury Looms in Trump Inquiry,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/politics/trump-election-interference-investigation.html,An Atlanta D.A. is said to be likely to impanel a special grand jury in her criminal investigation of election interference by the former president and his allies.,"['District Attorneys', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'Racketeering and Racketeers', 'Presidential Election of 2020', 'United States Politics and Government']"
F.B.I. Searches James O’Keefe’s Home in Ashley Biden Diary Theft Inquiry,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/politics/james-okeefe-project-veritas-ashley-biden.html,Authorities carried out a court-ordered search at the New York apartment of the Project Veritas founder two days after searching the homes of his associates.,"['Search and Seizure', 'Diaries', 'Robberies and Thefts', 'Presidential Election of 2020', 'United States Politics and Government', 'Right-Wing Extremism and Alt-Right']"
How a $1 Trillion Infrastructure Bill Survived an Intraparty Brawl,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/politics/infrastructure-black-caucus-vote.html,"Speaker Nancy Pelosi agreed to a deal proposed by the Congressional Black Caucus, mobilizing one faction of Democratic lawmakers to win over two others.","['Infrastructure (Public Works)', 'American Jobs Plan (2021)', 'Law and Legislation', 'United States Economy', 'United States Politics and Government']"
"Democrats Thought They Bottomed Out in Rural, White America. It Wasn’t the Bottom.",2021-11-06,article,https://www.nytimes.com/2021/11/06/us/rural-vote-democrats-virginia.html,"Republicans ran up the margins in rural Virginia counties, the latest sign that Democrats, as one lawmaker put it, “continue to tank in small-town America.”","['Elections, Governors', 'Rural Areas', 'Whites', 'Polls and Public Opinion', 'Voting and Voters', 'Politics and Government', 'United States Politics and Government']"
On the Scene: Climate Protests,2021-11-06,multimedia,https://www.nytimes.com/interactive/2021/11/06/world/europe/cop26-climate-protests.html,"The protests related to COP26, the United Nations climate summit, peaked on Friday and Saturday, drawing tens of thousands of people to Glasgow’s streets.","['United Nations Framework Convention on Climate Change', 'Demonstrations, Protests and Riots']"
‘A Daily Cloud of Suffering’: A Crackdown in China Is Felt Abroad,2021-11-06,article,https://www.nytimes.com/2021/11/06/world/asia/uyghur-mental-health-china.html,"As Uyghurs grapple with the emotional trauma of their families suffering back in Xinjiang, some are overcoming a cultural stigma to seek out counseling.","['Uighurs (Chinese Ethnic Group)', 'Political Prisoners', 'Human Rights and Human Rights Violations', 'Anxiety and Stress', 'Surveillance of Citizens by Government', 'Mental Health and Disorders', 'Depression (Mental)', 'Therapy and Rehabilitation', 'Muslims and Islam']"
Protesters in Glasgow Demand Climate Action,2021-11-06,multimedia,https://www.nytimes.com/video/us/politics/100000008064553/glasgow-climate-protests-cop26.html,"Protesters took to the streets of Glasgow near the COP26 conference to urge world leaders to take immediate action to combat the climate crisis. More than 100,000 marched in the city, organizers said.","['Global Warming', 'Demonstrations, Protests and Riots', 'United Nations Framework Convention on Climate Change']"
"Biden Celebrates Infrastructure Win, Even if Harder Victory Is Ahead",2021-11-06,article,https://www.nytimes.com/2021/11/06/us/politics/biden-infrastructure-speech.html,“Finally! Infrastructure week!” the president declared with a broad smile.,"['American Jobs Plan (2021)', 'United States Politics and Government', 'Infrastructure (Public Works)']"
How I Became Extremely Open-Minded,2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/lyme-disease-medicine.html,"Fighting for my health, I went to the fringe without rejecting the center.","['Chronic Condition (Health)', 'Antibiotics', 'Lyme Disease', 'Rumors and Misinformation', 'Alternative and Complementary Medicine']"
"In Infrastructure Votes, 19 Members Broke With Their Party",2021-11-06,article,https://www.nytimes.com/2021/11/06/us/politics/defectors-infrastructure-bill-squad.html,"The defectors who crossed partisan lines in Congress include 13 Republicans who supported the bill and the six liberal members of “The Squad,” who opposed it.","['Infrastructure (Public Works)', 'United States Politics and Government', 'Law and Legislation']"
A court temporarily blocks Biden’s vaccine mandate.,2021-11-06,article,https://www.nytimes.com/2021/11/06/world/americas/biden-osha-vaccine-mandate-blocked.html,A stay granted by a federal appeals court in Louisiana could signal an uphill battle for the administration in getting the entire American work force vaccinated.,"['Workplace Hazards and Violations', 'Suits and Litigation (Civil)', 'Appeals Courts (US)']"
‘No Way Out’: A Sudden Life-and-Death Struggle at a Houston Concert,2021-11-06,article,https://www.nytimes.com/2021/11/06/us/travis-scott-crowd-surge.html,"Eight people died at Travis Scott’s Astroworld festival, and hundreds more were injured as investigators sought to determine why and how a surging crowd turned deadly.","['Astroworld Music Festival Stampede (2021)', 'Rap and Hip-Hop', 'Deaths (Fatalities)', 'Stampedes', 'Music']"
Tanker Truck Explosion Kills at Least 98 People in Sierra Leone,2021-11-06,multimedia,https://www.nytimes.com/video/world/africa/100000008064654/oil-tanker-explosion-sierra-leone.html,"Many of the victims were motorcyclists and taxi drivers who were trying to collect fuel leaking from the truck at the time of the explosion, according to an official. The truck started leaking after colliding with another vehicle.","['Explosions (Accidental)', 'Deaths (Fatalities)', 'Freetown, Sierra Leone, Fuel Tanker Explosion (2021)']"
Who Won What in the Bipartisan Infrastructure Deal,2021-11-06,article,https://www.nytimes.com/2021/11/06/opinion/biden-infrastructure-deal.html,The bipartisan infrastructure bill has passed. Now it’s time for Democratic centrists to make a good-faith deal on the Build Back Better bill.,"['American Jobs Plan (2021)', 'Infrastructure (Public Works)', 'American Families Plan (2021)', 'United States Politics and Government']"
This and That,2021-11-06,article,https://www.nytimes.com/2021/11/06/crosswords/daily-puzzle-2021-11-07.html,Sid Sivakumar makes a sweet Sunday puzzle debut.,"['Crossword Puzzles', 'Goats']"
"Mark Glaze, Influential Gun Control Advocate, Dies at 51",2021-11-06,article,https://www.nytimes.com/2021/11/06/us/mark-glaze-influential-gun-control-advocate-dies-at-51.html,"As the executive director of Everytown for Gun Safety, he took on the National Rifle Association and helped make gun violence a winning issue.","['Deaths (Obituaries)', 'Gun Control', 'Mass Shootings', 'Newtown, Conn, Shooting (2012)', 'School Shootings and Armed Attacks']"
How to watch U.F.C. 268 or Canelo Álvarez vs. Caleb Plant.,2021-11-06,article,https://www.nytimes.com/2021/11/06/sports/canelo-plant-ufc-268-stream.html,The fights are available on a variety of streaming services and from other television providers.,"['Mixed Martial Arts', 'Television', 'Video Recordings, Downloads and Streaming', 'Boxing']"
What to Know About the Houston Astroworld Tragedy,2021-11-07,article,https://www.nytimes.com/article/astroworld-festival-what-to-know.html,"Ten people were killed at a Travis Scott concert in Houston. Investigators said a crowd surged toward the stage, but the cause remains unknown.","['Astroworld Music Festival Stampede (2021)', 'Deaths (Fatalities)', 'Stampedes', 'Rap and Hip-Hop', 'Music']"
A thin crowd takes in four fights that couldn’t be seen on TV.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/canelo-plant-prelim-card-results.html,But the arena was expected to be full for the main event.,['Boxing']
Here’s how the full U.F.C. 268 Usman vs. Covington 2 pay-per-view card played out.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/ufc-268-fight-card.html,Thirteen fights lead up to Kamaru Usman vs. Colby Covington.,[]
Here’s how the Canelo Álvarez-Caleb Plant pay-per-view card played out.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/canelo-plant-fight-card.html,Four fights in both the main card and in the prelims.,['Boxing']
Fears of Wider Instability in Iraq After Attack on Prime Minister’s Home,2021-11-07,article,https://www.nytimes.com/2021/11/06/world/middleeast/iraq-prime-minister-drone.html,Armed drones struck the Iraqi prime minister’s home in what was seen as a warning as Iranian-backed groups dispute the results of parliamentary elections.,"['Assassinations and Attempted Assassinations', 'Elections', 'Legislatures and Parliaments', 'Drones (Pilotless Planes)']"
Justin Gaethje won a wild decision that was a surprise for even getting to the judges.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/justin-gaethje-michael-chandler-ufc-268.html,Gaethje could be in line for a title shot next.,[]
Pedigree wins out as Rey Vargas overcomes Leonardo Baez’s diligence.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/leonardo-baez-rey-vargas-result.html,A unanimous decision keeps Vargas undefeated.,['Boxing']
Anthony Dirrell knocks out Marcos Hernandez with a windmill uppercut.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/anthony-dirrell-marcos-hernandez-result.html,Dirrell said he hoped to face the winner of the main event in his next fight.,['Boxing']
"Quotation of the Day: In Rural Areas, Prospects Sink for Democrats",2021-11-07,article,https://www.nytimes.com/2021/11/07/todayspaper/quotation-of-the-day-in-rural-areas-prospects-sink-for-democrats.html,"Quotation of the Day for Sunday, November 7, 2021.",[]
"Corrections: Nov. 7, 2021",2021-11-07,article,https://www.nytimes.com/2021/11/07/pageoneplus/corrections-nov-7-2021.html,"Corrections that appeared in print on Sunday, Nov. 7, 2021.",[]
Rose Namajunas keeps the 115-pound championship with a split decision over Zhang Weili.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/rose-namajunas-zhang-weili-ufc-268.html,The bout was close but Namajunas proved an effective counterpuncher.,[]
Canelo Álvarez delivered on his promise for a knockout victory.,2021-11-07,article,https://www.nytimes.com/2021/11/07/sports/canelo-alvarez-caleb-plant-results.html,He is the first man to unify boxing’s 168-pound belts.,['Boxing']
Kamaru Usman is still the 170-pound U.F.C. champion.,2021-11-07,article,https://www.nytimes.com/2021/11/06/sports/kamaru-usman-colby-covington-ufc-268.html,He beat Colby Covington in a decision carried by two knockdowns in the second round.,[]
‘Saturday Night Live’ Introduces a New Donald Trump,2021-11-07,article,https://www.nytimes.com/2021/11/07/arts/television/snl-james-austin-johnson-kieran-culkin.html,James Austin Johnson took on the role of Trump in an episode that also featured appearances by Dionne Warwick and Tracy Morgan. Kieran Culkin of “Succession” was the host.,['Television']
Spelling Bee Forum,2021-11-07,article,https://www.nytimes.com/2021/11/07/crosswords/spelling-bee-forum.html,Feeling stuck on today’s puzzle? We can help.,[]
‘A Woman Who Was Crossing the Street Yelled to the Man in the Hat’,2021-11-07,article,https://www.nytimes.com/2021/11/07/nyregion/metropolitan-diary.html,"A sidewalk exchange on the Lower East Side, a No. 6 mystery and more reader tales of New York City in this week’s Metropolitan Diary.",[]
French Clerical Abuse Report Puts Spotlight on Confession,2021-11-07,article,https://www.nytimes.com/2021/11/07/world/europe/france-confession-abuse.html,"In rare instances, it noted, the secrecy around the sacrament had been used to cover up abuse cases, again raising issues of whether church or state law should prevail.","['Priests', 'Sex Crimes', 'Child Abuse and Neglect', 'Clergy', 'Religion-State Relations', 'Politics and Government']"
What a $50 Million Donation Did for One H.B.C.U.,2021-11-07,article,https://www.nytimes.com/2021/11/07/style/hbcu-mackenzie-scott-donation.html,"At Prairie View A&M, one of the historically Black colleges and universities where MacKenzie Scott donated millions, the mood is cautious optimism.","['Endowments', 'Colleges and Universities', 'Black People', 'Blacks', 'Philanthropy', 'George Floyd Protests (2020)', 'Race and Ethnicity', 'Income Inequality', 'Scholarships and Fellowships']"
"On Tiny Guam, It’s One Dogcatcher vs. 30,000 Strays",2021-11-07,article,https://www.nytimes.com/2021/11/07/world/asia/guam-dogcatcher.html,"They bite, they threaten, they carry the risk of rabies. Islanders are sharply divided over what to do about the dogs. And Nicholas Ibanez is caught in the middle.","['Dogs', 'Animal Abuse, Rights and Welfare', 'Rabies', 'Labor and Jobs', 'Accidents and Safety', 'Politics and Government']"
"‘Once the Race Starts, You’re Part of That Race’",2021-11-07,article,https://www.nytimes.com/2021/11/07/insider/new-york-city-marathon-photographers.html,A New York Times special section captures the history of the New York City Marathon in photographs. We spoke to four photographers who have covered the course for decades.,"['Photography', 'New York City Marathon', 'Running']"
"Republicans, Basking in Tuesday’s Victories, Diverge on What Comes Next",2021-11-07,article,https://www.nytimes.com/2021/11/07/us/politics/republican-party-trump.html,Looming over a gathering of Jewish conservatives in Las Vegas were questions about whether former President Donald J. Trump should remain the face of the party.,"['Presidential Election of 2020', 'Presidential Election of 2024', 'Voter Fraud (Election Fraud)', 'Conservatism (US Politics)']"
"To Steer China’s Future, Xi Is Rewriting Its Past",2021-11-07,article,https://www.nytimes.com/2021/11/07/world/asia/china-xi-jinping.html,"A new official summation of Communist Party history is likely to exalt Xi Jinping as a peer of Mao and Deng, fortifying his claim to a new phase in power.",['Politics and Government']
"Jil Sander Ski Wear, Coming to a City Block Near You",2021-11-07,article,https://www.nytimes.com/2021/11/07/style/jil-sander-ski-wear-coming-to-a-city-block-near-you.html,"Fashion’s reigning minimalists collaborate with Arc’teryx, the outerwear brand favored by hikers and hypebeasts.","['Skiing', 'Fashion and Apparel', 'your-feed-fashion', 'Content Type: Service']"
Nicaragua Descends Into Autocratic Rule as Ortega Crushes Dissent,2021-11-07,article,https://www.nytimes.com/2021/11/07/world/americas/nicaragua-election-ortega.html,"President Daniel Ortega quashed the opposition and struck fear in voters, all but guaranteeing his victory in a presidential contest on Sunday.","['Human Rights and Human Rights Violations', 'Elections', 'Politics and Government']"
Antarctica Was Once a Land of Fire and Not Ice,2021-11-07,article,https://www.nytimes.com/2021/11/07/science/antarctica-wildfires.html,Charcoal recovered from a dig near the southern continent shows that the region wasn’t spared from the era scientists call a “super fire world.”,"['Wildfires', 'Paleontology', 'Charcoal', 'Research', 'your-feed-science']"
"With Cases Piling Up, an Eviction Crisis Unfolds Step by Step",2021-11-07,article,https://www.nytimes.com/2021/11/07/us/evictions-crisis-us.html,"Evictions are rising nationwide. “We don’t know where the ceiling is,” one expert said.","['Evictions', 'Renting and Leasing (Real Estate)', 'Landlords', 'Legal Aid for the Poor (Civil)', 'American Rescue Plan (2021)', 'Coronavirus (2019-nCoV)']"
"Infrastructure, Glasgow, New York City Marathon: Your Weekend Briefing",2021-11-07,article,https://www.nytimes.com/2021/11/07/briefing/infrastructure-glasgow-new-york-city-marathon.html,Here’s what you need to know about the week’s top stories.,[]
The Sunday Read: ‘I Fell in Love With Motorcycles. But Could I Ever Love Sturgis?’,2021-11-07,article,https://www.nytimes.com/2021/11/07/podcasts/the-daily/motorcycles-sturgis-sunday-read.html,A New Yorker who started riding during the pandemic travels to the heart of biker culture.,"['Motorcycles, Motor Bikes and Motorscooters', 'Motorcycle Racing', 'audio-neutral-informative']"
The Week in Business: Time to Slow the Economic Stimulus,2021-11-07,article,https://www.nytimes.com/2021/11/07/business/the-week-in-business-economic-stimulus.html,Jobs rebounded in October. The government finally issued rules on requiring vaccinations at big employers. And we'll see how quickly inflation is rising.,"['United States Economy', 'Coronavirus (2019-nCoV)', 'Interest Rates', 'Stimulus (Economic)']"
Veteran U.S. Diplomat Comes Under Criticism for a Trip to Myanmar,2021-11-07,article,https://www.nytimes.com/2021/11/07/world/asia/myanmar-bill-richardson.html,"Bill Richardson, a former ambassador to the U.N., said that he had held “productive” talks with the general who led the February coup. Rights activists said he gave the junta an air of legitimacy.","['Human Rights and Human Rights Violations', 'Political Prisoners', ""Coups D'Etat and Attempted Coups D'Etat"", 'United States International Relations']"
"What’s Going On in This Picture? | Nov. 8, 2021",2021-11-07,article,https://www.nytimes.com/2021/11/07/learning/whats-going-on-in-this-picture-nov-8-2021.html,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",[]
"Homes That Sold for Around $450,000",2021-11-07,article,https://www.nytimes.com/2021/11/07/realestate/homes-that-sold-for-around-450000.html,Recent residential sales in New York City and the region.,['Real Estate and Housing (Residential)']
A ‘Bachelorette’ star says of her first marathon: It’s just about ‘putting yourself out there.’,2021-11-07,article,https://www.nytimes.com/2021/11/07/sports/tayshia-adams-bachelorette.html,"Tayshia Adams will run the race with her fiancé Zac Clark, who she became engaged to on season 16 of the show.",['New York City Marathon']
Shalane Flanagan completes her quest: six marathons in six weeks.,2021-11-07,article,https://www.nytimes.com/2021/11/07/sports/shalane-flanagan.html,"With all six of the world’s major marathons packed into as many weeks this fall because of the pandemic, Flanagan saw an opportunity to do something extraordinary: run them all.",['New York City Marathon']
An Indigenous Canadian Director Channels Traumatic Memories Into Film,2021-11-07,article,https://www.nytimes.com/2021/11/07/movies/tracey-deer-beans-indigenous-director.html,"Tracey Deer based “Beans” on her experiences as a child during the 1990 Oka crisis, a confrontation between the Mohawk people and the government.","['Movies', 'Content Type: Personal Profile', 'Indigenous People', 'Race and Ethnicity', 'Land Use Policies']"
"Michael Rutter, Pioneering Child Psychiatrist, Is Dead at 88",2021-11-07,article,https://www.nytimes.com/2021/11/07/science/michael-rutter-dead.html,"His wide-ranging research helped transform his field, a colleague said, by “insisting on using data to drive thinking about diagnosis and treatment.”","['Deaths (Obituaries)', 'Children and Childhood', 'Psychiatry and Psychiatrists', 'Mental Health and Disorders', 'Autism', 'Genetics and Heredity']"
International travelers eagerly await reunions with their loved ones as the U.S. travel changes near.,2021-11-07,article,https://www.nytimes.com/2021/11/07/travel/us-travel-ban-reunions.html,"On Monday, travelers from many other countries who are fully vaccinated against the coronavirus will be allowed to enter the United States.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Travel and Vacations', 'Quarantine (Life and Culture)']"
"What’s in a Name? For the Koreans of Sakhalin, an Anguished History",2021-11-07,article,https://www.nytimes.com/2021/11/07/world/europe/korea-sakhalin-japan-russia.html,"Stranded for decades on the island in Russia’s Far East, some bear three names, Japanese, Russian and Korean, representing different historical chapters. Now, many are planning their return.","['Immigration and Emigration', 'Cold War Era', 'Citizenship and Naturalization']"
‘On Consolation’ Searches for Solace in the Face of Grief and Misery,2021-11-07,article,https://www.nytimes.com/2021/11/07/books/review-on-consolation-michael-ignatieff.html,"In his new book, Michael Ignatieff says that we can find beauty and transcendence even when at our lowest depths.",['Books and Literature']
What to Cook This Week,2021-11-07,article,https://www.nytimes.com/2021/11/07/dining/what-to-cook-this-week.html,"With fall upon us in earnest, warm up with lamb meatballs and spiced tomato sauce.","['Cooking and Cookbooks', 'Content Type: Service']"
How to Buy Nothing New This Holiday Gifting Season,2021-11-07,article,https://www.nytimes.com/2021/11/07/opinion/culture/holiday-gift-shopping-secondhand.html,"This is not about being a Grinch, canceling Christmas or trying to pass a minimalist purity test.","['Gifts', 'Christmas', 'Shopping and Retail', 'Thrift Shops', 'Content Type: Service', 'Sustainable Living']"
Don’t Be So Quick to Doubt China’s Climate Change Dedication,2021-11-07,article,https://www.nytimes.com/2021/11/07/opinion/cop26-china-climate.html,President Biden was among those expressing disappointment over China’s lack of commitment to climate change.,"['United Nations Framework Convention on Climate Change', 'Greenhouse Gas Emissions', 'Coal', 'Electric Light and Power', 'Shortages', 'Alternative and Renewable Energy', 'Global Warming']"
Peres Jepchirchir of Kenya wins the women’s race at the New York City Marathon.,2021-11-07,article,https://www.nytimes.com/2021/11/07/sports/peres-jepchirchir-wins-womens-nyc-marathon.html,Jepchirchir’s victory comes just three months after she won gold in the women’s marathon at the Tokyo Olympics.,['New York City Marathon']
Britain’s health secretary urges people to get booster shots amid a surge.,2021-11-07,article,https://www.nytimes.com/2021/11/07/world/europe/uk-virus-surge-booster-shots.html,"“If we all come together and play our part, we can get through this challenging winter, avoid a return to restrictions and enjoy Christmas,” said Sajid Javid, the health secretary.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
How Covid Raised the Stakes of the War Between Faith and Science,2021-11-07,article,https://www.nytimes.com/2021/11/07/opinion/faith-science-covid.html,The debate isn’t just about creationism and stem cells anymore.,"['Science and Technology', 'Religion and Belief', 'Vaccination and Immunization', 'Christians and Christianity', 'Creationism and Intelligent Design', 'Evolution (Biology)', 'Coronavirus (2019-nCoV)', 'internal-sub-only-nl']"
