headline,date,doc_type,material_type,snippet,keywords
Why the markets are stressed at the prospect of an economic rebound.,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/why-the-markets-are-stressed-at-the-prospect-of-an-economic-rebound.html,,[]
"Unemployment Claims Rise, Showing Recovery’s Rocky Road",2021-03-04,article,https://www.nytimes.com/2021/03/04/business/jobless-claims.html,"Even with restrictions on business activity easing in many places, layoffs persist. The Texas storms were one of the latest setbacks.","['United States Economy', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Unemployment', 'Unemployment Insurance', 'Recession and Depression']"
BBC Apologizes for Interview With Cory Booker Impostor,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/media/bbc-cory-booker-impersonator.html,"The network issued a correction and said it was looking into the matter, calling the interview a “deliberate hoax.”","['News and News Media', 'Apologies', 'Hoaxes and Pranks']"
Lesson of the Day: ‘Can This New Map Fix Our Distorted Views of the World?’,2021-03-04,article,https://www.nytimes.com/2021/03/04/learning/lesson-of-the-day-can-this-new-map-fix-our-distorted-views-of-the-world.html,"In this lesson, students will explore the world of cartography and assess the strengths and weaknesses of many of the most popular maps. Then, they will act as cartographers and design their own maps.",[]
Comments,2021-03-04,article,https://www.nytimes.com/2021/03/04/learning/comments.html,What story does this image inspire for you?,[]
Signs of Life,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/dealbook/economic-green-shoots.html,Businesses say that people are preparing to go out again.,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'United States Economy']"
"Square acquires majority of Tidal, Jay-Z’s streaming service, in $297 million deal.",2021-03-04,article,https://www.nytimes.com/2021/03/04/business/media/tidal-square-jay-z-dorsey.html,Jay-Z bought Tidal in partnership with other artists in 2015 for $56 million. It will be led by an interim director from Square under Jack Dorsey.,[]
American Poets on the Hip-Hop Songs That Most Inspire Them,2021-03-04,article,https://www.nytimes.com/2021/03/04/t-magazine/rap-poetry-hip-hop-playlist.html,"Rap and poetry have long been intertwined. Here, a handful of writers share some of the tracks that have helped them hone their own craft.","['Poetry and Poets', 'Music', 'Rap and Hip-Hop']"
The Artists Dismantling the Barriers Between Rap and Poetry,2021-03-04,article,https://www.nytimes.com/2021/03/04/t-magazine/rap-hip-hop-poetry.html,"Though the two forms remain distinct, today’s rising stars in both genres are creating a shared literary ideal that gives voice to the Black and brown experience.","['Poetry and Poets', 'Rap and Hip-Hop', 'Writing and Writers']"
Merrick Garland’s vow to be an apolitical attorney general will be tested soon after he’s confirmed.,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/merrick-garlands-vow-to-be-an-apolitical-attorney-general-will-be-tested-soon-after-hes-confirmed.html,,[]
"In New York, as shoppers went online, Amazon went on a warehouse-buying spree.",2021-03-04,article,https://www.nytimes.com/2021/03/04/world/in-new-york-as-shoppers-went-online-amazon-went-on-a-warehouse-buying-spree.html,,['internal-essential']
Cities Turn to Washington to Close Pandemic Budget Gaps,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/california-pandemic-budget-gaps.html,"Thursday: California is slated to get $42 billion from the federal pandemic relief bill, with $8 billion going to struggling cities. Also: Inside the Covid surge in Los Angeles County.",['Coronavirus (2019-nCoV)']
Should I Come Out to My Parents?,2021-03-04,article,https://www.nytimes.com/2021/03/04/style/coming-out-social-qs.html,I lied about my sexuality to appease them. Now I’m in a bind.,"['Customs, Etiquette and Manners', 'Content Type: Service']"
The T List: Five Things We Recommend This Week,2021-03-04,article,https://www.nytimes.com/2021/03/04/t-magazine/shiona-turini-beauty-oaxaca-hotel.html,"Shiona Turini’s beauty secrets, a boutique hotel in Oaxaca — and more.","['Cosmetics and Toiletries', 'Sushi', 'Skin', 'Sneakers', 'Shoes and Boots', 'Restaurants']"
Nostalgic Looks With a Breezy California Vibe,2021-03-04,article,https://www.nytimes.com/2021/03/04/t-magazine/mens-nostalgic-fashion-breezy.html,"Inspired by ’90s Los Angeles street style, cargo pants, acid hues and sporty stripes make a rebound for spring.",['Fashion and Apparel']
Drag Kings Are Ready to Rule,2021-03-04,article,https://www.nytimes.com/2021/03/04/style/drag-kings.html,"The blurring of gender boundaries has allowed for more freedom in online pageants — and soon, it’s hoped, back in the clubs.","['Transvestism', 'Contests and Prizes', 'Content Type: Personal Profile', 'Television', 'Quarantine (Life and Culture)', 'your-feed-selfcare']"
On the Market in New York City,2021-03-04,multimedia,https://www.nytimes.com/slideshow/2021/03/04/realestate/on-the-market-in-new-york-city.html,"This week’s properties are in Park Slope, Yorkville and Ward Hill.",['Real Estate and Housing (Residential)']
"Homes for Sale in Brooklyn, Manhattan and Staten Island",2021-03-04,article,https://www.nytimes.com/2021/03/04/realestate/homes-for-sale-in-brooklyn-manhattan-and-staten-island.html,"This week’s properties are in Park Slope, Yorkville and Ward Hill.",['Real Estate and Housing (Residential)']
On the Market in the New York Region,2021-03-04,multimedia,https://www.nytimes.com/slideshow/2021/03/04/realestate/on-the-market-in-the-new-york-region.html,"This week’s properties are a five-bedroom in Bedford, N.Y., and a four-bedroom in Lambertville, N.J.",['Real Estate and Housing (Residential)']
Homes for Sale in New York and New Jersey,2021-03-04,article,https://www.nytimes.com/2021/03/04/realestate/homes-for-sale-in-new-york-and-new-jersey.html,"This week’s properties are a five-bedroom in Bedford, N.Y., and a four-bedroom in Lambertville, N.J.",['Real Estate and Housing (Residential)']
The Era of Audio Creators Has Arrived,2021-03-04,article,https://www.nytimes.com/2021/03/04/style/clubhouse-audio-creator-collective.html,A new company called Audio Collective has launched to help build businesses on Clubhouse as brands rush to leverage the platform.,"['Social Media', 'ADVERTISING AND MARKETING']"
"Passed Over 3 Times, a Black Marine Colonel Is Being Promoted to General",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/politics/marine-corps-black-general.html,The promotion could set Col. Anthony Henderson on a path to becoming the first Black four-star Marine general. Only 25 African-Americans in the Marines have reached general in any form.,"['United States Defense and Military Forces', 'Black People', 'Blacks', 'Discrimination', 'United States Politics and Government', 'Content Type: Personal Profile']"
"Biden’s honeymoon is over, but he retains majority approval, a poll found.",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/bidens-honeymoon-is-over-but-he-retains-majority-approval-a-poll-found.html,"The president’s approval rating now stands at 51 percent nationwide, with 42 percent of the country disapproving, according to a Monmouth University poll.",[]
San Diego Zoo apes get an experimental animal vaccine against coronavirus.,2021-03-04,article,https://www.nytimes.com/2021/03/05/health/san-diego-zoo-covid.html,"Apes easily fall prey to human respiratory infections, making the virus a major concern for zoos and conservationists.","['internal-essential', 'Monkeys and Apes', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
The United States suspends tariffs on Scotch whisky and other British products.,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/scotch-tariffs-suspended.html,"A 25 percent tariff was placed on Scotch whisky in October 2019, and  exports to the United States have since dropped 35 percent.","['International Trade and World Market', 'Politics and Government', 'Customs (Tariff)', 'Whiskey']"
The Time-Warped Charm of Valerie June,2021-03-04,article,https://www.nytimes.com/2021/03/04/arts/music/valerie-june-moon-and-stars.html,"“The Moon and Stars: Prescriptions for Dreamers,” the introspective, quietly hopeful album she made more than a year ago, sounds just right in 2021.","['Content Type: Personal Profile', 'Music', 'Black People', 'Blacks']"
Why the Pope Is Visiting One of the World’s Oldest Christian Communities,2021-03-04,article,https://www.nytimes.com/2021/03/04/world/middleeast/pope-francis-iraq-explained.html,"The trip is taking place despite concerns about the pandemic and security. Here’s a brief look at why Francis is visiting Iraq, what the trip will entail and what he hopes to achieve.","['Christians and Christianity', 'Religion and Belief']"
"At America’s Cup, Auckland Laments the Boats That Didn’t Come",2021-03-04,article,https://www.nytimes.com/2021/03/04/sports/sailing/americas-cup-superyachts.html,"With strict coronavirus rules keeping out superyachts and their wealthy owners, New Zealand’s marine industry is missing both their glamour and their money.","[""AMERICA'S CUP"", 'Sailboats and Sailing', 'Coronavirus (2019-nCoV)']"
"Demanding Loyalty, China Moves to Overhaul Hong Kong Elections",2021-03-04,article,https://www.nytimes.com/2021/03/04/world/asia/china-hong-kong-election-law.html,China’s national legislature disclosed plans for a law that would make it extremely difficult for Beijing’s critics to hold elective office in Hong Kong.,"['Hong Kong Protests (2019)', 'Politics and Government', 'Elections']"
The Crisis Candidate,2021-03-04,audiocontainer,https://www.nytimes.com/2021/03/04/the-crisis-candidate.html,Maya Wiley believes she can be a better progressive mayor for our traumatized city than her former boss Bill de Blasio.,[]
The Moon Has a Comet-Like Tail. Every Month It Shoots a Beam Around Earth.,2021-03-04,article,https://www.nytimes.com/2021/03/04/science/moon-tail-beam.html,"“It almost seems like a magical thing,” said one of the astronomers involved in studying the lunar phenomenon.","['Moon', 'Space and Astronomy', 'Meteors and Meteorites', 'Telescopes and Observatories', 'Research']"
"After Trump drew blue-collar votes in 2020, can Republicans hold onto them?",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/after-trump-drew-blue-collar-votes-in-2020-can-republicans-hold-onto-them.html,,[]
Townhouse Buyers Are Getting More for Their Money,2021-03-04,article,https://www.nytimes.com/2021/03/04/realestate/townhouse-buyers-are-getting-more-for-their-money.html,"Manhattan buyers are finding better value in townhouses than in apartments, even as prices for those houses continue to rise.","['Real Estate and Housing (Residential)', 'Prices (Fares, Fees and Rates)', 'Condominiums', 'Luxury Goods and Services']"
What’s in Our Queue? British Theater and More,2021-03-04,multimedia,https://www.nytimes.com/interactive/2021/03/04/arts/editors-recommendations-national-theater.html,"I'm a senior staff editor on the Culture desk. Here are five things I've been watching, reading and playing lately.","['Culture (Arts)', 'Quarantine (Life and Culture)']"
Resources for Teaching About Race and Racism With The New York Times,2021-03-04,article,https://www.nytimes.com/2021/03/04/learning/lesson-plans/resources-for-teaching-about-race-and-racism-with-the-new-york-times.html,"A curated collection of over 75 lesson plans, writing prompts, short films and graphs relating to racism and racial justice.",[]
BAM Helped Buy Its Boss a New Home. She Left in Under 6 Years.,2021-03-04,article,https://www.nytimes.com/2021/03/04/arts/design/brooklyn-academy-of-music-apartment.html,"Some cultural institutions own apartments for their leaders to use. The Brooklyn Academy of Music decided to help its last leader buy one with a bonus of $968,000.","['Executive Compensation', 'Bonuses', 'Real Estate and Housing (Residential)', 'Culture (Arts)', 'Finances', 'Quarantine (Life and Culture)']"
"What Makes a Good Leader, and Who Gets to Be One?",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/vital-voices-alyse-nelson.html,"With a focus on compassion, empathy and humility, the book “Vital Voices” challenges long-held assumptions about power and how we wield it.","['Women and Girls', 'Executives and Management (Theory)', 'Books and Literature']"
How to Manage Your Privacy While Gaming,2021-03-04,multimedia,https://www.nytimes.com/interactive/2021/03/04/smarter-living/wirecutter/playstation-xbox-switch-privacy-settings.html,"Like most always-connected devices, the Sony PlayStation 5, Microsoft Xbox Series X and S, and Nintendo Switch gather and share data with advertising partners.","['Content Type: Service', 'Data-Mining and Database Marketing', 'Computer and Video Games', 'Privacy']"
C.I.A. to Expand Inquiry Into Mysterious Health Episodes Overseas,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/politics/cia-havana-syndrome-mystery.html,"A task force will push for better care for officers injured in unexplained incidents in Cuba, China and Russia that have caused an illness known as Havana syndrome.","['Espionage and Intelligence Services', 'Workplace Hazards and Violations', 'Microwaves (Electromagnetic Waves)']"
The Uproar Over Racist Images in Dr. Seuss Books,2021-03-04,article,https://www.nytimes.com/2021/03/04/opinion/letters/dr-seuss-books-racism.html,"“To remove them from the market, however distasteful they may be, is censorship, pure and simple,” one says. Another opines, “The guardians of Dr. Seuss’s literary legacy made the right call.”",['Books and Literature']
House Passes Sweeping Police Reform Bill Named for George Floyd,2021-03-04,multimedia,https://www.nytimes.com/video/us/politics/100000007636213/george-floyd-policing-bill.html,"House lawmakers passed the George Floyd Justice in Policing Act late Wednesday, aimed at combating racial discrimination and excessive use of force. The bill was first passed last summer, before stalling in the Senate.","['Police Reform', 'Law and Legislation', 'Police Brutality, Misconduct and Shootings']"
‘F.T.A.’: When Jane Fonda Rocked the U.S. Army,2021-03-04,article,https://www.nytimes.com/2021/03/04/movies/fta-jane-fonda.html,A newly exhumed documentary delves into the actress’s anti-Vietnam vaudeville tour of American military bases in 1972.,"['Vietnam War', 'United States Defense and Military Forces', 'Demonstrations, Protests and Riots', 'Documentary Films and Programs']"
"Biden’s interior secretary pick, Deb Haaland, is headed to confirmation as two Republicans announce support.",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/deb-haaland-murkowski-senate.html,"The support of Senator Lisa Murkowski of Alaska, a key Republican from an oil-producing state, virtually ensures Ms. Haaland’s confirmation by the Senate.",['Appointments and Executive Changes']
"Away From Silicon Valley, the Military Is the Ideal Customer",2021-03-04,audiocontainer,https://www.nytimes.com/2021/03/04/away-from-silicon-valley-the-military-is-the-ideal-customer.html,"While much has been made of tech’s unwillingness to work with the Pentagon, start-ups are still plumbing the industry’s decades-long ties to the military.",[]
Fixing What the Internet Broke,2021-03-04,article,https://www.nytimes.com/2021/03/04/technology/internet-election-misinformation.html,How sites like Facebook and Twitter can help reduce election misinformation.,"['Computers and the Internet', 'Presidential Election of 2020', 'Social Media']"
"Mothers Are Regaining Jobs, Even While Shouldering Pandemic Burdens at Home",2021-03-04,article,https://www.nytimes.com/2021/03/04/upshot/mothers-jobs-pandemic.html,"There are similarities between the recession’s effect on men and women’s employment, but also crucial differences.","['Labor and Jobs', 'Women and Girls', 'Coronavirus Reopenings', 'Shutdowns (Institutional)', 'Parenting', 'Unemployment', 'Coronavirus (2019-nCoV)', 'Families and Family Life']"
‘Lost Course’ Review: When a Village Fights Back,2021-03-04,article,https://www.nytimes.com/2021/03/04/movies/lost-course-review.html,"A 2011 revolt in Wukan, China, is the subject of a sobering, sprawling documentary.","['Documentary Films and Programs', 'Demonstrations, Protests and Riots', 'Politics and Government', 'Corruption (Institutional)']"
How 8 Mayoral Hopefuls Plan to Fix the Economy,2021-03-04,multimedia,https://www.nytimes.com/interactive/2021/03/04/nyregion/mayor-nyc-pandemic-economy.html,"New York City is facing a financial crisis, largely because of the pandemic. Here's how some candidates plan to address the city's budget shortfall..","['Elections, Mayors', 'Budgets and Budgeting', 'Taxation', 'Coronavirus (2019-nCoV)']"
‘The Truffle Hunters’ Review: In Dogged Pursuit of Culinary Gold,2021-03-04,article,https://www.nytimes.com/2021/03/04/movies/the-truffle-hunters-review.html,An enchanting documentary about men and their best friends combing the northern Italian forests for an unlikely delicacy.,"['Documentary Films and Programs', 'Truffles', 'Dogs']"
The man who put his feet up on a desk in Pelosi’s office during the Capitol riot throws a tantrum in court.,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/richard-barnett-pelosi-tantrum.html,Richard Barnett yelled at the judge and his own lawyers that it wasn’t “fair” that he was still in jail weeks after his arrest.,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)']"
‘Nobody Is in Charge’: Capitol’s Secretive Police Board Faces Overhaul After Riot,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/politics/capitol-riot-police-board.html,"Top lawmakers say the Capitol Police Board, which is beholden to House and Senate leaders, needs significant changes after the security failures of Jan. 6.","['Storming of the US Capitol (Jan, 2021)', 'Boards of Directors', 'United States Politics and Government']"
Dallas Museum of Art to Return Sacred Statue to Nepal,2021-03-04,article,https://www.nytimes.com/2021/03/04/arts/design/dallas-museum-nepali-structure-returned.html,"The museum is returning the sculpture, which was looted from a temple in the 1980s. The move comes after researchers raised concerns about its provenance.","['Arts and Antiquities Looting', 'Museums', 'Sculpture']"
"‘Party Down,’ a Cult Hit, Is Getting a Revival on Starz",2021-03-04,article,https://www.nytimes.com/2021/03/04/arts/television/party-down-starz.html,The short-lived but beloved sitcom about a team of misanthropic cater-waiters will be revived with a six-episode limited series.,['Television']
"What Students Are Saying About Supporting Struggling Students, Connecting With Their Heritage and Hidden Truths",2021-03-04,article,https://www.nytimes.com/2021/03/04/learning/what-students-are-saying-about-supporting-struggling-students-connecting-with-their-heritage-and-hidden-truths.html,"Teenage comments in response to our recent writing prompts, and an invitation to join the ongoing conversation.",[]
What’s Going On in This Graph? | Covid Herd Immunity,2021-03-04,article,https://www.nytimes.com/2021/03/04/learning/whats-going-on-in-this-graph-covid-herd-immunity.html,How can we get to herd immunity faster but with fewer people dying?,[]
Treasury to Invest $9 Billion in Minority Communities,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/politics/treasury-minority-loans.html,Treasury Secretary Janet Yellen is making Community Development Financial Institutions central to achieving an inclusive economy.,"['Minorities', 'Poverty', 'Banking and Financial Institutions', 'United States Politics and Government']"
"The House passes a policing overhaul bill named for George Floyd, whose death spurred nationwide protests.",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/george-floyd-act.html,The bill is aimed at combating racial discrimination and excessive use of force in law enforcement. But its prospects are dim in the Senate.,"['Police Reform', 'George Floyd Protests (2020)', 'Law and Legislation']"
Justice Amy Coney Barrett Issues Her First Majority Opinion,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/amy-coney-barrett-supreme-court.html,The 7-to-2 ruling rejected an environmental group’s Freedom of Information Act request.,"['Freedom of Information Act', 'Endangered and Extinct Species', 'Fish and Other Marine Life', 'Decisions and Verdicts']"
Carol Bove’s Light-Touch Heavy Metal Faces Down the Met,2021-03-04,article,https://www.nytimes.com/2021/03/04/arts/design/carol-bove-the-met.html,The American sculptor is the second artist invited to occupy the sculptural niches on Fifth Avenue.,"['Art', 'Sculpture', 'Museums', 'Content Type: Personal Profile']"
E.U. Pushes Companies to Close Gender Pay Gap,2021-03-04,article,https://www.nytimes.com/2021/03/04/world/europe/european-union-pay-gap-equity.html,"Under a proposed law, companies in Europe could be punished if they fail to pay women and men the same salaries.","['Gender', 'Women and Girls', ""Women's Rights"", 'Labor and Jobs']"
5 Workouts You Can Do in Under 10 Minutes,2021-03-04,multimedia,https://www.nytimes.com/interactive/2021/03/04/well/move/quick-at-home-workout.html,"Science shows that small, quick workouts of 10 minutes or less can elicit aerobic and metabolic benefits.","['Exercise', 'Content Type: Service']"
"North Carolina Officer Slams Dog Into Car, Prompting Investigation",2021-03-04,article,https://www.nytimes.com/2021/03/04/us/salisbury-north-carolina-k9.html,"A video obtained by a TV station appears to show an officer in Salisbury, N.C., hoisting a police dog off the ground by its leash and shoving it into the side of an S.U.V.","['Dogs', 'Animal Abuse, Rights and Welfare', 'Police Brutality, Misconduct and Shootings']"
How Do Blind Worms See the Color Blue?,2021-03-04,article,https://www.nytimes.com/2021/03/04/science/worms-colors-blind.html,Eyeless roundworms may have hacked other cellular warning systems to give themselves a form of color vision.,"['Worms', 'Color', 'Senses and Sensation', 'Eyes and Eyesight', 'Evolution (Biology)', 'Bacteria', 'Hazardous and Toxic Substances', 'Research', 'your-feed-science', 'Genetics and Heredity', 'Light']"
The Great Art Behind Hunter S. Thompson’s Run for Sheriff,2021-03-04,article,https://www.nytimes.com/2021/03/04/arts/design/freak-power-poster-house-hunter-s-thompson.html,A new show in Manhattan displays the visceral posters for the gonzo journalist’s “Freak Power” campaign in 1970.,"['Art', 'Museums', 'Posters']"
"Mounting federal debt puts the U.S. at risk of a fiscal crisis, Congressional Budget Office warns.",2021-03-04,article,https://www.nytimes.com/2021/03/04/business/cbo-deficit-projection.html,"The nonpartisan office forecast a challenging long-term outlook, as interest costs rise and federal spending on health programs swells along with an aging population.","['National Debt (US)', 'Federal Budget (US)', 'United States Economy', 'Stimulus (Economic)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']"
Teenagers in The Times: February 2021,2021-03-04,article,https://www.nytimes.com/2021/03/04/learning/teenagers-in-the-times-february-2021.html,Our roundup of the news stories and features about young people that have recently appeared across sections of NYTimes.com.,[]
Tech stocks are close to correction territory. Here’s what that means.,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/nasdaq-tech-stocks-correction.html,"The 10 percent threshold for a correction is arbitrary, but it is often an indication that investors have turned more pessimistic about the markets.","['Stocks and Bonds', 'Nasdaq Composite Index']"
Your Friday Briefing,2021-03-04,article,https://www.nytimes.com/2021/03/04/briefing/myanmar-women-astrazeneca-italy.html,Myanmar’s women on the front lines.,[]
Ministry of Supply Sold Office Apparel. It Has Had to Rethink Things.,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/ministry-of-supply-pandemic-clothing.html,"The start-up had to decide what to do when its merchandise became virtually irrelevant during the pandemic. Revamping its focus was not easy, but the company has survived.","['Fashion and Apparel', 'Suits (Apparel)', 'Shopping and Retail', 'E-Commerce', 'Telecommuting', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']"
‘Coming 2 America’ Review: Comedic Royalty,2021-03-04,article,https://www.nytimes.com/2021/03/04/movies/coming-2-america-review.html,"More than 30 years later, Eddie Murphy and Arsenio Hall reunite for a return trip from Zamunda to New York.",['Movies']
"In Iceland, 18,000 Earthquakes Over Days Signal Possible Eruption on the Horizon",2021-03-04,article,https://www.nytimes.com/2021/03/04/world/europe/earthquakes-eruption-iceland.html,The earthquake swarm is the culmination of more than a year of intense seismic activity. It could also herald decades of intermittent volcanic eruptions.,"['Volcanoes', 'Earthquakes']"
10 New Books We Recommend This Week,2021-03-04,article,https://www.nytimes.com/2021/03/04/books/review/10-new-books-we-recommend-this-week.html,Suggested reading from critics and editors at The New York Times.,['Books and Literature']
Please Send Us Your College Application Essays About Money,2021-03-04,article,https://www.nytimes.com/2021/03/04/your-money/college-application-essays.html,"Did you apply for undergraduate admission for the fall 2021 semester? Did you write an essay about money, work or social class? We’d like to read it and perhaps publish it.","['Personal Finances', 'Colleges and Universities', 'internal-essential']"
Afghan War Casualty Report: March 2021,2021-03-04,article,https://www.nytimes.com/2021/03/04/world/asia/afghan-casualty-report-march-2021.html,At least 195 pro-government forces and 104 civilians have been killed in Afghanistan so far this month.,['Civilian Casualties']
Watch Our Oscar-Nominated Documentaries,2021-03-04,article,https://www.nytimes.com/2021/03/04/opinion/opdocs-awards-contenders.html,"Two New York Times films, Op-Docs’ “A Concerto Is a Conversation” and the feature documentary “Time,” are among the 2021 Academy Award nominees.","['Academy Awards (Oscars)', 'Documentary Films and Programs', 'Classical Music']"
"Review: Your Arm Is a Canvas, in ‘As Far as Isolation Goes’",2021-03-04,article,https://www.nytimes.com/2021/03/04/theater/as-far-as-isolation-goes-review.html,"Because of pandemic restrictions, a performance piece about refugees requires you to draw on yourself, in both senses","['Theater', 'Quarantine (Life and Culture)']"
Death of a Small Business,2021-03-04,audiocontainer,https://www.nytimes.com/2021/03/04/death-of-a-small-business.html,"“‘I’m more than just my store,’” my father told me. And yet, for nearly his entire adult life, all of his decisions had argued the opposite.”",[]
The American Nightmare,2021-03-04,audiocontainer,https://www.nytimes.com/2021/03/04/the-american-nightmare.html,To be black and conscious of anti-black racism is to stare into the mirror of your own extinction.,[]
‘Overlooked My Whole Life’: H.B.C.U. Set Stage for an N.B.A. Career,2021-03-04,article,https://www.nytimes.com/2021/03/04/sports/basketball/robert-covington-nba-hbcu-all-star.html,"The only active N.B.A. player from a historically Black college or university, Robert Covington is making a name for himself.","['Historically Black Colleges and Universities', 'Basketball', 'Content Type: Personal Profile']"
Hong Kong Court Charges 47 Pro-Democracy Activists,2021-03-04,multimedia,https://www.nytimes.com/video/world/asia/100000007636780/hong-kong-47-democracy-activists.html,Protesters gathered outside a Hong Kong courthouse on Thursday for the preliminary hearing of the 47 pro-democracy activists who were charged with violating Chinese law after attempting to organize an election primary.,"['Hong Kong Protests (2019)', 'Demonstrations, Protests and Riots', 'Politics and Government']"
"Biden’s ‘Neanderthal’ Remark Reflects His ‘Frustration,’ Psaki Says",2021-03-04,multimedia,https://www.nytimes.com/video/us/politics/100000007636764/white-house-psaki-biden-neanderthal-comment.html,"Jen Psaki, the White House press secretary, said President Biden’s Wednesday remark calling decisions by governors to end mask orders “Neanderthal thinking” reflected frustration at the undermining of health advice.","['United States Politics and Government', 'Masks', 'Coronavirus (2019-nCoV)']"
Dallas Police Officer Charged With 2 Counts of Capital Murder,2021-03-04,article,https://www.nytimes.com/2021/03/04/us/bryan-riser-dallas-police-murder.html,"The officer, Bryan Riser, was arrested on Thursday after a witness said the officer had hired him to kidnap and kill two people and then dump their bodies in a river, the police said.","['Murders, Attempted Murders and Homicides', 'Police Brutality, Misconduct and Shootings', 'Kidnapping and Hostages', 'Informers']"
Unmasked: When Identity Politics Turns Deadly,2021-03-04,article,https://www.nytimes.com/2021/03/04/opinion/coronavirus-masks.html,Will Republican politicians kill some Texans to own the libs?,"['Quarantines', 'Masks', 'Coronavirus (2019-nCoV)', 'Conservatism (US Politics)', 'United States Politics and Government']"
"Mr. President, Don’t Insult Neanderthals",2021-03-04,article,https://www.nytimes.com/2021/03/04/opinion/letters/biden-neanderthals.html,President Biden called the removal of mask mandates “Neanderthal thinking.” A reader objects. Also: Term limits for New York governors; reopening schools; kidnapping in Nigeria.,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Term Limits (Political Office)', 'Education (K-12)', 'Kidnapping and Hostages', 'Women and Girls', 'Neanderthal Man']"
One and Done: Why People Are Eager for Johnson & Johnson’s Vaccine,2021-03-04,article,https://www.nytimes.com/2021/03/04/health/covid-vaccine-johnson-and-johnson-rollout.html,"Johnson & Johnson’s one-shot vaccine is allowing states to rethink distribution, even as health officials and experts worry some will view it as inferior.","['Vaccination and Immunization', 'States (US)', 'Income Inequality', 'Coronavirus (2019-nCoV)']"
Read the Letter From the Acting Chief of Capitol Police on Extending National Guard Troop Presence,2021-03-04,multimedia,https://www.nytimes.com/interactive/2021/03/04/us/national-guard-request.html,"The acting chief of the Capitol Police, Yogananda D. Pittman, sent a letter to congressional leaders on Thursday requesting authorization to ask the Pentagon for continued support from National Guard troops.",[]
Fed Chair Powell Offered a Patient Message. Markets Quivered Anyway.,2021-03-04,article,https://www.nytimes.com/2021/03/04/business/economy/federal-reserve-powell-economy.html,Stocks fell and bond yields rose after the Fed leader reiterated that the central bank did not plan to pull back policy support soon.,"['Banking and Financial Institutions', 'Interest Rates', 'Inflation (Economics)', 'Quantitative Easing', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']"
An Austrian Region Becomes a Coronavirus Vaccine Laboratory,2021-03-04,article,https://www.nytimes.com/2021/03/04/world/europe/austria-south-africa-variant.html,"Scientists want to inoculate every adult in one Austrian district, in a real-world test of how the Pfizer-BioNTech vaccine works against the variant first seen in South Africa.","['Vaccination and Immunization', 'Politics and Government', 'Coronavirus (2019-nCoV)']"
"Claressa Shields, Champion Boxer, Says Sexism Holds Her Back",2021-03-04,article,https://www.nytimes.com/2021/03/04/sports/boxer-claressa-shields-sexism.html,"She has won two Olympic gold medals. She is undefeated as a pro. So why, she wonders, doesn’t she get the same exposure as men in the sport?","['Boxing', 'Mixed Martial Arts', 'Content Type: Personal Profile', 'Women and Girls', 'Television', 'Discrimination']"
"Moufida Tlatli, Groundbreaker in Arab Film, Dies at 78",2021-03-04,article,https://www.nytimes.com/2021/03/04/movies/moufida-tlatli-dead-coronavirus.html,"With “The Silences of the Palace,” a story of oppressed women in colonial Tunisia, she was first female director from the Arab world to achieve worldwide acclaim.","['Deaths (Obituaries)', 'Movies', 'Cannes International Film Festival', 'Women and Girls']"
He Was Supposed to Keep Neighbors Safe. Now He’s Charged With Sex Abuse.,2021-03-04,article,https://www.nytimes.com/2021/03/04/nyregion/jacob-daskal-shomrim-sexual-abuse-charges.html,"Jacob Daskal, who founded an ultra-Orthodox safety patrol in Brooklyn, groomed a 15-year-old girl for sex and abused her, federal prosecutors said.","['Sex Crimes', 'Child Abuse and Neglect', 'Orthodox Judaism', 'Neighborhood Watch Programs']"
4 Minutes With Jill Biden,2021-03-04,audiocontainer,https://www.nytimes.com/2021/03/04/4-minutes-with-jill-biden.html,Grieving with the First Family.,[]
